,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
477,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 66",Wrong Track +40,2013-10-23,2013.0
478,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 22, Wrong Track 70",Wrong Track +48,2013-10-30,2013.0
479,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 68",Wrong Track +43,2013-10-30,2013.0
480,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 64",Wrong Track +38,2013-10-30,2013.0
481,Direction of Country,Reuters/Ipsos,"Right Direction 19, Wrong Track 66",Wrong Track +47,2013-11-01,2013.0
482,Direction of Country,GWU/Battleground,"Right Direction 19, Wrong Track 73",Wrong Track +54,2013-11-04,2013.0
483,Direction of Country,The Economist/YouGov,"Right Direction 23, Wrong Track 63",Wrong Track +40,2013-11-06,2013.0
484,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 69",Wrong Track +45,2013-11-06,2013.0
485,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 69",Wrong Track +45,2013-11-13,2013.0
486,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 65",Wrong Track +40,2013-11-13,2013.0
487,Direction of Country,National Journal,"Right Direction 23, Wrong Track 65",Wrong Track +42,2013-11-18,2013.0
488,Direction of Country,ABC News/Wash Post,"Right Direction 27, Wrong Track 70",Wrong Track +43,2013-11-19,2013.0
489,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 63",Wrong Track +37,2013-11-19,2013.0
490,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 68",Wrong Track +43,2013-11-20,2013.0
491,Direction of Country,CBS News,"Right Direction 27, Wrong Track 68",Wrong Track +41,2013-11-21,2013.0
492,Direction of Country,The Economist/YouGov,"Right Direction 24, Wrong Track 66",Wrong Track +42,2013-11-27,2013.0
493,Direction of Country,Reuters/Ipsos,"Right Direction 19, Wrong Track 64",Wrong Track +45,2013-11-27,2013.0
494,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2013-11-27,2013.0
495,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 67",Wrong Track +42,2013-12-04,2013.0
496,Direction of Country,The Economist/YouGov,"Right Direction 24, Wrong Track 62",Wrong Track +38,2013-12-04,2013.0
497,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 63",Wrong Track +41,2013-12-05,2013.0
498,Direction of Country,McClatchy/Marist,"Right Direction 30, Wrong Track 67",Wrong Track +37,2013-12-09,2013.0
499,Direction of Country,Bloomberg,"Right Direction 27, Wrong Track 67",Wrong Track +40,2013-12-10,2013.0
500,Direction of Country,CBS News/NY Times,"Right Direction 30, Wrong Track 63",Wrong Track +33,2013-12-10,2013.0
501,Direction of Country,Reason-Rupe/PSRAI,"Right Direction 35, Wrong Track 56",Wrong Track +21,2013-12-11,2013.0
502,Direction of Country,Associated Press/GfK,"Right Direction 34, Wrong Track 66",Wrong Track +32,2013-12-11,2013.0
503,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 29, Wrong Track 64",Wrong Track +35,2013-12-11,2013.0
504,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 60",Wrong Track +33,2013-12-11,2013.0
505,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 65",Wrong Track +37,2013-12-11,2013.0
506,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 61",Wrong Track +32,2013-12-24,2013.0
507,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",Wrong Track +35,2013-12-25,2013.0
508,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 60",Wrong Track +34,2013-12-31,2013.0
509,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",Wrong Track +33,2014-01-01,2014.0
510,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 60",Wrong Track +32,2014-01-07,2014.0
511,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 62",Wrong Track +33,2014-01-08,2014.0
512,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 60",Wrong Track +38,2014-01-09,2014.0
513,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 61",Wrong Track +34,2014-01-14,2014.0
514,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",Wrong Track +34,2014-01-15,2014.0
515,Direction of Country,Reuters/Ipsos,"Right Direction 20, Wrong Track 62",Wrong Track +42,2014-01-16,2014.0
516,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 60",Wrong Track +33,2014-01-22,2014.0
517,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",Wrong Track +32,2014-01-22,2014.0
518,Direction of Country,GWU/Battleground,"Right Direction 24, Wrong Track 67",Wrong Track +43,2014-01-22,2014.0
519,Direction of Country,Associated Press/GfK,"Right Direction 35, Wrong Track 64",Wrong Track +29,2014-01-23,2014.0
520,Direction of Country,CBS News,"Right Direction 33, Wrong Track 61",Wrong Track +28,2014-01-23,2014.0
521,Direction of Country,ABC News/Wash Post,"Right Direction 34, Wrong Track 64",Wrong Track +30,2014-01-26,2014.0
522,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 28, Wrong Track 63",Wrong Track +35,2014-01-28,2014.0
523,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 62",Wrong Track +40,2014-01-29,2014.0
524,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 60",Wrong Track +30,2014-01-29,2014.0
525,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",Wrong Track +33,2014-01-29,2014.0
526,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 61",Wrong Track +34,2014-02-05,2014.0
527,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",Wrong Track +35,2014-02-05,2014.0
528,Direction of Country,NBC News/Marist,"Right Direction 30, Wrong Track 62",Wrong Track +32,2014-02-05,2014.0
529,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 62",Wrong Track +39,2014-02-11,2014.0
530,Direction of Country,McClatchy/Marist,"Right Direction 31, Wrong Track 66",Wrong Track +35,2014-02-12,2014.0
531,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 62",Wrong Track +33,2014-02-12,2014.0
532,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",Wrong Track +34,2014-02-12,2014.0
533,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 62",Wrong Track +36,2014-02-19,2014.0
534,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",Wrong Track +32,2014-02-19,2014.0
535,Direction of Country,CBS News/NY Times,"Right Direction 32, Wrong Track 63",Wrong Track +31,2014-02-26,2014.0
536,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 59",Wrong Track +30,2014-02-26,2014.0
537,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 61",Wrong Track +29,2014-02-26,2014.0
538,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 62",Wrong Track +36,2014-03-05,2014.0
539,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 64",Wrong Track +36,2014-03-05,2014.0
540,Direction of Country,Bloomberg,"Right Direction 30, Wrong Track 62",Wrong Track +32,2014-03-11,2014.0
541,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 26, Wrong Track 65",Wrong Track +39,2014-03-12,2014.0
542,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",Wrong Track +35,2014-03-12,2014.0
543,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 61",Wrong Track +33,2014-03-12,2014.0
544,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 58",Wrong Track +34,2014-03-14,2014.0
545,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 61",Wrong Track +33,2014-03-19,2014.0
546,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 62",Wrong Track +33,2014-03-19,2014.0
547,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 59",Wrong Track +37,2014-03-21,2014.0
548,Direction of Country,CBS News,"Right Direction 36, Wrong Track 61",Wrong Track +25,2014-03-25,2014.0
549,Direction of Country,GWU/Battleground,"Right Direction 28, Wrong Track 64",Wrong Track +36,2014-03-25,2014.0
550,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",Wrong Track +34,2014-03-26,2014.0
551,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 57",Wrong Track +27,2014-03-26,2014.0
552,Direction of Country,Associated Press/GfK,"Right Direction 37, Wrong Track 62",Wrong Track +25,2014-03-26,2014.0
553,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 61",Wrong Track +31,2014-04-02,2014.0
554,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 64",Wrong Track +36,2014-04-02,2014.0
555,Direction of Country,NPR/GQR/Resurgent,"Right Direction 29, Wrong Track 63",Wrong Track +34,2014-04-03,2014.0
556,Direction of Country,Reason-Rupe/PSRAI,"Right Direction 30, Wrong Track 60",Wrong Track +30,2014-04-03,2014.0
557,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",Wrong Track +32,2014-04-09,2014.0
558,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 62",Wrong Track +36,2014-04-11,2014.0
559,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 59",Wrong Track +29,2014-04-16,2014.0
560,Direction of Country,McClatchy/Marist,"Right Direction 33, Wrong Track 64",Wrong Track +31,2014-04-16,2014.0
561,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 61",Wrong Track +30,2014-04-16,2014.0
562,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 58",Wrong Track +33,2014-04-18,2014.0
563,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",Wrong Track +34,2014-04-23,2014.0
564,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 60",Wrong Track +31,2014-04-24,2014.0
565,Direction of Country,National Journal,"Right Direction 27, Wrong Track 62",Wrong Track +35,2014-04-28,2014.0
566,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 60",Wrong Track +30,2014-04-29,2014.0
567,Direction of Country,ABC News/Wash Post,"Right Direction 28, Wrong Track 69",Wrong Track +41,2014-04-29,2014.0
568,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 27, Wrong Track 63",Wrong Track +36,2014-04-30,2014.0
569,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",Wrong Track +39,2014-04-30,2014.0
570,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 60",Wrong Track +32,2014-05-07,2014.0
571,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",Wrong Track +38,2014-05-07,2014.0
572,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",Wrong Track +34,2014-05-14,2014.0
573,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 58",Wrong Track +30,2014-05-14,2014.0
574,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",Wrong Track +34,2014-05-21,2014.0
575,Direction of Country,CBS News,"Right Direction 30, Wrong Track 62",Wrong Track +32,2014-05-22,2014.0
576,Direction of Country,Associated Press/GfK,"Right Direction 37, Wrong Track 62",Wrong Track +25,2014-05-27,2014.0
577,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 62",Wrong Track +33,2014-05-28,2014.0
578,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",Wrong Track +33,2014-06-04,2014.0
579,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",Wrong Track +32,2014-06-11,2014.0
580,Direction of Country,Bloomberg,"Right Direction 26, Wrong Track 64",Wrong Track +38,2014-06-12,2014.0
581,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 63",Wrong Track +37,2014-06-13,2014.0
582,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2014-06-18,2014.0
583,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 25, Wrong Track 63",Wrong Track +38,2014-06-18,2014.0
584,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 63",Wrong Track +36,2014-06-19,2014.0
585,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 59",Wrong Track +30,2014-06-24,2014.0
586,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",Wrong Track +38,2014-06-25,2014.0
587,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 59",Wrong Track +30,2014-07-02,2014.0
588,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2014-07-03,2014.0
589,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 60",Wrong Track +32,2014-07-09,2014.0
590,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 67",Wrong Track +42,2014-07-09,2014.0
591,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 67",Wrong Track +42,2014-07-16,2014.0
592,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 63",Wrong Track +38,2014-07-17,2014.0
593,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 61",Wrong Track +34,2014-07-22,2014.0
594,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2014-07-23,2014.0
595,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 63",Wrong Track +36,2014-07-29,2014.0
596,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 68",Wrong Track +44,2014-07-30,2014.0
597,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 22, Wrong Track 71",Wrong Track +49,2014-08-06,2014.0
598,Direction of Country,CBS News,"Right Direction 25, Wrong Track 67",Wrong Track +42,2014-08-06,2014.0
599,Direction of Country,Rasmussen Reports,"Right Direction 23, Wrong Track 69",Wrong Track +46,2014-08-06,2014.0
600,Direction of Country,Associated Press/GfK,"Right Direction 28, Wrong Track 72",Wrong Track +44,2014-08-07,2014.0
601,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 58",Wrong Track +29,2014-08-08,2014.0
602,Direction of Country,McClatchy/Marist,"Right Direction 27, Wrong Track 66",Wrong Track +39,2014-08-12,2014.0
603,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",Wrong Track +38,2014-08-13,2014.0
604,Direction of Country,Reason-Rupe/PSRAI,"Right Direction 33, Wrong Track 60",Wrong Track +27,2014-08-14,2014.0
605,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 67",Wrong Track +43,2014-08-20,2014.0
606,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 60",Wrong Track +30,2014-08-22,2014.0
607,Direction of Country,Rasmussen Reports,"Right Direction 23, Wrong Track 69",Wrong Track +46,2014-08-27,2014.0
608,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 63",Wrong Track +37,2014-08-28,2014.0
609,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 66",Wrong Track +41,2014-09-03,2014.0
610,Direction of Country,GWU/Battleground,"Right Direction 21, Wrong Track 70",Wrong Track +49,2014-09-03,2014.0
611,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 63",Wrong Track +38,2014-09-04,2014.0
612,Direction of Country,ABC News/Wash Post,"Right Direction 31, Wrong Track 66",Wrong Track +35,2014-09-09,2014.0
613,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 23, Wrong Track 67",Wrong Track +44,2014-09-10,2014.0
614,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 65",Wrong Track +39,2014-09-10,2014.0
615,Direction of Country,The Economist/YouGov,"Right Direction 24, Wrong Track 62",Wrong Track +38,2014-09-12,2014.0
616,Direction of Country,CBS News/NY Times,"Right Direction 27, Wrong Track 66",Wrong Track +39,2014-09-17,2014.0
617,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 64",Wrong Track +36,2014-09-17,2014.0
618,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 60",Wrong Track +32,2014-09-18,2014.0
619,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 65",Wrong Track +40,2014-09-24,2014.0
620,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 62",Wrong Track +32,2014-09-26,2014.0
621,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 65",Wrong Track +40,2014-10-01,2014.0
622,Direction of Country,Associated Press/GfK,"Right Direction 32, Wrong Track 68",Wrong Track +36,2014-10-02,2014.0
623,Direction of Country,McClatchy/Marist,"Right Direction 35, Wrong Track 62",Wrong Track +27,2014-10-03,2014.0
624,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 58",Wrong Track +31,2014-10-04,2014.0
625,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",Wrong Track +34,2014-10-08,2014.0
626,Direction of Country,CBS News,"Right Direction 29, Wrong Track 65",Wrong Track +36,2014-10-08,2014.0
627,Direction of Country,Reason-Rupe/PSRAI,"Right Direction 30, Wrong Track 58",Wrong Track +28,2014-10-09,2014.0
628,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 58",Wrong Track +35,2014-10-10,2014.0
629,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 60",Wrong Track +33,2014-10-10,2014.0
630,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",Wrong Track +38,2014-10-15,2014.0
631,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 61",Wrong Track +31,2014-10-15,2014.0
632,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 25, Wrong Track 65",Wrong Track +40,2014-10-15,2014.0
633,Direction of Country,ABC News/Wash Post,"Right Direction 29, Wrong Track 68",Wrong Track +39,2014-10-15,2014.0
634,Direction of Country,CBS News,"Right Direction 26, Wrong Track 65",Wrong Track +39,2014-10-18,2014.0
635,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 66",Wrong Track +40,2014-10-22,2014.0
636,Direction of Country,Associated Press/GfK,"Right Direction 31, Wrong Track 69",Wrong Track +38,2014-10-22,2014.0
637,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 62",Wrong Track +34,2014-10-23,2014.0
638,Direction of Country,ABC News/Wash Post,"Right Direction 26, Wrong Track 70",Wrong Track +44,2014-10-28,2014.0
639,Direction of Country,CBS News,"Right Direction 27, Wrong Track 66",Wrong Track +39,2014-10-29,2014.0
640,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 66",Wrong Track +40,2014-10-29,2014.0
641,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 62",Wrong Track +32,2014-10-31,2014.0
642,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 27, Wrong Track 63",Wrong Track +36,2014-11-02,2014.0
643,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",Wrong Track +39,2014-11-05,2014.0
644,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 59",Wrong Track +31,2014-11-07,2014.0
645,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",Wrong Track +38,2014-11-12,2014.0
646,Direction of Country,The Economist/YouGov,"Right Direction 24, Wrong Track 62",Wrong Track +38,2014-11-13,2014.0
647,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",Wrong Track +38,2014-11-19,2014.0
648,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 25, Wrong Track 65",Wrong Track +40,2014-11-19,2014.0
649,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 64",Wrong Track +38,2014-11-20,2014.0
650,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2014-11-26,2014.0
651,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 63",Wrong Track +36,2014-11-29,2014.0
652,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 67",Wrong Track +42,2014-12-03,2014.0
653,Direction of Country,The Economist/YouGov,"Right Direction 23, Wrong Track 67",Wrong Track +44,2014-12-04,2014.0
654,Direction of Country,Bloomberg,"Right Direction 24, Wrong Track 65",Wrong Track +41,2014-12-09,2014.0
655,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 65",Wrong Track +39,2014-12-10,2014.0
656,Direction of Country,New York Times,"Right Direction 26, Wrong Track 67",Wrong Track +41,2014-12-11,2014.0
657,Direction of Country,Associated Press/GfK,"Right Direction 33, Wrong Track 66",Wrong Track +33,2014-12-11,2014.0
658,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 63",Wrong Track +37,2014-12-13,2014.0
659,Direction of Country,McClatchy/Marist,"Right Direction 29, Wrong Track 66",Wrong Track +37,2014-12-16,2014.0
660,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 67",Wrong Track +42,2014-12-17,2014.0
661,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 27, Wrong Track 64",Wrong Track +37,2014-12-17,2014.0
662,Direction of Country,GWU/Battleground,"Right Direction 21, Wrong Track 69",Wrong Track +48,2014-12-18,2014.0
663,Direction of Country,The Economist/YouGov,"Right Direction 22, Wrong Track 68",Wrong Track +46,2014-12-18,2014.0
664,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 63",Wrong Track +36,2014-12-24,2014.0
665,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 64",Wrong Track +37,2014-12-29,2014.0
666,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 61",Wrong Track +31,2014-12-31,2014.0
667,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 56",Wrong Track +26,2015-01-02,2015.0
668,Direction of Country,The Economist/YouGov,"Right Direction 32, Wrong Track 57",Wrong Track +25,2015-01-07,2015.0
669,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 58",Wrong Track +25,2015-01-07,2015.0
670,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 61",Wrong Track +31,2015-01-14,2015.0
671,Direction of Country,CBS News,"Right Direction 38, Wrong Track 56",Wrong Track +18,2015-01-14,2015.0
672,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 56",Wrong Track +30,2015-01-19,2015.0
673,Direction of Country,ABC News/Wash Post,"Right Direction 37, Wrong Track 60",Wrong Track +23,2015-01-19,2015.0
674,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 31, Wrong Track 59",Wrong Track +28,2015-01-20,2015.0
675,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 60",Wrong Track +30,2015-01-21,2015.0
676,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 59",Wrong Track +30,2015-01-21,2015.0
677,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 59",Wrong Track +31,2015-01-23,2015.0
678,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 57",Wrong Track +22,2015-01-28,2015.0
679,Direction of Country,USA Today/Suffolk,"Right Direction 36, Wrong Track 53",Wrong Track +17,2015-01-28,2015.0
680,Direction of Country,The Economist/YouGov,"Right Direction 32, Wrong Track 60",Wrong Track +28,2015-02-01,2015.0
681,Direction of Country,Reuters/Ipsos,"Right Direction 33, Wrong Track 54",Wrong Track +21,2015-02-01,2015.0
682,Direction of Country,Rasmussen Reports,"Right Direction 34, Wrong Track 58",Wrong Track +24,2015-02-04,2015.0
683,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 59",Wrong Track +30,2015-02-05,2015.0
684,Direction of Country,Reason-Rupe/PSRAI,"Right Direction 43, Wrong Track 49",Wrong Track +6,2015-02-06,2015.0
685,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 54",Wrong Track +23,2015-02-06,2015.0
686,Direction of Country,Associated Press/GfK,"Right Direction 39, Wrong Track 60",Wrong Track +21,2015-02-09,2015.0
687,Direction of Country,Rasmussen Reports,"Right Direction 34, Wrong Track 58",Wrong Track +24,2015-02-11,2015.0
688,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 61",Wrong Track +33,2015-02-13,2015.0
689,Direction of Country,Reuters/Ipsos,"Right Direction 30, Wrong Track 55",Wrong Track +25,2015-02-13,2015.0
690,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 60",Wrong Track +28,2015-02-18,2015.0
691,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 60",Wrong Track +31,2015-02-19,2015.0
692,Direction of Country,CBS News,"Right Direction 37, Wrong Track 56",Wrong Track +19,2015-02-20,2015.0
693,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 61",Wrong Track +30,2015-02-25,2015.0
694,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 60",Wrong Track +33,2015-02-26,2015.0
695,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 59",Wrong Track +32,2015-02-28,2015.0
696,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",Wrong Track +32,2015-03-04,2015.0
697,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 34, Wrong Track 61",Wrong Track +27,2015-03-04,2015.0
698,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 57",Wrong Track +31,2015-03-05,2015.0
699,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 60",Wrong Track +31,2015-03-06,2015.0
700,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 32, Wrong Track 60",Wrong Track +28,2015-03-09,2015.0
701,Direction of Country,McClatchy/Marist,"Right Direction 33, Wrong Track 63",Wrong Track +30,2015-03-10,2015.0
702,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",Wrong Track +35,2015-03-11,2015.0
703,Direction of Country,National Journal,"Right Direction 33, Wrong Track 54",Wrong Track +21,2015-03-16,2015.0
704,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 61",Wrong Track +29,2015-03-16,2015.0
705,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 56",Wrong Track +25,2015-03-20,2015.0
706,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 59",Wrong Track +30,2015-03-22,2015.0
707,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 64",Wrong Track +37,2015-03-23,2015.0
708,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 61",Wrong Track +33,2015-03-26,2015.0
709,Direction of Country,CBS News,"Right Direction 30, Wrong Track 62",Wrong Track +32,2015-03-26,2015.0
710,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",Wrong Track +34,2015-03-30,2015.0
711,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 63",Wrong Track +38,2015-04-02,2015.0
712,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 57",Wrong Track +30,2015-04-03,2015.0
713,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",Wrong Track +34,2015-04-06,2015.0
714,Direction of Country,The Economist/YouGov,"Right Direction 32, Wrong Track 60",Wrong Track +28,2015-04-10,2015.0
715,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",Wrong Track +34,2015-04-13,2015.0
