,Unnamed: 0,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
1264,1264,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",12,2014-10-04,2014.0,9.0
1265,1265,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 69",59,2014-10-04,2014.0,9.0
1266,1266,Congressional Job Approval,CBS News,"Approve 15, Disapprove 78",63,2014-10-08,2014.0,11.0
1267,1267,Public Approval of Health Care Law,Gallup,"For/Favor 41, Against/Oppose 53",12,2014-10-08,2014.0,9.0
1268,1268,President Obama Job Approval,CBS News,"Approve 42, Disapprove 50",8,2014-10-08,2014.0,11.0
1269,1269,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 43, Disapprove 50",7,2014-10-09,2014.0,0.0
1270,1270,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 19, Disapprove 73",54,2014-10-09,2014.0,0.0
1271,1271,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 69",61,2014-10-10,2014.0,9.0
1272,1272,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 52",8,2014-10-10,2014.0,9.0
1273,1273,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 53",14,2014-10-10,2014.0,10.0
1274,1274,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 42, Against/Oppose 54",12,2014-10-13,2014.0,7.0
1275,1275,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 49",0,2014-10-14,2014.0,7.0
1276,1276,President Obama Job Approval,Gallup,"Approve 41, Disapprove 54",13,2014-10-14,2014.0,9.0
1277,1277,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 72",61,2014-10-15,2014.0,9.0
1278,1278,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 12, Disapprove 83",71,2014-10-15,2014.0,11.0
1279,1279,Congressional Job Approval,FOX News,"Approve 13, Disapprove 79",66,2014-10-15,2014.0,12.0
1280,1280,Public Approval of Health Care Law,NBC News/Wall St. Jrnl,"For/Favor 36, Against/Oppose 48",12,2014-10-15,2014.0,11.0
1281,1281,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",8,2014-10-15,2014.0,9.0
1282,1282,President Obama Job Approval,FOX News,"Approve 39, Disapprove 53",14,2014-10-15,2014.0,12.0
1283,1283,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 42, Disapprove 52",10,2014-10-15,2014.0,11.0
1284,1284,President Obama Job Approval,ABC News/Wash Post,"Approve 39, Disapprove 57",18,2014-10-15,2014.0,13.0
1285,1285,Public Approval of Health Care Law,FOX News,"For/Favor 39, Against/Oppose 53",14,2014-10-15,2014.0,12.0
1286,1286,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 53",14,2014-10-17,2014.0,10.0
1287,1287,Congressional Job Approval,Associated Press/GfK,"Approve 12, Disapprove 88",76,2014-10-22,2014.0,9.0
1288,1288,President Obama Job Approval,Associated Press/GfK,"Approve 40, Disapprove 59",19,2014-10-22,2014.0,9.0
1289,1289,Public Approval of Health Care Law,Pew Research,"For/Favor 43, Against/Oppose 51",8,2014-10-23,2014.0,8.0
1290,1290,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 66",54,2014-10-23,2014.0,9.0
1291,1291,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 57",16,2014-10-23,2014.0,9.0
1292,1292,President Obama Job Approval,Pew Research,"Approve 43, Disapprove 51",8,2014-10-23,2014.0,8.0
1293,1293,President Obama Job Approval,Reuters/Ipsos,"Approve 38, Disapprove 56",18,2014-10-25,2014.0,10.0
1294,1294,Congressional Job Approval,ABC News/Wash Post,"Approve 17, Disapprove 80",63,2014-10-26,2014.0,13.0
1295,1295,Congressional Job Approval,CNN/Opinion Research,"Approve 13, Disapprove 85",72,2014-10-27,2014.0,10.0
1296,1296,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 41, Against/Oppose 53",12,2014-10-27,2014.0,7.0
1297,1297,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 53",8,2014-10-27,2014.0,10.0
1298,1298,Congressional Job Approval,FOX News,"Approve 13, Disapprove 81",68,2014-10-28,2014.0,12.0
1299,1299,President Obama Job Approval,ABC News/Wash Post,"Approve 42, Disapprove 56",14,2014-10-28,2014.0,13.0
1300,1300,President Obama Job Approval,FOX News,"Approve 41, Disapprove 54",13,2014-10-28,2014.0,12.0
1301,1301,Congressional Job Approval,CBS News,"Approve 14, Disapprove 76",62,2014-10-29,2014.0,11.0
1302,1302,Public Approval of Health Care Law,CBS News,"For/Favor 36, Against/Oppose 55",19,2014-10-29,2014.0,11.0
1303,1303,President Obama Job Approval,CBS News,"Approve 39, Disapprove 51",12,2014-10-29,2014.0,11.0
1304,1304,Public Approval of Health Care Law,Associated Press/GfK,"For/Favor 31, Against/Oppose 48",17,2014-10-30,2014.0,9.0
1305,1305,President Obama Job Approval,USA Today/PSRAI,"Approve 44, Disapprove 50",6,2014-10-30,2014.0,0.0
1306,1306,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 72",64,2014-10-31,2014.0,9.0
1307,1307,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 54",15,2014-10-31,2014.0,10.0
1308,1308,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 57",16,2014-10-31,2014.0,9.0
1309,1309,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 42, Disapprove 52",10,2014-11-02,2014.0,11.0
1310,1310,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 68",60,2014-11-07,2014.0,9.0
1311,1311,President Obama Job Approval,The Economist/YouGov,"Approve 40, Disapprove 57",17,2014-11-07,2014.0,9.0
1312,1312,President Obama Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 55",18,2014-11-07,2014.0,10.0
1313,1313,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 44, Against/Oppose 50",6,2014-11-10,2014.0,7.0
1314,1314,President Obama Job Approval,Reuters/Ipsos,"Approve 36, Disapprove 57",21,2014-11-11,2014.0,10.0
1315,1315,President Obama Job Approval,The Economist/YouGov,"Approve 40, Disapprove 58",18,2014-11-13,2014.0,9.0
1316,1316,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 69",62,2014-11-13,2014.0,9.0
1317,1317,Congressional Job Approval,National Journal,"Approve 9, Disapprove 80",71,2014-11-14,2014.0,12.0
1318,1318,Public Approval of Health Care Law,Rasmussen Reports,"For/Favor 40, Against/Oppose 50",10,2014-11-14,2014.0,7.0
1319,1319,Public Approval of Health Care Law,Pew Research,"For/Favor 45, Against/Oppose 51",6,2014-11-14,2014.0,8.0
1320,1320,President Obama Job Approval,National Journal,"Approve 41, Disapprove 49",8,2014-11-14,2014.0,12.0
1321,1321,President Obama Job Approval,Pew Research,"Approve 43, Disapprove 52",9,2014-11-14,2014.0,8.0
1322,1322,President Obama Job Approval,Gallup,"Approve 44, Disapprove 51",7,2014-11-17,2014.0,9.0
1323,1323,Public Approval of Health Care Law,Gallup,"For/Favor 37, Against/Oppose 56",19,2014-11-17,2014.0,9.0
1324,1324,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 50",2,2014-11-17,2014.0,7.0
1325,1325,President Obama Job Approval,Reuters/Ipsos,"Approve 38, Disapprove 55",17,2014-11-19,2014.0,10.0
1326,1326,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 44, Disapprove 50",6,2014-11-19,2014.0,11.0
1327,1327,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",14,2014-11-20,2014.0,9.0
1328,1328,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 64",54,2014-11-20,2014.0,9.0
1329,1329,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 39, Against/Oppose 55",16,2014-11-24,2014.0,7.0
1330,1330,President Obama Job Approval,Quinnipiac,"Approve 39, Disapprove 54",15,2014-11-25,2014.0,11.0
1331,1331,Public Approval of Health Care Law,Quinnipiac,"For/Favor 40, Against/Oppose 54",14,2014-11-25,2014.0,11.0
1332,1332,President Obama Job Approval,CNN/Opinion Research,"Approve 44, Disapprove 53",9,2014-11-26,2014.0,10.0
1333,1333,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 64",50,2014-11-29,2014.0,9.0
1334,1334,President Obama Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 56",19,2014-11-29,2014.0,10.0
1335,1335,President Obama Job Approval,The Economist/YouGov,"Approve 39, Disapprove 58",19,2014-11-29,2014.0,9.0
1336,1336,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",12,2014-12-04,2014.0,9.0
1337,1337,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 69",57,2014-12-04,2014.0,9.0
1338,1338,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 53",13,2014-12-05,2014.0,10.0
1339,1339,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 44, Against/Oppose 52",8,2014-12-08,2014.0,7.0
1340,1340,President Obama Job Approval,Bloomberg,"Approve 39, Disapprove 52",13,2014-12-09,2014.0,0.0
1341,1341,Public Approval of Health Care Law,FOX News*,"For/Favor 38, Against/Oppose 58",20,2014-12-10,2014.0,12.0
1342,1342,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",11,2014-12-10,2014.0,12.0
1343,1343,President Obama Job Approval,Associated Press/GfK,"Approve 41, Disapprove 58",17,2014-12-11,2014.0,9.0
1344,1344,Congressional Job Approval,Associated Press/GfK,"Approve 15, Disapprove 84",69,2014-12-11,2014.0,9.0
1345,1345,President Obama Job Approval,USA Today/Pew Research,"Approve 42, Disapprove 51",9,2014-12-12,2014.0,8.0
1346,1346,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 71",62,2014-12-13,2014.0,9.0
1347,1347,President Obama Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 55",18,2014-12-13,2014.0,10.0
1348,1348,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 55",13,2014-12-13,2014.0,9.0
1349,1349,Congressional Job Approval,Gallup,"Approve 16, Disapprove 80",64,2014-12-15,2014.0,9.0
1350,1350,President Obama Job Approval,McClatchy/Marist,"Approve 43, Disapprove 52",9,2014-12-16,2014.0,12.0
1351,1351,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 16, Disapprove 78",62,2014-12-17,2014.0,11.0
1352,1352,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 45, Disapprove 50",5,2014-12-17,2014.0,11.0
1353,1353,President Obama Job Approval,ABC News/Wash Post,"Approve 39, Disapprove 57",18,2014-12-17,2014.0,13.0
1354,1354,President Obama Job Approval,GWU/Battleground,"Approve 43, Disapprove 50",7,2014-12-18,2014.0,9.0
1355,1355,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",10,2014-12-18,2014.0,9.0
1356,1356,President Obama Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 54",17,2014-12-18,2014.0,10.0
1357,1357,Public Approval of Health Care Law,Associated Press/GfK,"For/Favor 29, Against/Oppose 41",12,2014-12-18,2014.0,9.0
1358,1358,Congressional Job Approval,FOX News,"Approve 14, Disapprove 80",66,2014-12-18,2014.0,12.0
1359,1359,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 72",61,2014-12-18,2014.0,9.0
1360,1360,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 42, Against/Oppose 53",11,2014-12-22,2014.0,7.0
1361,1361,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 51",3,2014-12-23,2014.0,7.0
1362,1362,President Obama Job Approval,Gallup,"Approve 44, Disapprove 51",7,2014-12-23,2014.0,9.0
1363,1363,President Obama Job Approval,CNN/Opinion Research,"Approve 48, Disapprove 50",2,2014-12-23,2014.0,10.0
1364,1364,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 56",15,2014-12-29,2014.0,9.0
1365,1365,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 71",63,2014-12-29,2014.0,9.0
1366,1366,President Obama Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 54",17,2014-12-29,2014.0,10.0
1367,1367,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 71",62,2015-01-02,2015.0,9.0
1368,1368,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",8,2015-01-02,2015.0,9.0
1369,1369,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 53",12,2015-01-04,2015.0,10.0
1370,1370,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 46, Against/Oppose 49",3,2015-01-05,2015.0,7.0
1371,1371,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",10,2015-01-07,2015.0,9.0
1372,1372,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 55",16,2015-01-07,2015.0,10.0
1373,1373,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 72",64,2015-01-07,2015.0,9.0
1374,1374,Congressional Job Approval,Gallup,"Approve 16, Disapprove 76",60,2015-01-13,2015.0,9.0
1375,1375,President Obama Job Approval,Pew Research,"Approve 47, Disapprove 48",1,2015-01-14,2015.0,8.0
1376,1376,President Obama Job Approval,FOX News,"Approve 42, Disapprove 52",10,2015-01-14,2015.0,12.0
1377,1377,President Obama Job Approval,CBS News,"Approve 46, Disapprove 46",0,2015-01-14,2015.0,11.0
1378,1378,President Obama Job Approval,Reuters/Ipsos,"Approve 38, Disapprove 54",16,2015-01-14,2015.0,10.0
1379,1379,Congressional Job Approval,CBS News,"Approve 16, Disapprove 72",56,2015-01-14,2015.0,11.0
1380,1380,Congressional Job Approval,FOX News,"Approve 15, Disapprove 74",59,2015-01-14,2015.0,12.0
1381,1381,Public Approval of Health Care Law,CBS News,"For/Favor 43, Against/Oppose 50",7,2015-01-14,2015.0,11.0
1382,1382,President Obama Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 55",18,2015-01-19,2015.0,10.0
1383,1383,President Obama Job Approval,ABC News/Wash Post,"Approve 47, Disapprove 48",1,2015-01-19,2015.0,13.0
1384,1384,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 46, Disapprove 48",2,2015-01-20,2015.0,11.0
1385,1385,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 16, Disapprove 76",60,2015-01-20,2015.0,11.0
1386,1386,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 61",48,2015-01-21,2015.0,9.0
1387,1387,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",8,2015-01-21,2015.0,9.0
1388,1388,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 52",11,2015-01-23,2015.0,10.0
1389,1389,President Obama Job Approval,FOX News,"Approve 45, Disapprove 51",6,2015-01-28,2015.0,12.0
1390,1390,Congressional Job Approval,FOX News,"Approve 18, Disapprove 73",55,2015-01-28,2015.0,12.0
1391,1391,Congressional Job Approval,USA Today/Suffolk,"Approve 14, Disapprove 75",61,2015-01-28,2015.0,10.0
1392,1392,President Obama Job Approval,PPP (D),"Approve 44, Disapprove 49",5,2015-01-28,2015.0,9.0
1393,1393,President Obama Job Approval,USA Today/Suffolk,"Approve 46, Disapprove 48",2,2015-01-28,2015.0,10.0
1394,1394,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",10,2015-02-01,2015.0,9.0
1395,1395,President Obama Job Approval,Reuters/Ipsos,"Approve 46, Disapprove 50",4,2015-02-01,2015.0,10.0
1396,1396,Congressional Job Approval,The Economist/YouGov,"Approve 19, Disapprove 57",38,2015-02-01,2015.0,9.0
1397,1397,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 43, Against/Oppose 51",8,2015-02-02,2015.0,7.0
1398,1398,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 55",13,2015-02-05,2015.0,9.0
1399,1399,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 62",50,2015-02-05,2015.0,9.0
1400,1400,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 50",2,2015-02-06,2015.0,7.0
1401,1401,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 23, Disapprove 69",46,2015-02-06,2015.0,0.0
1402,1402,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 50, Disapprove 44",6,2015-02-06,2015.0,0.0
1403,1403,President Obama Job Approval,Gallup,"Approve 45, Disapprove 50",5,2015-02-06,2015.0,9.0
1404,1404,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 49",6,2015-02-06,2015.0,10.0
1405,1405,President Obama Job Approval,Associated Press/GfK,"Approve 47, Disapprove 52",5,2015-02-09,2015.0,9.0
1406,1406,Congressional Job Approval,Associated Press/GfK,"Approve 15, Disapprove 83",68,2015-02-09,2015.0,9.0
1407,1407,Congressional Job Approval,FOX News,"Approve 21, Disapprove 72",51,2015-02-11,2015.0,12.0
1408,1408,President Obama Job Approval,FOX News,"Approve 45, Disapprove 49",4,2015-02-11,2015.0,12.0
1409,1409,Public Approval of Health Care Law,FOX News*,"For/Favor 41, Against/Oppose 52",11,2015-02-12,2015.0,12.0
1410,1410,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 60",47,2015-02-13,2015.0,9.0
1411,1411,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 55",14,2015-02-13,2015.0,9.0
1412,1412,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 50",7,2015-02-13,2015.0,10.0
1413,1413,Congressional Job Approval,Gallup,"Approve 20, Disapprove 75",55,2015-02-16,2015.0,9.0
1414,1414,Congressional Job Approval,CNN/Opinion Research,"Approve 21, Disapprove 78",57,2015-02-17,2015.0,10.0
1415,1415,President Obama Job Approval,CNN/Opinion Research,"Approve 47, Disapprove 51",4,2015-02-19,2015.0,10.0
1416,1416,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 63",50,2015-02-19,2015.0,9.0
1417,1417,Public Approval of Health Care Law,Associated Press/GfK,"For/Favor 26, Against/Oppose 40",14,2015-02-19,2015.0,9.0
1418,1418,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",8,2015-02-19,2015.0,9.0
1419,1419,President Obama Job Approval,CBS News,"Approve 44, Disapprove 46",2,2015-02-20,2015.0,11.0
1420,1420,Public Approval of Health Care Law,CBS News,"For/Favor 44, Against/Oppose 52",8,2015-02-20,2015.0,11.0
1421,1421,Congressional Job Approval,CBS News,"Approve 18, Disapprove 73",55,2015-02-20,2015.0,11.0
1422,1422,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 51",9,2015-02-24,2015.0,10.0
1423,1423,President Obama Job Approval,Pew Research,"Approve 44, Disapprove 52",8,2015-02-26,2015.0,8.0
1424,1424,Public Approval of Health Care Law,Pew Research,"For/Favor 43, Against/Oppose 55",12,2015-02-26,2015.0,8.0
1425,1425,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 52",6,2015-02-26,2015.0,9.0
1426,1426,Congressional Job Approval,The Economist/YouGov,"Approve 16, Disapprove 60",44,2015-02-26,2015.0,9.0
1427,1427,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 55",16,2015-02-28,2015.0,10.0
1428,1428,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 44, Against/Oppose 52",8,2015-03-02,2015.0,7.0
1429,1429,President Obama Job Approval,PPP (D),"Approve 44, Disapprove 50",6,2015-03-02,2015.0,9.0
1430,1430,Congressional Job Approval,FOX News,"Approve 17, Disapprove 76",59,2015-03-04,2015.0,12.0
1431,1431,President Obama Job Approval,Quinnipiac,"Approve 41, Disapprove 52",11,2015-03-04,2015.0,11.0
1432,1432,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",11,2015-03-04,2015.0,12.0
1433,1433,Public Approval of Health Care Law,FOX News*,"For/Favor 38, Against/Oppose 58",20,2015-03-05,2015.0,12.0
1434,1434,Public Approval of Health Care Law,Reuters/Ipsos,"For/Favor 46, Against/Oppose 54",8,2015-03-05,2015.0,10.0
1435,1435,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 52",11,2015-03-05,2015.0,10.0
1436,1436,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 51",4,2015-03-06,2015.0,9.0
1437,1437,Congressional Job Approval,The Economist/YouGov,"Approve 17, Disapprove 64",47,2015-03-06,2015.0,9.0
1438,1438,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 46, Disapprove 50",4,2015-03-09,2015.0,11.0
1439,1439,Public Approval of Health Care Law,NBC News/Wall St. Jrnl,"For/Favor 37, Against/Oppose 44",7,2015-03-09,2015.0,11.0
1440,1440,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 50",1,2015-03-10,2015.0,7.0
1441,1441,President Obama Job Approval,Gallup,"Approve 46, Disapprove 49",3,2015-03-10,2015.0,9.0
1442,1442,President Obama Job Approval,McClatchy/Marist,"Approve 46, Disapprove 50",4,2015-03-10,2015.0,12.0
1443,1443,Congressional Job Approval,Gallup,"Approve 18, Disapprove 75",57,2015-03-11,2015.0,9.0
1444,1444,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 51",8,2015-03-13,2015.0,10.0
1445,1445,Congressional Job Approval,National Journal,"Approve 18, Disapprove 71",53,2015-03-16,2015.0,12.0
1446,1446,President Obama Job Approval,National Journal,"Approve 46, Disapprove 48",2,2015-03-16,2015.0,12.0
1447,1447,President Obama Job Approval,CNN/Opinion Research,"Approve 46, Disapprove 51",5,2015-03-19,2015.0,10.0
1448,1448,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 50",6,2015-03-20,2015.0,10.0
1449,1449,Congressional Job Approval,The Economist/YouGov,"Approve 15, Disapprove 65",50,2015-03-22,2015.0,9.0
1450,1450,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 52",7,2015-03-22,2015.0,9.0
1451,1451,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 51",4,2015-03-26,2015.0,9.0
1452,1452,President Obama Job Approval,CBS News,"Approve 45, Disapprove 46",1,2015-03-26,2015.0,11.0
1453,1453,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 67",53,2015-03-26,2015.0,9.0
1454,1454,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 52",9,2015-03-27,2015.0,10.0
1455,1455,Congressional Job Approval,CBS News,"Approve 22, Disapprove 70",48,2015-03-29,2015.0,11.0
1456,1456,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 42, Against/Oppose 51",9,2015-03-30,2015.0,7.0
1457,1457,President Obama Job Approval,FOX News,"Approve 45, Disapprove 50",5,2015-04-01,2015.0,12.0
1458,1458,President Obama Job Approval,ABC News/Wash Post,"Approve 46, Disapprove 49",3,2015-04-01,2015.0,13.0
1459,1459,Congressional Job Approval,ABC News/Wash Post,"Approve 21, Disapprove 73",52,2015-04-01,2015.0,13.0
1460,1460,Congressional Job Approval,FOX News,"Approve 21, Disapprove 70",49,2015-04-01,2015.0,12.0
1461,1461,President Obama Job Approval,Pew Research,"Approve 46, Disapprove 47",1,2015-04-02,2015.0,8.0
1462,1462,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",10,2015-04-02,2015.0,9.0
1463,1463,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 65",53,2015-04-02,2015.0,9.0
1464,1464,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 53",12,2015-04-03,2015.0,10.0
1465,1465,President Obama Job Approval,PPP (D),"Approve 42, Disapprove 53",11,2015-04-07,2015.0,9.0
1466,1466,Public Approval of Health Care Law,Gallup,"For/Favor 44, Against/Oppose 50",6,2015-04-08,2015.0,9.0
1467,1467,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 50",3,2015-04-10,2015.0,9.0
1468,1468,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 64",52,2015-04-10,2015.0,9.0
1469,1469,Congressional Job Approval,USA Today/Suffolk,"Approve 11, Disapprove 77",66,2015-04-14,2015.0,10.0
1470,1470,President Obama Job Approval,USA Today/Suffolk,"Approve 42, Disapprove 48",6,2015-04-14,2015.0,10.0
1471,1471,President Obama Job Approval,The Economist/YouGov,"Approve 48, Disapprove 51",3,2015-04-15,2015.0,9.0
1472,1472,President Obama Job Approval,Gallup,"Approve 46, Disapprove 49",3,2015-04-15,2015.0,9.0
1473,1473,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 50",2,2015-04-15,2015.0,7.0
1474,1474,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 63",50,2015-04-15,2015.0,9.0
1475,1475,President Obama Job Approval,Bloomberg,"Approve 47, Disapprove 46",1,2015-04-16,2015.0,0.0
1476,1476,President Obama Job Approval,CNN/Opinion Research,"Approve 48, Disapprove 47",1,2015-04-21,2015.0,10.0
1477,1477,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 51",10,2015-04-21,2015.0,10.0
1478,1478,Congressional Job Approval,FOX News,"Approve 19, Disapprove 75",56,2015-04-22,2015.0,12.0
1479,1479,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",11,2015-04-22,2015.0,12.0
1480,1480,Public Approval of Health Care Law,Reuters/Ipsos,"For/Favor 47, Against/Oppose 53",6,2015-04-23,2015.0,10.0
1481,1481,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",4,2015-04-24,2015.0,10.0
1482,1482,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 52",7,2015-04-24,2015.0,9.0
1483,1483,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 63",49,2015-04-24,2015.0,9.0
1484,1484,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 42, Against/Oppose 54",12,2015-04-27,2015.0,7.0
1485,1485,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 49",5,2015-04-27,2015.0,11.0
1486,1486,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 49",5,2015-04-30,2015.0,10.0
1487,1487,President Obama Job Approval,Associated Press/GfK,"Approve 45, Disapprove 55",10,2015-05-02,2015.0,9.0
1488,1488,President Obama Job Approval,The Economist/YouGov,"Approve 49, Disapprove 49",0,2015-05-02,2015.0,9.0
1489,1489,Congressional Job Approval,Associated Press/GfK,"Approve 19, Disapprove 80",61,2015-05-02,2015.0,9.0
1490,1490,Congressional Job Approval,The Economist/YouGov,"Approve 16, Disapprove 61",45,2015-05-02,2015.0,9.0
1491,1491,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 48, Disapprove 47",1,2015-05-04,2015.0,11.0
1492,1492,Public Approval of Health Care Law,CBS News/NY Times,"For/Favor 43, Against/Oppose 52",9,2015-05-05,2015.0,11.0
1493,1493,Congressional Job Approval,CBS News/NY Times,"Approve 12, Disapprove 80",68,2015-05-06,2015.0,11.0
1494,1494,President Obama Job Approval,CBS News/NY Times,"Approve 45, Disapprove 44",1,2015-05-06,2015.0,11.0
1495,1495,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 68",56,2015-05-08,2015.0,9.0
1496,1496,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",8,2015-05-08,2015.0,9.0
1497,1497,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 49",5,2015-05-11,2015.0,10.0
1498,1498,President Obama Job Approval,GWU/Battleground,"Approve 45, Disapprove 49",4,2015-05-11,2015.0,9.0
