"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"949",949,948,"President Obama Job Approval","Gallup","Approve 46, Disapprove 49",-3,"2015-04-15",2015,"B"
"950",950,949,"President Obama Job Approval","Rasmussen Reports","Approve 48, Disapprove 50",-2,"2015-04-15",2015,"C+"
"951",951,950,"President Obama Job Approval","Bloomberg","Approve 47, Disapprove 46",1,"2015-04-16",2015,"unknown"
"952",952,951,"President Obama Job Approval","CNN/Opinion Research","Approve 48, Disapprove 47",1,"2015-04-21",2015,"B+"
"953",953,952,"President Obama Job Approval","Reuters/Ipsos","Approve 41, Disapprove 51",-10,"2015-04-21",2015,"B+"
"954",954,953,"President Obama Job Approval","FOX News","Approve 42, Disapprove 53",-11,"2015-04-22",2015,"A"
"955",955,954,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2015-04-24",2015,"B+"
"956",956,955,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 52",-7,"2015-04-24",2015,"B"
"957",957,956,"President Obama Job Approval","Quinnipiac","Approve 44, Disapprove 49",-5,"2015-04-27",2015,"A-"
"958",958,957,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2015-04-30",2015,"B+"
"959",959,958,"President Obama Job Approval","Associated Press/GfK","Approve 45, Disapprove 55",-10,"2015-05-02",2015,"B"
"960",960,959,"President Obama Job Approval","The Economist/YouGov","Approve 49, Disapprove 49",0,"2015-05-02",2015,"B"
"961",961,960,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 48, Disapprove 47",1,"2015-05-04",2015,"A-"
"962",962,961,"President Obama Job Approval","CBS News/NY Times","Approve 45, Disapprove 44",1,"2015-05-06",2015,"A-"
"963",963,962,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 53",-8,"2015-05-08",2015,"B"
"964",964,963,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2015-05-11",2015,"B+"
"965",965,964,"President Obama Job Approval","GWU/Battleground","Approve 45, Disapprove 49",-4,"2015-05-11",2015,"B"
"966",966,965,"President Obama Job Approval","FOX News","Approve 44, Disapprove 51",-7,"2015-05-14",2015,"A"
"967",967,966,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 52",-10,"2015-05-19",2015,"B+"
"968",968,967,"President Obama Job Approval","The Economist/YouGov","Approve 47, Disapprove 52",-5,"2015-05-19",2015,"B"
"969",969,968,"President Obama Job Approval","Pew Research","Approve 46, Disapprove 48",-2,"2015-05-21",2015,"B-"
"970",970,969,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 53",-8,"2015-05-22",2015,"B"
"971",971,970,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 51",-8,"2015-05-22",2015,"B+"
"972",972,971,"President Obama Job Approval","Rasmussen Reports","Approve 46, Disapprove 53",-7,"2015-05-26",2015,"C+"
"973",973,972,"President Obama Job Approval","Gallup","Approve 47, Disapprove 49",-2,"2015-05-26",2015,"B"
"974",974,973,"President Obama Job Approval","The Economist/YouGov","Approve 46, Disapprove 53",-7,"2015-05-29",2015,"B"
"975",975,974,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 50",-8,"2015-05-29",2015,"B+"
"976",976,975,"President Obama Job Approval","Quinnipiac","Approve 43, Disapprove 50",-7,"2015-06-01",2015,"A-"
"977",977,976,"President Obama Job Approval","CBS News/NY Times","Approve 42, Disapprove 48",-6,"2015-06-02",2015,"A-"
"978",978,977,"President Obama Job Approval","ABC News/Wash Post","Approve 43, Disapprove 53",-10,"2015-06-03",2015,"A+"
"979",979,978,"President Obama Job Approval","CNN/Opinion Research","Approve 45, Disapprove 52",-7,"2015-06-03",2015,"B+"
"980",980,979,"President Obama Job Approval","FOX News","Approve 45, Disapprove 48",-3,"2015-06-04",2015,"A"
"981",981,980,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 48",-3,"2015-06-05",2015,"B+"
"982",982,981,"President Obama Job Approval","The Economist/YouGov","Approve 46, Disapprove 53",-7,"2015-06-05",2015,"B"
"983",983,982,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 52",-10,"2015-06-12",2015,"B+"
"984",984,983,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 55",-13,"2015-06-13",2015,"B"
"985",985,984,"President Obama Job Approval","PPP (D)","Approve 45, Disapprove 50",-5,"2015-06-16",2015,"B"
"986",986,985,"President Obama Job Approval","National Journal","Approve 46, Disapprove 46",0,"2015-06-17",2015,"A"
"987",987,986,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2015-06-19",2015,"B"
"988",988,987,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 48, Disapprove 48",0,"2015-06-22",2015,"A-"
"989",989,988,"President Obama Job Approval","FOX News","Approve 44, Disapprove 50",-6,"2015-06-24",2015,"A"
"990",990,989,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 55",-11,"2015-06-26",2015,"B"
"991",991,990,"President Obama Job Approval","Reuters/Ipsos","Approve 46, Disapprove 48",-2,"2015-06-26",2015,"B+"
"992",992,991,"President Obama Job Approval","Rasmussen Reports","Approve 48, Disapprove 51",-3,"2015-06-29",2015,"C+"
"993",993,992,"President Obama Job Approval","Gallup","Approve 48, Disapprove 47",1,"2015-06-29",2015,"B"
"994",994,993,"President Obama Job Approval","CNN/Opinion Research","Approve 50, Disapprove 48",2,"2015-06-30",2015,"B+"
"995",995,994,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2015-07-02",2015,"B+"
"996",996,995,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 53",-8,"2015-07-02",2015,"B"
"997",997,996,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2015-07-09",2015,"B+"
"998",998,997,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 55",-12,"2015-07-13",2015,"B"
"999",999,998,"President Obama Job Approval","USA Today/Suffolk","Approve 44, Disapprove 46",-2,"2015-07-15",2015,"B+"
"1000",1000,999,"President Obama Job Approval","Associated Press-GfK","Approve 43, Disapprove 55",-12,"2015-07-17",2015,"unknown"
"1001",1001,1000,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2015-07-17",2015,"B+"
"1002",1002,1001,"President Obama Job Approval","FOX News","Approve 47, Disapprove 48",-1,"2015-07-17",2015,"A"
"1003",1003,1002,"President Obama Job Approval","ABC News/Wash Post","Approve 45, Disapprove 52",-7,"2015-07-20",2015,"A+"
"1004",1004,1003,"President Obama Job Approval","PPP (D)","Approve 45, Disapprove 49",-4,"2015-07-22",2015,"B"
"1005",1005,1004,"President Obama Job Approval","Reuters/Ipsos","Approve 41, Disapprove 52",-11,"2015-07-24",2015,"B+"
"1006",1006,1005,"President Obama Job Approval","Pew Research","Approve 48, Disapprove 45",3,"2015-07-24",2015,"B-"
"1007",1007,1006,"President Obama Job Approval","The Economist/YouGov","Approve 46, Disapprove 50",-4,"2015-07-24",2015,"B"
"1008",1008,1007,"President Obama Job Approval","CNN/Opinion Research","Approve 48, Disapprove 48",0,"2015-07-28",2015,"B+"
"1009",1009,1008,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 51",-7,"2015-07-30",2015,"B+"
"1010",1010,1009,"President Obama Job Approval","FOX News","Approve 46, Disapprove 46",0,"2015-08-03",2015,"A"
"1011",1011,1010,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 45, Disapprove 50",-5,"2015-08-03",2015,"A-"
"1012",1012,1011,"President Obama Job Approval","Quinnipiac","Approve 43, Disapprove 52",-9,"2015-08-03",2015,"A-"
"1013",1013,1012,"President Obama Job Approval","CBS News","Approve 44, Disapprove 47",-3,"2015-08-04",2015,"A-"
"1014",1014,1013,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 51",-7,"2015-08-06",2015,"B+"
"1015",1015,1014,"President Obama Job Approval","Rasmussen Reports","Approve 47, Disapprove 52",-5,"2015-08-07",2015,"C+"
"1016",1016,1015,"President Obama Job Approval","Gallup","Approve 45, Disapprove 50",-5,"2015-08-08",2015,"B"
"1017",1017,1016,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2015-08-14",2015,"B+"
"1018",1018,1017,"President Obama Job Approval","FOX News","Approve 42, Disapprove 51",-9,"2015-08-14",2015,"A"
"1019",1019,1018,"President Obama Job Approval","CNN/Opinion Research","Approve 47, Disapprove 51",-4,"2015-08-21",2015,"B+"
"1020",1020,1019,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 52",-9,"2015-08-21",2015,"B+"
"1021",1021,1020,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 53",-10,"2015-08-21",2015,"B"
"1022",1022,1021,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2015-08-28",2015,"B+"
"1023",1023,1022,"President Obama Job Approval","Quinnipiac","Approve 45, Disapprove 53",-8,"2015-08-31",2015,"A-"
"1024",1024,1023,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 47",0,"2015-09-04",2015,"B+"
"1025",1025,1024,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 53",-9,"2015-09-04",2015,"B"
"1026",1026,1025,"President Obama Job Approval","PPP (D)","Approve 45, Disapprove 49",-4,"2015-09-04",2015,"B"
"1027",1027,1026,"President Obama Job Approval","Monmouth","Approve 45, Disapprove 51",-6,"2015-09-10",2015,"A+"
"1028",1028,1027,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 48",-1,"2015-09-11",2015,"B+"
"1029",1029,1028,"President Obama Job Approval","Rasmussen Reports","Approve 50, Disapprove 48",2,"2015-09-11",2015,"C+"
"1030",1030,1029,"President Obama Job Approval","Gallup","Approve 45, Disapprove 50",-5,"2015-09-12",2015,"B"
"1031",1031,1030,"President Obama Job Approval","CNN/Opinion Research","Approve 45, Disapprove 52",-7,"2015-09-14",2015,"B+"
"1032",1032,1031,"President Obama Job Approval","ABC News/Wash Post","Approve 47, Disapprove 49",-2,"2015-09-14",2015,"A+"
"1033",1033,1032,"President Obama Job Approval","The Economist/YouGov","Approve 47, Disapprove 50",-3,"2015-09-17",2015,"B"
"1034",1034,1033,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2015-09-17",2015,"B+"
"1035",1035,1034,"President Obama Job Approval","CNN/Opinion Research","Approve 44, Disapprove 50",-6,"2015-09-21",2015,"B+"
"1036",1036,1035,"President Obama Job Approval","Bloomberg","Approve 46, Disapprove 47",-1,"2015-09-23",2015,"unknown"
"1037",1037,1036,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 51",-8,"2015-09-25",2015,"B+"
"1038",1038,1037,"President Obama Job Approval","FOX News","Approve 44, Disapprove 50",-6,"2015-09-25",2015,"A"
"1039",1039,1038,"President Obama Job Approval","National Journal","Approve 44, Disapprove 47",-3,"2015-09-26",2015,"A"
"1040",1040,1039,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 47, Disapprove 47",0,"2015-09-28",2015,"A-"
"1041",1041,1040,"President Obama Job Approval","Quinnipiac","Approve 44, Disapprove 53",-9,"2015-09-28",2015,"A-"
"1042",1042,1041,"President Obama Job Approval","USA Today/Suffolk","Approve 47, Disapprove 46",1,"2015-09-30",2015,"B+"
"1043",1043,1042,"President Obama Job Approval","Pew Research","Approve 46, Disapprove 48",-2,"2015-10-02",2015,"B-"
"1044",1044,1043,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 49",-6,"2015-10-02",2015,"B+"
"1045",1045,1044,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 52",-7,"2015-10-02",2015,"B"
"1046",1046,1045,"President Obama Job Approval","PPP (D)","Approve 45, Disapprove 50",-5,"2015-10-07",2015,"B"
"1047",1047,1046,"President Obama Job Approval","Reuters/Ipsos","Approve 40, Disapprove 53",-13,"2015-10-08",2015,"B+"
"1048",1048,1047,"President Obama Job Approval","CBS News","Approve 45, Disapprove 46",-1,"2015-10-11",2015,"A-"
"1049",1049,1048,"President Obama Job Approval","Gallup","Approve 46, Disapprove 49",-3,"2015-10-12",2015,"B"
"1050",1050,1049,"President Obama Job Approval","Rasmussen Reports","Approve 45, Disapprove 55",-10,"2015-10-12",2015,"C+"
"1051",1051,1050,"President Obama Job Approval","FOX News","Approve 42, Disapprove 53",-11,"2015-10-15",2015,"A"
"1052",1052,1051,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2015-10-15",2015,"B+"
"1053",1053,1052,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 53",-9,"2015-10-16",2015,"B"
"1054",1054,1053,"President Obama Job Approval","ABC News/Wash Post","Approve 48, Disapprove 48",0,"2015-10-19",2015,"A+"
"1055",1055,1054,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 46, Disapprove 49",-3,"2015-10-20",2015,"A-"
"1056",1056,1055,"President Obama Job Approval","CNN/Opinion Research","Approve 46, Disapprove 51",-5,"2015-10-22",2015,"B+"
"1057",1057,1056,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 51",-9,"2015-10-23",2015,"B+"
"1058",1058,1057,"President Obama Job Approval","Associated Press-GfK","Approve 46, Disapprove 54",-8,"2015-10-28",2015,"unknown"
"1059",1059,1058,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2015-10-28",2015,"B"
"1060",1060,1059,"President Obama Job Approval","Gallup","Approve 47, Disapprove 48",-1,"2015-10-29",2015,"B"
"1061",1061,1060,"President Obama Job Approval","Rasmussen Reports","Approve 50, Disapprove 48",2,"2015-10-29",2015,"C+"
"1062",1062,1061,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 50",-7,"2015-10-29",2015,"B+"
"1063",1063,1062,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 45, Disapprove 49",-4,"2015-11-03",2015,"A-"
"1064",1064,1063,"President Obama Job Approval","Quinnipiac","Approve 42, Disapprove 54",-12,"2015-11-05",2015,"A-"
"1065",1065,1064,"President Obama Job Approval","Monmouth","Approve 44, Disapprove 48",-4,"2015-11-05",2015,"A+"
"1066",1066,1065,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 52",-10,"2015-11-05",2015,"B+"
"1067",1067,1066,"President Obama Job Approval","FOX News","Approve 45, Disapprove 50",-5,"2015-11-07",2015,"A"
"1068",1068,1067,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 53",-8,"2015-11-11",2015,"B"
"1069",1069,1068,"President Obama Job Approval","CBS News/NYT","Approve 45, Disapprove 48",-3,"2015-11-12",2015,"A-"
"1070",1070,1069,"President Obama Job Approval","McClatchy/Marist","Approve 48, Disapprove 48",0,"2015-11-15",2015,"A"
"1071",1071,1070,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 50",-7,"2015-11-16",2015,"B+"
"1072",1072,1071,"President Obama Job Approval","Bloomberg","Approve 44, Disapprove 51",-7,"2015-11-18",2015,"unknown"
"1073",1073,1072,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 51",-9,"2015-11-19",2015,"B+"
"1074",1074,1073,"President Obama Job Approval","PPP (D)","Approve 43, Disapprove 52",-9,"2015-11-19",2015,"B"
"1075",1075,1074,"President Obama Job Approval","FOX News","Approve 40, Disapprove 54",-14,"2015-11-22",2015,"A"
"1076",1076,1075,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 53",-9,"2015-11-24",2015,"B"
"1077",1077,1076,"President Obama Job Approval","ABC News/Wash Post","Approve 46, Disapprove 50",-4,"2015-11-24",2015,"A+"
"1078",1078,1077,"President Obama Job Approval","CBS News","Approve 42, Disapprove 47",-5,"2015-11-24",2015,"A-"
"1079",1079,1078,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 53",-11,"2015-11-25",2015,"B+"
"1080",1080,1079,"President Obama Job Approval","Quinnipiac","Approve 44, Disapprove 51",-7,"2015-12-03",2015,"A-"
"1081",1081,1080,"President Obama Job Approval","Rasmussen Reports","Approve 47, Disapprove 52",-5,"2015-12-03",2015,"C+"
"1082",1082,1081,"President Obama Job Approval","Gallup","Approve 47, Disapprove 50",-3,"2015-12-03",2015,"B"
"1083",1083,1082,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 50",-6,"2015-12-03",2015,"B+"
"1084",1084,1083,"President Obama Job Approval","CNN/Opinion Research","Approve 45, Disapprove 53",-8,"2015-12-06",2015,"B+"
"1085",1085,1084,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2015-12-09",2015,"B"
"1086",1086,1085,"President Obama Job Approval","Reuters/Ipsos","Approve 41, Disapprove 53",-12,"2015-12-10",2015,"B+"
"1087",1087,1086,"President Obama Job Approval","CBS/NY Times","Approve 44, Disapprove 48",-4,"2015-12-10",2015,"A-"
"1088",1088,1087,"President Obama Job Approval","USA Today/Suffolk","Approve 44, Disapprove 50",-6,"2015-12-14",2015,"B+"
"1089",1089,1088,"President Obama Job Approval","NBC/WSJ","Approve 43, Disapprove 51",-8,"2015-12-14",2015,"A-"
"1090",1090,1089,"President Obama Job Approval","Monmouth","Approve 40, Disapprove 54",-14,"2015-12-15",2015,"A+"
"1091",1091,1090,"President Obama Job Approval","Pew Research","Approve 46, Disapprove 49",-3,"2015-12-16",2015,"B-"
"1092",1092,1091,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 53",-11,"2015-12-17",2015,"B+"
"1093",1093,1092,"President Obama Job Approval","FOX News","Approve 43, Disapprove 51",-8,"2015-12-18",2015,"A"
"1094",1094,1093,"President Obama Job Approval","PPP (D)","Approve 44, Disapprove 48",-4,"2015-12-21",2015,"B"
"1095",1095,1094,"President Obama Job Approval","Quinnipiac","Approve 44, Disapprove 52",-8,"2015-12-23",2015,"A-"
"1096",1096,1095,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 52",-10,"2015-12-23",2015,"B+"
"1097",1097,1096,"President Obama Job Approval","CNN/Opinion Research","Approve 47, Disapprove 52",-5,"2015-12-28",2015,"B+"
"1098",1098,1097,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2015-12-28",2015,"B"
"1099",1099,1098,"President Obama Job Approval","Reuters/Ipsos","Approve 41, Disapprove 51",-10,"2015-12-30",2015,"B+"
"1100",1100,1099,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 51",-7,"2016-01-07",2016,"B+"
"1101",1101,1100,"President Obama Job Approval","FOX News","Approve 42, Disapprove 53",-11,"2016-01-08",2016,"A"
"1102",1102,1101,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 54",-11,"2016-01-08",2016,"B"
"1103",1103,1102,"President Obama Job Approval","Rasmussen Reports","Approve 46, Disapprove 53",-7,"2016-01-08",2016,"C+"
"1104",1104,1103,"President Obama Job Approval","Gallup","Approve 46, Disapprove 49",-3,"2016-01-09",2016,"B"
"1105",1105,1104,"President Obama Job Approval","IBD/TIPP","Approve 43, Disapprove 48",-5,"2016-01-11",2016,"A-"
"1106",1106,1105,"President Obama Job Approval","CBS/NY Times","Approve 46, Disapprove 47",-1,"2016-01-12",2016,"A-"
"1107",1107,1106,"President Obama Job Approval","Reuters/Ipsos","Approve 48, Disapprove 48",0,"2016-01-14",2016,"B+"
"1108",1108,1107,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 47, Disapprove 49",-2,"2016-01-18",2016,"A-"
"1109",1109,1108,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 55",-12,"2016-01-21",2016,"B"
"1110",1110,1109,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 51",-6,"2016-01-21",2016,"B+"
"1111",1111,1110,"President Obama Job Approval","Pew Research","Approve 46, Disapprove 48",-2,"2016-01-22",2016,"B-"
"1112",1112,1111,"President Obama Job Approval","FOX News","Approve 45, Disapprove 48",-3,"2016-01-25",2016,"A"
"1113",1113,1112,"President Obama Job Approval","Monmouth","Approve 45, Disapprove 48",-3,"2016-01-25",2016,"A+"
"1114",1114,1113,"President Obama Job Approval","CNN/ORC","Approve 47, Disapprove 49",-2,"2016-01-27",2016,"B+"
"1115",1115,1114,"President Obama Job Approval","ABC News/Wash Post","Approve 50, Disapprove 46",4,"2016-01-27",2016,"A+"
"1116",1116,1115,"President Obama Job Approval","National Journal","Approve 47, Disapprove 47",0,"2016-01-27",2016,"A"
"1117",1117,1116,"President Obama Job Approval","IBD/TIPP","Approve 49, Disapprove 43",6,"2016-01-28",2016,"A-"
"1118",1118,1117,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2016-02-02",2016,"B"
"1119",1119,1118,"President Obama Job Approval","Reuters/Ipsos","Approve 46, Disapprove 49",-3,"2016-02-04",2016,"B+"
"1120",1120,1119,"President Obama Job Approval","Gallup","Approve 47, Disapprove 49",-2,"2016-02-05",2016,"B"
"1121",1121,1120,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 50",-1,"2016-02-05",2016,"C+"
"1122",1122,1121,"President Obama Job Approval","PPP (D)","Approve 45, Disapprove 51",-6,"2016-02-08",2016,"B"
"1123",1123,1122,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 52",-7,"2016-02-11",2016,"B+"
"1124",1124,1123,"President Obama Job Approval","USA Today/Suffolk","Approve 40, Disapprove 51",-11,"2016-02-17",2016,"B+"
"1125",1125,1124,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 55",-12,"2016-02-18",2016,"B"
"1126",1126,1125,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 51",-6,"2016-02-18",2016,"B+"
"1127",1127,1126,"President Obama Job Approval","Quinnipiac","Approve 44, Disapprove 54",-10,"2016-02-18",2016,"A-"
"1128",1128,1127,"President Obama Job Approval","FOX News","Approve 49, Disapprove 47",2,"2016-02-18",2016,"A"
"1129",1129,1128,"President Obama Job Approval","CBS News","Approve 47, Disapprove 45",2,"2016-02-18",2016,"A-"
"1130",1130,1129,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 49, Disapprove 47",2,"2016-02-18",2016,"A-"
"1131",1131,1130,"President Obama Job Approval","IBD/TIPP","Approve 46, Disapprove 47",-1,"2016-02-25",2016,"A-"
"1132",1132,1131,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 48",-1,"2016-02-25",2016,"B+"
"1133",1133,1132,"President Obama Job Approval","Associated Press-GfK","Approve 44, Disapprove 55",-11,"2016-02-26",2016,"unknown"
"1134",1134,1133,"President Obama Job Approval","Rasmussen Reports","Approve 48, Disapprove 51",-3,"2016-02-26",2016,"C+"
"1135",1135,1134,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 54",-10,"2016-03-01",2016,"B"
"1136",1136,1135,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 47",0,"2016-03-03",2016,"B+"
"1137",1137,1136,"President Obama Job Approval","CNN/ORC","Approve 50, Disapprove 46",4,"2016-03-03",2016,"B+"
"1138",1138,1137,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 49, Disapprove 46",3,"2016-03-09",2016,"A-"
"1139",1139,1138,"President Obama Job Approval","ABC News/Wash Post","Approve 51, Disapprove 43",8,"2016-03-09",2016,"A+"
"1140",1140,1139,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2016-03-10",2016,"B+"
"1141",1141,1140,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 54",-10,"2016-03-15",2016,"B"
"1142",1142,1141,"President Obama Job Approval","Reuters/Ipsos","Approve 46, Disapprove 51",-5,"2016-03-17",2016,"B+"
"1143",1143,1142,"President Obama Job Approval","CBS News/NY Times","Approve 48, Disapprove 44",4,"2016-03-21",2016,"A-"
"1144",1144,1143,"President Obama Job Approval","Monmouth","Approve 48, Disapprove 45",3,"2016-03-21",2016,"A+"
"1145",1145,1144,"President Obama Job Approval","FOX News","Approve 48, Disapprove 46",2,"2016-03-23",2016,"A"
"1146",1146,1145,"President Obama Job Approval","Bloomberg","Approve 50, Disapprove 44",6,"2016-03-24",2016,"unknown"
"1147",1147,1146,"President Obama Job Approval","Quinnipiac","Approve 49, Disapprove 48",1,"2016-03-24",2016,"A-"
"1148",1148,1147,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 50",-5,"2016-03-24",2016,"B+"
"1149",1149,1148,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 50",-1,"2016-03-25",2016,"C+"
"1150",1150,1149,"President Obama Job Approval","CNN/ORC","Approve 51, Disapprove 46",5,"2016-03-25",2016,"B+"
"1151",1151,1150,"President Obama Job Approval","Gallup","Approve 53, Disapprove 44",9,"2016-03-26",2016,"B"
"1152",1152,1151,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 53",-8,"2016-04-12",2016,"B"
"1153",1153,1152,"President Obama Job Approval","FOX News","Approve 49, Disapprove 47",2,"2016-04-14",2016,"A"
"1154",1154,1153,"President Obama Job Approval","CBS News","Approve 46, Disapprove 45",1,"2016-04-14",2016,"A-"
"1155",1155,1154,"President Obama Job Approval","Reuters/Ipsos","Approve 48, Disapprove 48",0,"2016-04-14",2016,"B+"
"1156",1156,1155,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 49, Disapprove 48",1,"2016-04-18",2016,"A-"
"1157",1157,1156,"President Obama Job Approval","Reuters/Ipsos","Approve 49, Disapprove 45",4,"2016-04-21",2016,"B+"
"1158",1158,1157,"President Obama Job Approval","GWU/Battleground","Approve 51, Disapprove 46",5,"2016-04-25",2016,"B"
"1159",1159,1158,"President Obama Job Approval","USA Today/Suffolk","Approve 46, Disapprove 45",1,"2016-04-25",2016,"B+"
"1160",1160,1159,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 51",-6,"2016-04-27",2016,"B"
"1161",1161,1160,"President Obama Job Approval","IBD/TIPP","Approve 49, Disapprove 44",5,"2016-04-29",2016,"A-"
"1162",1162,1161,"President Obama Job Approval","Reuters/Ipsos","Approve 46, Disapprove 49",-3,"2016-04-29",2016,"B+"
"1163",1163,1162,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 50",-1,"2016-05-05",2016,"C+"
"1164",1164,1163,"President Obama Job Approval","Gallup","Approve 50, Disapprove 46",4,"2016-05-05",2016,"B"
"1165",1165,1164,"President Obama Job Approval","Pew Research","Approve 48, Disapprove 47",1,"2016-05-05",2016,"B-"
"1166",1166,1165,"President Obama Job Approval","Reuters/Ipsos","Approve 49, Disapprove 45",4,"2016-05-06",2016,"B+"
"1167",1167,1166,"President Obama Job Approval","CNN/ORC","Approve 51, Disapprove 46",5,"2016-05-06",2016,"B+"
"1168",1168,1167,"President Obama Job Approval","PPP (D)","Approve 49, Disapprove 48",1,"2016-05-10",2016,"B"
"1169",1169,1168,"President Obama Job Approval","The Economist/YouGov","Approve 46, Disapprove 52",-6,"2016-05-11",2016,"B"
"1170",1170,1169,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 50",-3,"2016-05-13",2016,"B+"
"1171",1171,1170,"President Obama Job Approval","FOX News","Approve 48, Disapprove 49",-1,"2016-05-18",2016,"A"
"1172",1172,1171,"President Obama Job Approval","CBS News/NY Times","Approve 50, Disapprove 43",7,"2016-05-19",2016,"A-"
