"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"455",455,454,"2014 Generic Congressional Vote","CBS News/NY Times","Democrats 42, Republicans 39",-3,"2014-06-24",2014,"A-"
"456",456,455,"2014 Generic Congressional Vote","FOX News","Democrats 42, Republicans 42",0,"2014-06-25",2014,"A"
"457",457,456,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 38",-2,"2014-06-30",2014,"C+"
"458",458,457,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 38",-3,"2014-07-07",2014,"C+"
"459",459,458,"2014 Generic Congressional Vote","Quinnipiac","Democrats 41, Republicans 39",-2,"2014-07-08",2014,"A-"
"460",460,459,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 38",-1,"2014-07-14",2014,"C+"
"461",461,460,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 39",0,"2014-07-21",2014,"C+"
"462",462,461,"2014 Generic Congressional Vote","Pew Research","Democrats 47, Republicans 45",-2,"2014-07-24",2014,"B-"
"463",463,462,"2014 Generic Congressional Vote","CNN/Opinion Research","Democrats 48, Republicans 44",-4,"2014-07-27",2014,"B+"
"464",464,463,"2014 Generic Congressional Vote","FOX News","Democrats 43, Republicans 41",-2,"2014-07-28",2014,"A"
"465",465,464,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 39",-2,"2014-07-28",2014,"C+"
"466",466,465,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 38, Republicans 42",4,"2014-08-04",2014,"C+"
"467",467,466,"2014 Generic Congressional Vote","CBS News","Democrats 41, Republicans 37",-4,"2014-08-06",2014,"A-"
"468",468,467,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 40",1,"2014-08-11",2014,"C+"
"469",469,468,"2014 Generic Congressional Vote","McClatchy/Marist","Democrats 38, Republicans 43",5,"2014-08-12",2014,"A"
"470",470,469,"2014 Generic Congressional Vote","Reason-Rupe/PSRAI","Democrats 42, Republicans 41",-1,"2014-08-14",2014,"unknown"
"471",471,470,"2014 Generic Congressional Vote","FOX News","Republicans 39, Democrats 46",-7,"2014-08-15",2014,"A"
"472",472,471,"2014 Generic Congressional Vote","FOX News","Democrats 46, Republicans 39",-7,"2014-08-15",2014,"A"
"473",473,472,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 39",0,"2014-08-18",2014,"C+"
"474",474,473,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 39, Democrats 39",0,"2014-08-18",2014,"C+"
"475",475,474,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 40, Democrats 39",1,"2014-08-25",2014,"C+"
"476",476,475,"2014 Generic Congressional Vote","USA Today/Pew Research","Republicans 42, Democrats 47",-5,"2014-08-26",2014,"B-"
"477",477,476,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 41, Democrats 40",1,"2014-09-01",2014,"C+"
"478",478,477,"2014 Generic Congressional Vote","GWU/Battleground","Republicans 46, Democrats 42",4,"2014-09-03",2014,"B"
"479",479,478,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 41, Democrats 39",2,"2014-09-08",2014,"C+"
"480",480,479,"2014 Generic Congressional Vote","ABC News/Wash Post","Republicans 47, Democrats 44",3,"2014-09-09",2014,"A+"
"481",481,480,"2014 Generic Congressional Vote","CNN/Opinion Research","Republicans 49, Democrats 45",4,"2014-09-10",2014,"B+"
"482",482,481,"2014 Generic Congressional Vote","FOX News","Republicans 47, Democrats 40",7,"2014-09-11",2014,"A"
"483",483,482,"2014 Generic Congressional Vote","Pew Research","Republicans 47, Democrats 44",3,"2014-09-12",2014,"B-"
"484",484,483,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 38, Democrats 41",-3,"2014-09-15",2014,"C+"
"485",485,484,"2014 Generic Congressional Vote","CBS News/NY Times","Republicans 49, Democrats 42",7,"2014-09-17",2014,"A-"
"486",486,485,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 40, Democrats 40",0,"2014-09-22",2014,"C+"
"487",487,486,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 39, Democrats 40",-1,"2014-09-29",2014,"C+"
"488",488,487,"2014 Generic Congressional Vote","CNN/Opinion Research","Republicans 45, Democrats 47",-2,"2014-09-30",2014,"B+"
"489",489,488,"2014 Generic Congressional Vote","FOX News","Republicans 47, Democrats 40",7,"2014-10-02",2014,"A"
"490",490,489,"2014 Generic Congressional Vote","McClatchy/Marist","Republicans 44, Democrats 45",-1,"2014-10-03",2014,"A"
"491",491,490,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 39, Democrats 41",-2,"2014-10-06",2014,"C+"
"492",492,491,"2014 Generic Congressional Vote","CBS News","Republicans 49, Democrats 43",6,"2014-10-08",2014,"A-"
"493",493,492,"2014 Generic Congressional Vote","Gallup","Republicans 47, Democrats 46",1,"2014-10-10",2014,"B"
"494",494,493,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 40, Democrats 40",0,"2014-10-13",2014,"C+"
"495",495,494,"2014 Generic Congressional Vote","FOX News","Republicans 45, Democrats 42",3,"2014-10-15",2014,"A"
"496",496,495,"2014 Generic Congressional Vote","ABC News/Wash Post","Republicans 50, Democrats 43",7,"2014-10-15",2014,"A+"
"497",497,496,"2014 Generic Congressional Vote","NBC News/Wall St. Jrnl","Republicans 48, Democrats 47",1,"2014-10-15",2014,"A-"
"498",498,497,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 41, Democrats 41",0,"2014-10-20",2014,"C+"
"499",499,498,"2014 Generic Congressional Vote","Associated Press/GfK","Republicans 40, Democrats 32",8,"2014-10-22",2014,"B"
"500",500,499,"2014 Generic Congressional Vote","Pew Research","Republicans 46, Democrats 47",-1,"2014-10-23",2014,"B-"
"501",501,500,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 41",2,"2014-10-27",2014,"C+"
"502",502,501,"2014 Generic Congressional Vote","CNN/Opinion Research","Republicans 46, Democrats 47",-1,"2014-10-27",2014,"B+"
"503",503,502,"2014 Generic Congressional Vote","ABC News/Wash Post","Republicans 50, Democrats 44",6,"2014-10-28",2014,"A+"
"504",504,503,"2014 Generic Congressional Vote","FOX News","Republicans 44, Democrats 45",-1,"2014-10-28",2014,"A"
"505",505,504,"2014 Generic Congressional Vote","CBS News","Republicans 50, Democrats 42",8,"2014-10-29",2014,"A-"
"506",506,505,"2014 Generic Congressional Vote","USA Today/PSRAI","Republicans 42, Democrats 43",-1,"2014-10-30",2014,"unknown"
"507",507,506,"2014 Generic Congressional Vote","NBC News/Wall St. Jrnl","Republicans 48, Democrats 48",0,"2014-11-02",2014,"A-"
"508",508,507,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 44, Democrats 41",3,"2014-11-03",2014,"C+"
"509",509,508,"2016 Generic Congressional Vote","Rasmussen Reports","Republicans 39, Democrats 39",0,"2015-04-17",2015,"C+"
"510",510,509,"2016 Generic Congressional Vote","Rasmussen Reports","Republicans 39, Democrats 38",1,"2015-04-24",2015,"C+"
"511",511,510,"2016 Generic Congressional Vote","Quinnipiac","Republicans 40, Democrats 37",3,"2015-04-27",2015,"A-"
"512",512,511,"2016 Generic Congressional Vote","Rasmussen Reports","Republicans 40, Democrats 38",2,"2015-05-01",2015,"C+"
"513",513,512,"2016 Generic Congressional Vote","Rasmussen Reports","Republicans 38, Democrats 38",0,"2015-05-08",2015,"C+"
"514",514,513,"2016 Generic Congressional Vote","Rasmussen Reports","Republicans 38, Democrats 38",0,"2015-05-15",2015,"C+"
"515",515,514,"2016 Generic Congressional Vote","Quinnipiac","Republicans 36, Democrats 39",-3,"2015-05-28",2015,"A-"
"516",516,515,"2016 Generic Congressional Vote","NBC News/Wall St. Jrnl","Republicans 45, Democrats 45",0,"2015-11-04",2015,"A-"
"517",517,516,"2016 Generic Congressional Vote","PPP (D)","Republicans 43, Democrats 43",0,"2015-12-21",2015,"B"
"518",518,517,"2016 Generic Congressional Vote","PPP (D)","Democrats 47, Republicans 41",-6,"2016-02-08",2016,"B"
"519",519,518,"2016 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 47, Republicans 45",-2,"2016-04-18",2016,"A-"
"520",520,519,"2016 Generic Congressional Vote","GWU/Battleground","Democrats 46, Republicans 41",-5,"2016-04-25",2016,"B"
"521",521,520,"2016 Generic Congressional Vote","ABC News/Wash Post","Democrats 45, Republicans 45",0,"2016-05-22",2016,"A+"
"522",522,521,"2016 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 48, Republicans 44",-4,"2016-05-23",2016,"A-"
"523",523,522,"2016 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 46, Republicans 46",0,"2016-06-27",2016,"A-"
"524",524,523,"2016 Generic Congressional Vote","FOX News","Democrats 46, Republicans 41",-5,"2016-06-29",2016,"A"
"525",525,524,"2016 Generic Congressional Vote","PPP (D)","Democrats 47, Republicans 44",-3,"2016-07-30",2016,"B"
"526",526,525,"2016 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 47, Republicans 43",-4,"2016-08-05",2016,"A-"
"527",527,526,"2016 Generic Congressional Vote","Economist/YouGov","Democrats 41, Republicans 38",-3,"2016-09-07",2016,"B"
"528",528,527,"2016 Generic Congressional Vote","Reuters/Ipsos","Democrats 40, Republicans 39",-1,"2016-09-07",2016,"B+"
"529",529,528,"2016 Generic Congressional Vote","GWU/Battleground","Democrats 45, Republicans 43",-2,"2016-09-07",2016,"B"
"530",530,529,"2016 Generic Congressional Vote","CNN/ORC","Democrats 47, Republicans 49",2,"2016-09-09",2016,"B+"
"531",531,530,"2016 Generic Congressional Vote","Economist/YouGov","Democrats 44, Republicans 38",-6,"2016-09-14",2016,"B"
"532",532,531,"2016 Generic Congressional Vote","Reuters/Ipsos","Democrats 40, Republicans 38",-2,"2016-09-14",2016,"B+"
"533",533,532,"2016 Generic Congressional Vote","Reuters/Ipsos","Democrats 39, Republicans 40",1,"2016-09-21",2016,"B+"
"534",534,533,"2016 Generic Congressional Vote","Economist/YouGov","Democrats 43, Republicans 36",-7,"2016-09-21",2016,"B"
"535",535,534,"2016 Generic Congressional Vote","McClatchy/Marist","Democrats 49, Republicans 45",-4,"2016-09-23",2016,"A"
"536",536,535,"2016 Generic Congressional Vote","Economist/YouGov","Democrats 43, Republicans 38",-5,"2016-09-25",2016,"B"
"537",537,536,"2016 Generic Congressional Vote","Bloomberg","Democrats 46, Republicans 44",-2,"2016-09-26",2016,"unknown"
"538",538,537,"2016 Generic Congressional Vote","Reuters/Ipsos","Democrats 42, Republicans 36",-6,"2016-09-28",2016,"B+"
"539",539,538,"2016 Generic Congressional Vote","FOX News","Democrats 44, Republicans 43",-1,"2016-09-30",2016,"A"
"540",540,539,"2016 Generic Congressional Vote","Economist/YouGov","Democrats 43, Republicans 37",-6,"2016-10-03",2016,"B"
"541",541,540,"2016 Generic Congressional Vote","Reuters/Ipsos","Democrats 42, Republicans 38",-4,"2016-10-05",2016,"B+"
"542",542,541,"2016 Generic Congressional Vote","Economist/YouGov","Democrats 42, Republicans 39",-3,"2016-10-09",2016,"B"
"543",543,542,"2016 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 48, Republicans 42",-6,"2016-10-11",2016,"A-"
"544",544,543,"2016 Generic Congressional Vote","Reuters/Ipsos","Democrats 46, Republicans 36",-10,"2016-10-12",2016,"B+"
"545",545,544,"2016 Generic Congressional Vote","FOX News","Democrats 48, Republicans 42",-6,"2016-10-13",2016,"A"
"546",546,545,"2016 Generic Congressional Vote","ABC News/Wash Post","Democrats 47, Republicans 44",-3,"2016-10-16",2016,"A+"
"547",547,546,"2016 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 47, Republicans 44",-3,"2016-10-16",2016,"A-"
"548",548,547,"2016 Generic Congressional Vote","GWU/Battleground","Democrats 47, Republicans 42",-5,"2016-10-17",2016,"B"
"549",549,548,"2016 Generic Congressional Vote","CBS News","Democrats 50, Republicans 45",-5,"2016-10-18",2016,"A-"
"550",550,549,"2016 Generic Congressional Vote","Economist/YouGov","Democrats 43, Republicans 38",-5,"2016-10-19",2016,"B"
"551",551,550,"2016 Generic Congressional Vote","Reuters/Ipsos","Democrats 43, Republicans 39",-4,"2016-10-19",2016,"B+"
"552",552,551,"2016 Generic Congressional Vote","Bloomberg","Democrats 47, Republicans 43",-4,"2016-10-19",2016,"unknown"
"553",553,552,"2016 Generic Congressional Vote","Associated Press-GfK","Democrats 46, Republicans 41",-5,"2016-10-26",2016,"unknown"
"554",554,553,"2016 Generic Congressional Vote","Reuters/Ipsos","Democrats 44, Republicans 39",-5,"2016-10-26",2016,"B+"
"555",555,554,"2016 Generic Congressional Vote","ABC News","Democrats 47, Republicans 46",-1,"2016-10-26",2016,"A+"
"556",556,555,"2016 Generic Congressional Vote","Economist/YouGov","Democrats 46, Republicans 41",-5,"2016-11-02",2016,"B"
"557",557,556,"2016 Generic Congressional Vote","CBS News/NY Times","Democrats 49, Republicans 46",-3,"2016-11-03",2016,"A-"
"558",558,557,"2016 Generic Congressional Vote","Reuters/Ipsos","Democrats 42, Republicans 41",-1,"2016-11-03",2016,"B+"
"559",559,558,"2016 Generic Congressional Vote","McClatchy/Marist","Democrats 48, Republicans 47",-1,"2016-11-04",2016,"A"
"560",560,559,"2016 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 47, Republicans 44",-3,"2016-11-06",2016,"A-"
"561",561,560,"2016 Generic Congressional Vote","Economist/YouGov","Democrats 45, Republicans 42",-3,"2016-11-07",2016,"B"
"562",562,561,"2016 Generic Congressional Vote","Bloomberg","Democrats 45, Republicans 48",3,"2016-11-07",2016,"unknown"
"563",563,562,"2016 Generic Congressional Vote","FOX News","Democrats 45, Republicans 46",1,"2016-11-07",2016,"A"
"564",564,563,"2018 Generic Congressional Vote","Marist","Democrats 45, Republicans 38",-7,"2017-04-14",2017,"A"
"565",565,564,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 38, Republicans 32",-6,"2017-04-19",2017,"B"
"566",566,565,"2018 Generic Congressional Vote","PPP (D)","Democrats 47, Republicans 41",-6,"2017-04-20",2017,"B"
"567",567,566,"2018 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 47, Republicans 43",-4,"2017-04-24",2017,"A-"
"568",568,567,"2018 Generic Congressional Vote","FOX News","Democrats 47, Republicans 42",-5,"2017-04-26",2017,"A"
"569",569,568,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 39, Republicans 34",-5,"2017-04-26",2017,"B"
"570",570,569,"2018 Generic Congressional Vote","CNN/ORC","Democrats 49, Republicans 41",-8,"2017-04-28",2017,"B+"
"571",571,570,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 38, Republicans 35",-3,"2017-05-03",2017,"B"
"572",572,571,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 40, Republicans 35",-5,"2017-05-10",2017,"B"
"573",573,572,"2018 Generic Congressional Vote","PPP (D)","Democrats 49, Republicans 38",-11,"2017-05-16",2017,"B"
"574",574,573,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 40, Republicans 33",-7,"2017-05-17",2017,"B"
"575",575,574,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 38, Republicans 36",-2,"2017-05-24",2017,"B"
"576",576,575,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 39, Republicans 33",-6,"2017-05-31",2017,"B"
"577",577,576,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 41, Republicans 37",-4,"2017-06-07",2017,"B"
"578",578,577,"2018 Generic Congressional Vote","PPP (D)","Democrats 50, Republicans 40",-10,"2017-06-12",2017,"B"
"579",579,578,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 38, Republicans 36",-2,"2017-06-14",2017,"B"
"580",580,579,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 38, Republicans 35",-3,"2017-06-21",2017,"B"
"581",581,580,"2018 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 50, Republicans 42",-8,"2017-06-22",2017,"A-"
"582",582,581,"2018 Generic Congressional Vote","FOX News","Democrats 47, Republicans 41",-6,"2017-06-28",2017,"A"
"583",583,582,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 41, Republicans 35",-6,"2017-06-28",2017,"B"
"584",584,583,"2018 Generic Congressional Vote","NPR/PBS/Marist","Democrats 48, Republicans 38",-10,"2017-06-28",2017,"A"
"585",585,584,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 37, Republicans 35",-2,"2017-07-05",2017,"B"
"586",586,585,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 39, Republicans 32",-7,"2017-07-12",2017,"B"
"587",587,586,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 40, Republicans 34",-6,"2017-07-19",2017,"B"
"588",588,587,"2018 Generic Congressional Vote","ABC News/Wash Post","Democrats 52, Republicans 38",-14,"2017-07-19",2017,"A+"
"589",589,588,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 40, Republicans 34",-6,"2017-07-26",2017,"B"
"590",590,589,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 39, Republicans 34",-5,"2017-08-02",2017,"B"
"591",591,590,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 39, Republicans 34",-5,"2017-08-09",2017,"B"
"592",592,591,"2018 Generic Congressional Vote","CNN","Democrats 51, Republicans 42",-9,"2017-08-10",2017,"B+"
"593",593,592,"2018 Generic Congressional Vote","Marist","Democrats 47, Republicans 40",-7,"2017-08-15",2017,"A"
"594",594,593,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 41, Republicans 33",-8,"2017-08-16",2017,"B"
"595",595,594,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 39, Republicans 33",-6,"2017-08-23",2017,"B"
"596",596,595,"2018 Generic Congressional Vote","PPP (D)","Democrats 49, Republicans 35",-14,"2017-08-23",2017,"B"
"597",597,596,"2018 Generic Congressional Vote","GWU/Battleground","Democrats 45, Republicans 38",-7,"2017-08-24",2017,"B"
"598",598,597,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 40, Republicans 32",-8,"2017-08-30",2017,"B"
"599",599,598,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 39, Republicans 33",-6,"2017-09-06",2017,"B"
"600",600,599,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 40, Republicans 31",-9,"2017-09-13",2017,"B"
"601",601,600,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 39, Republicans 33",-6,"2017-09-20",2017,"B"
"602",602,601,"2018 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 48, Republicans 42",-6,"2017-09-21",2017,"A-"
"603",603,602,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 40, Republicans 34",-6,"2017-09-27",2017,"B"
"604",604,603,"2018 Generic Congressional Vote","PPP (D)","Democrats 48, Republicans 37",-11,"2017-09-28",2017,"B"
"605",605,604,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 39, Republicans 32",-7,"2017-10-04",2017,"B"
"606",606,605,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 40, Republicans 33",-7,"2017-10-11",2017,"B"
"607",607,606,"2018 Generic Congressional Vote","CNN","Democrats 54, Republicans 38",-16,"2017-10-17",2017,"B+"
"608",608,607,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 41, Republicans 33",-8,"2017-10-18",2017,"B"
"609",609,608,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 36, Republicans 28",-8,"2017-10-25",2017,"B+"
"610",610,609,"2018 Generic Congressional Vote","FOX News","Democrats 50, Republicans 35",-15,"2017-10-25",2017,"A"
"611",611,610,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 40, Republicans 33",-7,"2017-10-25",2017,"B"
"612",612,611,"2018 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 48, Republicans 41",-7,"2017-10-29",2017,"A-"
"613",613,612,"2018 Generic Congressional Vote","PPP (D)","Democrats 50, Republicans 40",-10,"2017-10-31",2017,"B"
"614",614,613,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 40, Republicans 31",-9,"2017-11-01",2017,"B+"
"615",615,614,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 39, Republicans 36",-3,"2017-11-01",2017,"B"
"616",616,615,"2018 Generic Congressional Vote","ABC News/Wash Post","Democrats 51, Republicans 40",-11,"2017-11-06",2017,"A+"
"617",617,616,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 38, Republicans 30",-8,"2017-11-08",2017,"B+"
"618",618,617,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 40, Republicans 33",-7,"2017-11-08",2017,"B"
"619",619,618,"2018 Generic Congressional Vote","Quinnipiac","Democrats 51, Republicans 38",-13,"2017-11-14",2017,"A-"
"620",620,619,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 42, Republicans 34",-8,"2017-11-15",2017,"B"
"621",621,620,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 38, Republicans 31",-7,"2017-11-15",2017,"B+"
"622",622,621,"2018 Generic Congressional Vote","Marist","Democrats 51, Republicans 36",-15,"2017-11-15",2017,"A"
"623",623,622,"2018 Generic Congressional Vote","NPR/PBS/Marist","Democrats 43, Republicans 40",-3,"2017-11-21",2017,"A"
"624",624,623,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 42, Republicans 33",-9,"2017-11-22",2017,"B"
"625",625,624,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 37, Republicans 28",-9,"2017-11-22",2017,"B+"
"626",626,625,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 41, Republicans 35",-6,"2017-11-29",2017,"B"
"627",627,626,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 36, Republicans 30",-6,"2017-11-29",2017,"B+"
"628",628,627,"2018 Generic Congressional Vote","Quinnipiac","Democrats 50, Republicans 36",-14,"2017-12-05",2017,"A-"
"629",629,628,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 42, Republicans 36",-6,"2017-12-06",2017,"B"
"630",630,629,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 37, Republicans 31",-6,"2017-12-06",2017,"B+"
"631",631,630,"2018 Generic Congressional Vote","Marist","Democrats 50, Republicans 37",-13,"2017-12-12",2017,"A"
"632",632,631,"2018 Generic Congressional Vote","Monmouth","Democrats 51, Republicans 36",-15,"2017-12-13",2017,"A+"
"633",633,632,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 37, Republicans 29",-8,"2017-12-13",2017,"B+"
"634",634,633,"2018 Generic Congressional Vote","Quinnipiac","Democrats 49, Republicans 37",-12,"2017-12-13",2017,"A-"
"635",635,634,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 44, Republicans 36",-8,"2017-12-13",2017,"B"
"636",636,635,"2018 Generic Congressional Vote","PPP (D)","Democrats 51, Republicans 40",-11,"2017-12-14",2017,"B"
"637",637,636,"2018 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 50, Republicans 39",-11,"2017-12-17",2017,"A-"
"638",638,637,"2018 Generic Congressional Vote","Quinnipiac","Democrats 52, Republicans 37",-15,"2017-12-19",2017,"A-"
"639",639,638,"2018 Generic Congressional Vote","CNN","Democrats 56, Republicans 38",-18,"2017-12-20",2017,"B+"
"640",640,639,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 44, Republicans 35",-9,"2017-12-20",2017,"B"
"641",641,640,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 39, Republicans 27",-12,"2017-12-20",2017,"B+"
"642",642,641,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 44, Republicans 36",-8,"2017-12-27",2017,"B"
"643",643,642,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 38, Republicans 31",-7,"2018-01-03",2018,"B+"
"644",644,643,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 42, Republicans 36",-6,"2018-01-03",2018,"B"
"645",645,644,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 44, Republicans 37",-7,"2018-01-10",2018,"B"
"646",646,645,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 40, Republicans 31",-9,"2018-01-10",2018,"B+"
"647",647,646,"2018 Generic Congressional Vote","Quinnipiac","Democrats 52, Republicans 35",-17,"2018-01-11",2018,"A-"
"648",648,647,"2018 Generic Congressional Vote","Emerson","Democrats 45, Republicans 40",-5,"2018-01-12",2018,"B+"
"649",649,648,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 37, Republicans 32",-5,"2018-01-17",2018,"B+"
"650",650,649,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 42, Republicans 36",-6,"2018-01-17",2018,"B"
"651",651,650,"2018 Generic Congressional Vote","Quinnipiac","Democrats 50, Republicans 39",-11,"2018-01-18",2018,"A-"
"652",652,651,"2018 Generic Congressional Vote","NPR/PBS/Marist","Democrats 46, Republicans 40",-6,"2018-01-18",2018,"A"
"653",653,652,"2018 Generic Congressional Vote","Pew Research","Democrats 53, Republicans 39",-14,"2018-01-19",2018,"B-"
"654",654,653,"2018 Generic Congressional Vote","NBC News/Wall St. Jrnl","Democrats 49, Republicans 43",-6,"2018-01-19",2018,"A-"
"655",655,654,"2018 Generic Congressional Vote","CNN","Democrats 49, Republicans 44",-5,"2018-01-21",2018,"B+"
"656",656,655,"2018 Generic Congressional Vote","ABC News/Wash Post","Democrats 51, Republicans 39",-12,"2018-01-22",2018,"A+"
"657",657,656,"2018 Generic Congressional Vote","FOX News","Democrats 44, Republicans 38",-6,"2018-01-24",2018,"A"
"658",658,657,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 38, Republicans 30",-8,"2018-01-24",2018,"B+"
"659",659,658,"2018 Generic Congressional Vote","Quinnipiac","Democrats 51, Republicans 38",-13,"2018-01-24",2018,"A-"
"660",660,659,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 41, Republicans 37",-4,"2018-01-24",2018,"B"
"661",661,660,"2018 Generic Congressional Vote","Rasmussen Reports","Democrats 45, Republicans 37",-8,"2018-01-29",2018,"C+"
"662",662,661,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 37, Republicans 31",-6,"2018-01-31",2018,"B+"
"663",663,662,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 42, Republicans 37",-5,"2018-01-31",2018,"B"
"664",664,663,"2018 Generic Congressional Vote","Monmouth","Democrats 47, Republicans 45",-2,"2018-01-31",2018,"A+"
"665",665,664,"2018 Generic Congressional Vote","IBD/TIPP","Democrats 46, Republicans 41",-5,"2018-02-06",2018,"A-"
"666",666,665,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 43, Republicans 37",-6,"2018-02-07",2018,"B"
"667",667,666,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 38, Republicans 31",-7,"2018-02-07",2018,"B+"
"668",668,667,"2018 Generic Congressional Vote","Quinnipiac","Democrats 49, Republicans 40",-9,"2018-02-07",2018,"A-"
"669",669,668,"2018 Generic Congressional Vote","Marist","Democrats 49, Republicans 38",-11,"2018-02-09",2018,"A"
"670",670,669,"2018 Generic Congressional Vote","PPP (D)","Democrats 49, Republicans 41",-8,"2018-02-14",2018,"B"
"671",671,670,"2018 Generic Congressional Vote","Reuters/Ipsos","Democrats 39, Republicans 30",-9,"2018-02-14",2018,"B+"
"672",672,671,"2018 Generic Congressional Vote","Economist/YouGov","Democrats 42, Republicans 38",-4,"2018-02-14",2018,"B"
"673",673,672,"2018 Generic Congressional Vote","Quinnipiac","Democrats 53, Republicans 38",-15,"2018-02-20",2018,"A-"
