"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"1412",1412,1411,"President Obama Job Approval","The Economist/YouGov","Approve 41, Disapprove 55",-14,"2015-02-13",2015,"B"
"1413",1413,1412,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 50",-7,"2015-02-13",2015,"B+"
"1414",1414,1413,"Congressional Job Approval","Gallup","Approve 20, Disapprove 75",-55,"2015-02-16",2015,"B"
"1415",1415,1414,"Congressional Job Approval","CNN/Opinion Research","Approve 21, Disapprove 78",-57,"2015-02-17",2015,"B+"
"1416",1416,1415,"President Obama Job Approval","CNN/Opinion Research","Approve 47, Disapprove 51",-4,"2015-02-19",2015,"B+"
"1417",1417,1416,"Congressional Job Approval","The Economist/YouGov","Approve 13, Disapprove 63",-50,"2015-02-19",2015,"B"
"1418",1418,1417,"Public Approval of Health Care Law","Associated Press/GfK","For/Favor 26, Against/Oppose 40",14,"2015-02-19",2015,"B"
"1419",1419,1418,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 53",-8,"2015-02-19",2015,"B"
"1420",1420,1419,"President Obama Job Approval","CBS News","Approve 44, Disapprove 46",-2,"2015-02-20",2015,"A-"
"1421",1421,1420,"Public Approval of Health Care Law","CBS News","For/Favor 44, Against/Oppose 52",8,"2015-02-20",2015,"A-"
"1422",1422,1421,"Congressional Job Approval","CBS News","Approve 18, Disapprove 73",-55,"2015-02-20",2015,"A-"
"1423",1423,1422,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 51",-9,"2015-02-24",2015,"B+"
"1424",1424,1423,"President Obama Job Approval","Pew Research","Approve 44, Disapprove 52",-8,"2015-02-26",2015,"B-"
"1425",1425,1424,"Public Approval of Health Care Law","Pew Research","For/Favor 43, Against/Oppose 55",12,"2015-02-26",2015,"B-"
"1426",1426,1425,"President Obama Job Approval","The Economist/YouGov","Approve 46, Disapprove 52",-6,"2015-02-26",2015,"B"
"1427",1427,1426,"Congressional Job Approval","The Economist/YouGov","Approve 16, Disapprove 60",-44,"2015-02-26",2015,"B"
"1428",1428,1427,"President Obama Job Approval","Reuters/Ipsos","Approve 39, Disapprove 55",-16,"2015-02-28",2015,"B+"
"1429",1429,1428,"Public Approval of Health Care Law","Rasmussen Reports*","For/Favor 44, Against/Oppose 52",8,"2015-03-02",2015,"C+"
"1430",1430,1429,"President Obama Job Approval","PPP (D)","Approve 44, Disapprove 50",-6,"2015-03-02",2015,"B"
"1431",1431,1430,"Congressional Job Approval","FOX News","Approve 17, Disapprove 76",-59,"2015-03-04",2015,"A"
"1432",1432,1431,"President Obama Job Approval","Quinnipiac","Approve 41, Disapprove 52",-11,"2015-03-04",2015,"A-"
"1433",1433,1432,"President Obama Job Approval","FOX News","Approve 42, Disapprove 53",-11,"2015-03-04",2015,"A"
"1434",1434,1433,"Public Approval of Health Care Law","FOX News*","For/Favor 38, Against/Oppose 58",20,"2015-03-05",2015,"A"
"1435",1435,1434,"Public Approval of Health Care Law","Reuters/Ipsos","For/Favor 46, Against/Oppose 54",8,"2015-03-05",2015,"B+"
"1436",1436,1435,"President Obama Job Approval","Reuters/Ipsos","Approve 41, Disapprove 52",-11,"2015-03-05",2015,"B+"
"1437",1437,1436,"President Obama Job Approval","The Economist/YouGov","Approve 47, Disapprove 51",-4,"2015-03-06",2015,"B"
"1438",1438,1437,"Congressional Job Approval","The Economist/YouGov","Approve 17, Disapprove 64",-47,"2015-03-06",2015,"B"
"1439",1439,1438,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 46, Disapprove 50",-4,"2015-03-09",2015,"A-"
"1440",1440,1439,"Public Approval of Health Care Law","NBC News/Wall St. Jrnl","For/Favor 37, Against/Oppose 44",7,"2015-03-09",2015,"A-"
"1441",1441,1440,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 50",-1,"2015-03-10",2015,"C+"
"1442",1442,1441,"President Obama Job Approval","Gallup","Approve 46, Disapprove 49",-3,"2015-03-10",2015,"B"
"1443",1443,1442,"President Obama Job Approval","McClatchy/Marist","Approve 46, Disapprove 50",-4,"2015-03-10",2015,"A"
"1444",1444,1443,"Congressional Job Approval","Gallup","Approve 18, Disapprove 75",-57,"2015-03-11",2015,"B"
"1445",1445,1444,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 51",-8,"2015-03-13",2015,"B+"
"1446",1446,1445,"Congressional Job Approval","National Journal","Approve 18, Disapprove 71",-53,"2015-03-16",2015,"A"
"1447",1447,1446,"President Obama Job Approval","National Journal","Approve 46, Disapprove 48",-2,"2015-03-16",2015,"A"
"1448",1448,1447,"President Obama Job Approval","CNN/Opinion Research","Approve 46, Disapprove 51",-5,"2015-03-19",2015,"B+"
"1449",1449,1448,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 50",-6,"2015-03-20",2015,"B+"
"1450",1450,1449,"Congressional Job Approval","The Economist/YouGov","Approve 15, Disapprove 65",-50,"2015-03-22",2015,"B"
"1451",1451,1450,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 52",-7,"2015-03-22",2015,"B"
"1452",1452,1451,"President Obama Job Approval","The Economist/YouGov","Approve 47, Disapprove 51",-4,"2015-03-26",2015,"B"
"1453",1453,1452,"President Obama Job Approval","CBS News","Approve 45, Disapprove 46",-1,"2015-03-26",2015,"A-"
"1454",1454,1453,"Congressional Job Approval","The Economist/YouGov","Approve 14, Disapprove 67",-53,"2015-03-26",2015,"B"
"1455",1455,1454,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 52",-9,"2015-03-27",2015,"B+"
"1456",1456,1455,"Congressional Job Approval","CBS News","Approve 22, Disapprove 70",-48,"2015-03-29",2015,"A-"
"1457",1457,1456,"Public Approval of Health Care Law","Rasmussen Reports*","For/Favor 42, Against/Oppose 51",9,"2015-03-30",2015,"C+"
"1458",1458,1457,"President Obama Job Approval","FOX News","Approve 45, Disapprove 50",-5,"2015-04-01",2015,"A"
"1459",1459,1458,"President Obama Job Approval","ABC News/Wash Post","Approve 46, Disapprove 49",-3,"2015-04-01",2015,"A+"
"1460",1460,1459,"Congressional Job Approval","ABC News/Wash Post","Approve 21, Disapprove 73",-52,"2015-04-01",2015,"A+"
"1461",1461,1460,"Congressional Job Approval","FOX News","Approve 21, Disapprove 70",-49,"2015-04-01",2015,"A"
"1462",1462,1461,"President Obama Job Approval","Pew Research","Approve 46, Disapprove 47",-1,"2015-04-02",2015,"B-"
"1463",1463,1462,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 54",-10,"2015-04-02",2015,"B"
"1464",1464,1463,"Congressional Job Approval","The Economist/YouGov","Approve 12, Disapprove 65",-53,"2015-04-02",2015,"B"
"1465",1465,1464,"President Obama Job Approval","Reuters/Ipsos","Approve 41, Disapprove 53",-12,"2015-04-03",2015,"B+"
"1466",1466,1465,"President Obama Job Approval","PPP (D)","Approve 42, Disapprove 53",-11,"2015-04-07",2015,"B"
"1467",1467,1466,"Public Approval of Health Care Law","Gallup","For/Favor 44, Against/Oppose 50",6,"2015-04-08",2015,"B"
"1468",1468,1467,"President Obama Job Approval","The Economist/YouGov","Approve 47, Disapprove 50",-3,"2015-04-10",2015,"B"
"1469",1469,1468,"Congressional Job Approval","The Economist/YouGov","Approve 12, Disapprove 64",-52,"2015-04-10",2015,"B"
"1470",1470,1469,"Congressional Job Approval","USA Today/Suffolk","Approve 11, Disapprove 77",-66,"2015-04-14",2015,"B+"
"1471",1471,1470,"President Obama Job Approval","USA Today/Suffolk","Approve 42, Disapprove 48",-6,"2015-04-14",2015,"B+"
"1472",1472,1471,"President Obama Job Approval","The Economist/YouGov","Approve 48, Disapprove 51",-3,"2015-04-15",2015,"B"
"1473",1473,1472,"President Obama Job Approval","Gallup","Approve 46, Disapprove 49",-3,"2015-04-15",2015,"B"
"1474",1474,1473,"President Obama Job Approval","Rasmussen Reports","Approve 48, Disapprove 50",-2,"2015-04-15",2015,"C+"
"1475",1475,1474,"Congressional Job Approval","The Economist/YouGov","Approve 13, Disapprove 63",-50,"2015-04-15",2015,"B"
"1476",1476,1475,"President Obama Job Approval","Bloomberg","Approve 47, Disapprove 46",1,"2015-04-16",2015,"unknown"
"1477",1477,1476,"President Obama Job Approval","CNN/Opinion Research","Approve 48, Disapprove 47",1,"2015-04-21",2015,"B+"
"1478",1478,1477,"President Obama Job Approval","Reuters/Ipsos","Approve 41, Disapprove 51",-10,"2015-04-21",2015,"B+"
"1479",1479,1478,"Congressional Job Approval","FOX News","Approve 19, Disapprove 75",-56,"2015-04-22",2015,"A"
"1480",1480,1479,"President Obama Job Approval","FOX News","Approve 42, Disapprove 53",-11,"2015-04-22",2015,"A"
"1481",1481,1480,"Public Approval of Health Care Law","Reuters/Ipsos","For/Favor 47, Against/Oppose 53",6,"2015-04-23",2015,"B+"
"1482",1482,1481,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2015-04-24",2015,"B+"
"1483",1483,1482,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 52",-7,"2015-04-24",2015,"B"
"1484",1484,1483,"Congressional Job Approval","The Economist/YouGov","Approve 14, Disapprove 63",-49,"2015-04-24",2015,"B"
"1485",1485,1484,"Public Approval of Health Care Law","Rasmussen Reports*","For/Favor 42, Against/Oppose 54",12,"2015-04-27",2015,"C+"
"1486",1486,1485,"President Obama Job Approval","Quinnipiac","Approve 44, Disapprove 49",-5,"2015-04-27",2015,"A-"
"1487",1487,1486,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2015-04-30",2015,"B+"
"1488",1488,1487,"President Obama Job Approval","Associated Press/GfK","Approve 45, Disapprove 55",-10,"2015-05-02",2015,"B"
"1489",1489,1488,"President Obama Job Approval","The Economist/YouGov","Approve 49, Disapprove 49",0,"2015-05-02",2015,"B"
"1490",1490,1489,"Congressional Job Approval","Associated Press/GfK","Approve 19, Disapprove 80",-61,"2015-05-02",2015,"B"
"1491",1491,1490,"Congressional Job Approval","The Economist/YouGov","Approve 16, Disapprove 61",-45,"2015-05-02",2015,"B"
"1492",1492,1491,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 48, Disapprove 47",1,"2015-05-04",2015,"A-"
"1493",1493,1492,"Public Approval of Health Care Law","CBS News/NY Times","For/Favor 43, Against/Oppose 52",9,"2015-05-05",2015,"A-"
"1494",1494,1493,"Congressional Job Approval","CBS News/NY Times","Approve 12, Disapprove 80",-68,"2015-05-06",2015,"A-"
"1495",1495,1494,"President Obama Job Approval","CBS News/NY Times","Approve 45, Disapprove 44",1,"2015-05-06",2015,"A-"
"1496",1496,1495,"Congressional Job Approval","The Economist/YouGov","Approve 12, Disapprove 68",-56,"2015-05-08",2015,"B"
"1497",1497,1496,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 53",-8,"2015-05-08",2015,"B"
"1498",1498,1497,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2015-05-11",2015,"B+"
"1499",1499,1498,"President Obama Job Approval","GWU/Battleground","Approve 45, Disapprove 49",-4,"2015-05-11",2015,"B"
"1500",1500,1499,"President Obama Job Approval","FOX News","Approve 44, Disapprove 51",-7,"2015-05-14",2015,"A"
"1501",1501,1500,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 52",-10,"2015-05-19",2015,"B+"
"1502",1502,1501,"President Obama Job Approval","The Economist/YouGov","Approve 47, Disapprove 52",-5,"2015-05-19",2015,"B"
"1503",1503,1502,"Congressional Job Approval","The Economist/YouGov","Approve 16, Disapprove 62",-46,"2015-05-19",2015,"B"
"1504",1504,1503,"President Obama Job Approval","Pew Research","Approve 46, Disapprove 48",-2,"2015-05-21",2015,"B-"
"1505",1505,1504,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 53",-8,"2015-05-22",2015,"B"
"1506",1506,1505,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 51",-8,"2015-05-22",2015,"B+"
"1507",1507,1506,"Congressional Job Approval","The Economist/YouGov","Approve 14, Disapprove 63",-49,"2015-05-22",2015,"B"
"1508",1508,1507,"Public Approval of Health Care Law","Rasmussen Reports*","For/Favor 45, Against/Oppose 52",7,"2015-05-25",2015,"C+"
"1509",1509,1508,"President Obama Job Approval","Rasmussen Reports","Approve 46, Disapprove 53",-7,"2015-05-26",2015,"C+"
"1510",1510,1509,"President Obama Job Approval","Gallup","Approve 47, Disapprove 49",-2,"2015-05-26",2015,"B"
"1511",1511,1510,"Public Approval of Health Care Law","Associated Press/GfK","For/Favor 27, Against/Oppose 38",11,"2015-05-27",2015,"B"
"1512",1512,1511,"President Obama Job Approval","The Economist/YouGov","Approve 46, Disapprove 53",-7,"2015-05-29",2015,"B"
"1513",1513,1512,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 50",-8,"2015-05-29",2015,"B+"
"1514",1514,1513,"Congressional Job Approval","The Economist/YouGov","Approve 12, Disapprove 64",-52,"2015-05-29",2015,"B"
"1515",1515,1514,"Public Approval of Health Care Law","Quinnipiac","For/Favor 43, Against/Oppose 51",8,"2015-06-01",2015,"A-"
"1516",1516,1515,"President Obama Job Approval","Quinnipiac","Approve 43, Disapprove 50",-7,"2015-06-01",2015,"A-"
"1517",1517,1516,"President Obama Job Approval","CBS News/NY Times","Approve 42, Disapprove 48",-6,"2015-06-02",2015,"A-"
"1518",1518,1517,"Congressional Job Approval","CBS News/NY Times","Approve 15, Disapprove 78",-63,"2015-06-02",2015,"A-"
"1519",1519,1518,"President Obama Job Approval","ABC News/Wash Post","Approve 43, Disapprove 53",-10,"2015-06-03",2015,"A+"
"1520",1520,1519,"President Obama Job Approval","CNN/Opinion Research","Approve 45, Disapprove 52",-7,"2015-06-03",2015,"B+"
"1521",1521,1520,"President Obama Job Approval","FOX News","Approve 45, Disapprove 48",-3,"2015-06-04",2015,"A"
"1522",1522,1521,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 48",-3,"2015-06-05",2015,"B+"
"1523",1523,1522,"President Obama Job Approval","The Economist/YouGov","Approve 46, Disapprove 53",-7,"2015-06-05",2015,"B"
"1524",1524,1523,"Congressional Job Approval","The Economist/YouGov","Approve 13, Disapprove 64",-51,"2015-06-05",2015,"B"
"1525",1525,1524,"Public Approval of Health Care Law","ABC News/Wash Post","For/Favor 40, Against/Oppose 55",15,"2015-06-08",2015,"A+"
"1526",1526,1525,"Public Approval of Health Care Law","CNN/Opinion Research","For/Favor 43, Against/Oppose 55",12,"2015-06-09",2015,"B+"
"1527",1527,1526,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 52",-10,"2015-06-12",2015,"B+"
"1528",1528,1527,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 55",-13,"2015-06-13",2015,"B"
"1529",1529,1528,"Congressional Job Approval","The Economist/YouGov","Approve 12, Disapprove 65",-53,"2015-06-13",2015,"B"
"1530",1530,1529,"President Obama Job Approval","PPP (D)","Approve 45, Disapprove 50",-5,"2015-06-16",2015,"B"
"1531",1531,1530,"President Obama Job Approval","National Journal","Approve 46, Disapprove 46",0,"2015-06-17",2015,"A"
"1532",1532,1531,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2015-06-19",2015,"B"
"1533",1533,1532,"Congressional Job Approval","PPP (D)","Approve 12, Disapprove 77",-65,"2015-06-19",2015,"B"
"1534",1534,1533,"Congressional Job Approval","The Economist/YouGov","Approve 14, Disapprove 59",-45,"2015-06-19",2015,"B"
"1535",1535,1534,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 48, Disapprove 48",0,"2015-06-22",2015,"A-"
"1536",1536,1535,"Public Approval of Health Care Law","CBS News/NY Times","For/Favor 47, Against/Oppose 44",3,"2015-06-22",2015,"A-"
"1537",1537,1536,"President Obama Job Approval","FOX News","Approve 44, Disapprove 50",-6,"2015-06-24",2015,"A"
"1538",1538,1537,"Congressional Job Approval","The Economist/YouGov","Approve 14, Disapprove 65",-51,"2015-06-26",2015,"B"
"1539",1539,1538,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 55",-11,"2015-06-26",2015,"B"
"1540",1540,1539,"President Obama Job Approval","Reuters/Ipsos","Approve 46, Disapprove 48",-2,"2015-06-26",2015,"B+"
"1541",1541,1540,"President Obama Job Approval","Rasmussen Reports","Approve 48, Disapprove 51",-3,"2015-06-29",2015,"C+"
"1542",1542,1541,"President Obama Job Approval","Gallup","Approve 48, Disapprove 47",1,"2015-06-29",2015,"B"
"1543",1543,1542,"President Obama Job Approval","CNN/Opinion Research","Approve 50, Disapprove 48",2,"2015-06-30",2015,"B+"
"1544",1544,1543,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2015-07-02",2015,"B+"
"1545",1545,1544,"Congressional Job Approval","The Economist/YouGov","Approve 14, Disapprove 61",-47,"2015-07-02",2015,"B"
"1546",1546,1545,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 53",-8,"2015-07-02",2015,"B"
"1547",1547,1546,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2015-07-09",2015,"B+"
"1548",1548,1547,"Public Approval of Health Care Law","Gallup","For/Favor 47, Against/Oppose 48",1,"2015-07-10",2015,"B"
"1549",1549,1548,"Congressional Job Approval","Gallup","Approve 17, Disapprove 78",-61,"2015-07-13",2015,"B"
"1550",1550,1549,"Congressional Job Approval","The Economist/YouGov","Approve 13, Disapprove 63",-50,"2015-07-13",2015,"B"
"1551",1551,1550,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 55",-12,"2015-07-13",2015,"B"
"1552",1552,1551,"President Obama Job Approval","USA Today/Suffolk","Approve 44, Disapprove 46",-2,"2015-07-15",2015,"B+"
"1553",1553,1552,"Public Approval of Health Care Law","USA Today/Suffolk","For/Favor 45, Against/Oppose 44",1,"2015-07-15",2015,"B+"
"1554",1554,1553,"Public Approval of Health Care Law","Associated Press-GfK","For/Favor 30, Against/Oppose 39",9,"2015-07-17",2015,"unknown"
"1555",1555,1554,"President Obama Job Approval","Associated Press-GfK","Approve 43, Disapprove 55",-12,"2015-07-17",2015,"unknown"
"1556",1556,1555,"Congressional Job Approval","Associated Press-GfK","Approve 17, Disapprove 82",-65,"2015-07-17",2015,"unknown"
"1557",1557,1556,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2015-07-17",2015,"B+"
"1558",1558,1557,"President Obama Job Approval","FOX News","Approve 47, Disapprove 48",-1,"2015-07-17",2015,"A"
"1559",1559,1558,"President Obama Job Approval","ABC News/Wash Post","Approve 45, Disapprove 52",-7,"2015-07-20",2015,"A+"
"1560",1560,1559,"President Obama Job Approval","PPP (D)","Approve 45, Disapprove 49",-4,"2015-07-22",2015,"B"
"1561",1561,1560,"President Obama Job Approval","Reuters/Ipsos","Approve 41, Disapprove 52",-11,"2015-07-24",2015,"B+"
"1562",1562,1561,"President Obama Job Approval","Pew Research","Approve 48, Disapprove 45",3,"2015-07-24",2015,"B-"
"1563",1563,1562,"President Obama Job Approval","The Economist/YouGov","Approve 46, Disapprove 50",-4,"2015-07-24",2015,"B"
"1564",1564,1563,"Congressional Job Approval","The Economist/YouGov","Approve 18, Disapprove 56",-38,"2015-07-24",2015,"B"
"1565",1565,1564,"President Obama Job Approval","CNN/Opinion Research","Approve 48, Disapprove 48",0,"2015-07-28",2015,"B+"
"1566",1566,1565,"Public Approval of Health Care Law","Rasmussen Reports*","For/Favor 42, Against/Oppose 53",11,"2015-07-29",2015,"C+"
"1567",1567,1566,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 51",-7,"2015-07-30",2015,"B+"
"1568",1568,1567,"Public Approval of Health Care Law","Quinnipiac","For/Favor 43, Against/Oppose 52",9,"2015-08-03",2015,"A-"
"1569",1569,1568,"President Obama Job Approval","FOX News","Approve 46, Disapprove 46",0,"2015-08-03",2015,"A"
"1570",1570,1569,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 45, Disapprove 50",-5,"2015-08-03",2015,"A-"
"1571",1571,1570,"President Obama Job Approval","Quinnipiac","Approve 43, Disapprove 52",-9,"2015-08-03",2015,"A-"
"1572",1572,1571,"Congressional Job Approval","CBS News","Approve 17, Disapprove 74",-57,"2015-08-04",2015,"A-"
"1573",1573,1572,"President Obama Job Approval","CBS News","Approve 44, Disapprove 47",-3,"2015-08-04",2015,"A-"
"1574",1574,1573,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 51",-7,"2015-08-06",2015,"B+"
"1575",1575,1574,"President Obama Job Approval","Rasmussen Reports","Approve 47, Disapprove 52",-5,"2015-08-07",2015,"C+"
"1576",1576,1575,"President Obama Job Approval","Gallup","Approve 45, Disapprove 50",-5,"2015-08-08",2015,"B"
"1577",1577,1576,"Congressional Job Approval","Gallup","Approve 14, Disapprove 82",-68,"2015-08-12",2015,"B"
"1578",1578,1577,"Public Approval of Health Care Law","FOX News*","For/Favor 41, Against/Oppose 54",13,"2015-08-14",2015,"A"
"1579",1579,1578,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2015-08-14",2015,"B+"
"1580",1580,1579,"President Obama Job Approval","FOX News","Approve 42, Disapprove 51",-9,"2015-08-14",2015,"A"
"1581",1581,1580,"President Obama Job Approval","CNN/Opinion Research","Approve 47, Disapprove 51",-4,"2015-08-21",2015,"B+"
"1582",1582,1581,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 52",-9,"2015-08-21",2015,"B+"
"1583",1583,1582,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 53",-10,"2015-08-21",2015,"B"
"1584",1584,1583,"Congressional Job Approval","The Economist/YouGov","Approve 13, Disapprove 62",-49,"2015-08-21",2015,"B"
"1585",1585,1584,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2015-08-28",2015,"B+"
"1586",1586,1585,"President Obama Job Approval","Quinnipiac","Approve 45, Disapprove 53",-8,"2015-08-31",2015,"A-"
"1587",1587,1586,"Congressional Job Approval","The Economist/YouGov","Approve 11, Disapprove 65",-54,"2015-09-04",2015,"B"
"1588",1588,1587,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 47",0,"2015-09-04",2015,"B+"
"1589",1589,1588,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 53",-9,"2015-09-04",2015,"B"
"1590",1590,1589,"President Obama Job Approval","PPP (D)","Approve 45, Disapprove 49",-4,"2015-09-04",2015,"B"
"1591",1591,1590,"Congressional Job Approval","Monmouth","Approve 17, Disapprove 74",-57,"2015-09-10",2015,"A+"
"1592",1592,1591,"President Obama Job Approval","Monmouth","Approve 45, Disapprove 51",-6,"2015-09-10",2015,"A+"
"1593",1593,1592,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 48",-1,"2015-09-11",2015,"B+"
"1594",1594,1593,"President Obama Job Approval","Rasmussen Reports","Approve 50, Disapprove 48",2,"2015-09-11",2015,"C+"
"1595",1595,1594,"President Obama Job Approval","Gallup","Approve 45, Disapprove 50",-5,"2015-09-12",2015,"B"
"1596",1596,1595,"President Obama Job Approval","CNN/Opinion Research","Approve 45, Disapprove 52",-7,"2015-09-14",2015,"B+"
"1597",1597,1596,"President Obama Job Approval","ABC News/Wash Post","Approve 47, Disapprove 49",-2,"2015-09-14",2015,"A+"
"1598",1598,1597,"Congressional Job Approval","Gallup","Approve 14, Disapprove 83",-69,"2015-09-17",2015,"B"
"1599",1599,1598,"President Obama Job Approval","The Economist/YouGov","Approve 47, Disapprove 50",-3,"2015-09-17",2015,"B"
"1600",1600,1599,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2015-09-17",2015,"B+"
"1601",1601,1600,"Congressional Job Approval","The Economist/YouGov","Approve 11, Disapprove 66",-55,"2015-09-17",2015,"B"
"1602",1602,1601,"President Obama Job Approval","CNN/Opinion Research","Approve 44, Disapprove 50",-6,"2015-09-21",2015,"B+"
"1603",1603,1602,"President Obama Job Approval","Bloomberg","Approve 46, Disapprove 47",-1,"2015-09-23",2015,"unknown"
"1604",1604,1603,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 51",-8,"2015-09-25",2015,"B+"
"1605",1605,1604,"President Obama Job Approval","FOX News","Approve 44, Disapprove 50",-6,"2015-09-25",2015,"A"
"1606",1606,1605,"President Obama Job Approval","National Journal","Approve 44, Disapprove 47",-3,"2015-09-26",2015,"A"
"1607",1607,1606,"Congressional Job Approval","National Journal","Approve 13, Disapprove 78",-65,"2015-09-26",2015,"A"
"1608",1608,1607,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 47, Disapprove 47",0,"2015-09-28",2015,"A-"
"1609",1609,1608,"President Obama Job Approval","Quinnipiac","Approve 44, Disapprove 53",-9,"2015-09-28",2015,"A-"
"1610",1610,1609,"President Obama Job Approval","USA Today/Suffolk","Approve 47, Disapprove 46",1,"2015-09-30",2015,"B+"
"1611",1611,1610,"Congressional Job Approval","The Economist/YouGov","Approve 11, Disapprove 67",-56,"2015-10-02",2015,"B"
"1612",1612,1611,"President Obama Job Approval","Pew Research","Approve 46, Disapprove 48",-2,"2015-10-02",2015,"B-"
"1613",1613,1612,"President Obama Job Approval","Reuters/Ipsos","Approve 43, Disapprove 49",-6,"2015-10-02",2015,"B+"
"1614",1614,1613,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 52",-7,"2015-10-02",2015,"B"
"1615",1615,1614,"Public Approval of Health Care Law","PPP (D)","For/Favor 42, Against/Oppose 40",2,"2015-10-07",2015,"B"
"1616",1616,1615,"President Obama Job Approval","PPP (D)","Approve 45, Disapprove 50",-5,"2015-10-07",2015,"B"
"1617",1617,1616,"Congressional Job Approval","PPP (D)","Approve 11, Disapprove 82",-71,"2015-10-07",2015,"B"
"1618",1618,1617,"President Obama Job Approval","Reuters/Ipsos","Approve 40, Disapprove 53",-13,"2015-10-08",2015,"B+"
"1619",1619,1618,"President Obama Job Approval","CBS News","Approve 45, Disapprove 46",-1,"2015-10-11",2015,"A-"
"1620",1620,1619,"Congressional Job Approval","CBS News","Approve 12, Disapprove 79",-67,"2015-10-11",2015,"A-"
"1621",1621,1620,"Congressional Job Approval","Gallup","Approve 13, Disapprove 82",-69,"2015-10-12",2015,"B"
"1622",1622,1621,"President Obama Job Approval","Gallup","Approve 46, Disapprove 49",-3,"2015-10-12",2015,"B"
"1623",1623,1622,"President Obama Job Approval","Rasmussen Reports","Approve 45, Disapprove 55",-10,"2015-10-12",2015,"C+"
"1624",1624,1623,"President Obama Job Approval","FOX News","Approve 42, Disapprove 53",-11,"2015-10-15",2015,"A"
"1625",1625,1624,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2015-10-15",2015,"B+"
"1626",1626,1625,"Congressional Job Approval","FOX News","Approve 13, Disapprove 78",-65,"2015-10-15",2015,"A"
"1627",1627,1626,"Congressional Job Approval","The Economist/YouGov","Approve 9, Disapprove 69",-60,"2015-10-16",2015,"B"
"1628",1628,1627,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 53",-9,"2015-10-16",2015,"B"
"1629",1629,1628,"President Obama Job Approval","ABC News/Wash Post","Approve 48, Disapprove 48",0,"2015-10-19",2015,"A+"
"1630",1630,1629,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 46, Disapprove 49",-3,"2015-10-20",2015,"A-"
"1631",1631,1630,"President Obama Job Approval","CNN/Opinion Research","Approve 46, Disapprove 51",-5,"2015-10-22",2015,"B+"
