"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"474",474,473,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 66",-53,"2016-11-02",2016,"B"
"475",475,474,"Congressional Job Approval","CBS News/NY Times","Approve 15, Disapprove 76",-61,"2016-11-03",2016,"A-"
"476",476,475,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 67",-56,"2016-11-07",2016,"B"
"477",477,476,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 62",-48,"2016-11-17",2016,"B"
"478",478,477,"Congressional Job Approval","Gallup","Approve 19, Disapprove 74",-55,"2016-11-18",2016,"B"
"479",479,478,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 61",-47,"2016-11-23",2016,"B"
"480",480,479,"Congressional Job Approval","Economist/YouGov","Approve 15, Disapprove 57",-42,"2016-12-01",2016,"B"
"481",481,480,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 65",-52,"2016-12-06",2016,"B"
"482",482,481,"Congressional Job Approval","The Atlantic","Approve 17, Disapprove 73",-56,"2016-12-07",2016,"unknown"
"483",483,482,"Congressional Job Approval","PPP (D)","Approve 10, Disapprove 75",-65,"2016-12-09",2016,"B"
"484",484,483,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 59",-47,"2016-12-14",2016,"B"
"485",485,484,"Congressional Job Approval","Gallup","Approve 18, Disapprove 78",-60,"2016-12-16",2016,"B"
"486",486,485,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 59",-48,"2016-12-20",2016,"B"
"487",487,486,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 56",-44,"2016-12-27",2016,"B"
"488",488,487,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 55",-42,"2017-01-03",2017,"B"
"489",489,488,"Congressional Job Approval","Quinnipiac","Approve 12, Disapprove 79",-67,"2017-01-10",2017,"A-"
"490",490,489,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 61",-49,"2017-01-11",2017,"B"
"491",491,490,"Congressional Job Approval","Gallup","Approve 19, Disapprove 76",-57,"2017-01-13",2017,"B"
"492",492,491,"Congressional Job Approval","Monmouth","Approve 22, Disapprove 67",-45,"2017-01-17",2017,"A+"
"493",493,492,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 61",-47,"2017-01-18",2017,"B"
"494",494,493,"Congressional Job Approval","CBS News","Approve 24, Disapprove 71",-47,"2017-01-18",2017,"A-"
"495",495,494,"Congressional Job Approval","CNN/ORC","Approve 20, Disapprove 77",-57,"2017-01-19",2017,"B+"
"496",496,495,"Congressional Job Approval","FOX News","Approve 17, Disapprove 74",-57,"2017-01-19",2017,"A"
"497",497,496,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 58",-46,"2017-01-25",2017,"B"
"498",498,497,"Congressional Job Approval","Quinnipiac","Approve 19, Disapprove 67",-48,"2017-01-26",2017,"A-"
"499",499,498,"Congressional Job Approval","PPP (D)","Approve 15, Disapprove 65",-50,"2017-01-26",2017,"B"
"500",500,499,"Congressional Job Approval","Economist/YouGov","Approve 19, Disapprove 55",-36,"2017-02-01",2017,"B"
"501",501,500,"Congressional Job Approval","PPP (D)","Approve 13, Disapprove 68",-55,"2017-02-02",2017,"B"
"502",502,501,"Congressional Job Approval","Gallup","Approve 28, Disapprove 67",-39,"2017-02-07",2017,"B"
"503",503,502,"Congressional Job Approval","Economist/YouGov","Approve 16, Disapprove 53",-37,"2017-02-08",2017,"B"
"504",504,503,"Congressional Job Approval","PPP (D)","Approve 16, Disapprove 68",-52,"2017-02-10",2017,"B"
"505",505,504,"Congressional Job Approval","Economist/YouGov","Approve 19, Disapprove 55",-36,"2017-02-15",2017,"B"
"506",506,505,"Congressional Job Approval","Economist/YouGov","Approve 19, Disapprove 56",-37,"2017-02-22",2017,"B"
"507",507,506,"Congressional Job Approval","CBS News","Approve 22, Disapprove 67",-45,"2017-02-23",2017,"A-"
"508",508,507,"Congressional Job Approval","PPP (D)","Approve 21, Disapprove 59",-38,"2017-02-24",2017,"B"
"509",509,508,"Congressional Job Approval","NBC News/Wall St. Jrnl","Approve 29, Disapprove 60",-31,"2017-02-26",2017,"A-"
"510",510,509,"Congressional Job Approval","Economist/YouGov","Approve 17, Disapprove 56",-39,"2017-03-01",2017,"B"
"511",511,510,"Congressional Job Approval","Monmouth","Approve 23, Disapprove 61",-38,"2017-03-06",2017,"A+"
"512",512,511,"Congressional Job Approval","CNN/ORC","Approve 28, Disapprove 69",-41,"2017-03-06",2017,"B+"
"513",513,512,"Congressional Job Approval","Gallup","Approve 24, Disapprove 67",-43,"2017-03-07",2017,"B"
"514",514,513,"Congressional Job Approval","Quinnipiac","Approve 18, Disapprove 70",-52,"2017-03-07",2017,"A-"
"515",515,514,"Congressional Job Approval","Economist/YouGov","Approve 17, Disapprove 57",-40,"2017-03-08",2017,"B"
"516",516,515,"Congressional Job Approval","PPP (D)","Approve 18, Disapprove 64",-46,"2017-03-15",2017,"B"
"517",517,516,"Congressional Job Approval","Economist/YouGov","Approve 18, Disapprove 53",-35,"2017-03-15",2017,"B"
"518",518,517,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 56",-42,"2017-03-22",2017,"B"
"519",519,518,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 64",-51,"2017-03-29",2017,"B"
"520",520,519,"Congressional Job Approval","PPP (D)","Approve 11, Disapprove 68",-57,"2017-03-30",2017,"B"
"521",521,520,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 58",-46,"2017-04-05",2017,"B"
"522",522,521,"Congressional Job Approval","Gallup","Approve 20, Disapprove 74",-54,"2017-04-11",2017,"B"
"523",523,522,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 61",-48,"2017-04-12",2017,"B"
"524",524,523,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 61",-47,"2017-04-19",2017,"B"
"525",525,524,"Congressional Job Approval","PPP (D)","Approve 18, Disapprove 65",-47,"2017-04-20",2017,"B"
"526",526,525,"Congressional Job Approval","NBC News/Wall St. Jrnl","Approve 20, Disapprove 72",-52,"2017-04-24",2017,"A-"
"527",527,526,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 61",-48,"2017-04-26",2017,"B"
"528",528,527,"Congressional Job Approval","CNN/ORC","Approve 22, Disapprove 75",-53,"2017-04-28",2017,"B+"
"529",529,528,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 63",-52,"2017-05-03",2017,"B"
"530",530,529,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 64",-51,"2017-05-10",2017,"B"
"531",531,530,"Congressional Job Approval","Gallup","Approve 20, Disapprove 74",-54,"2017-05-10",2017,"B"
"532",532,531,"Congressional Job Approval","PPP (D)","Approve 15, Disapprove 68",-53,"2017-05-16",2017,"B"
"533",533,532,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 64",-53,"2017-05-17",2017,"B"
"534",534,533,"Congressional Job Approval","Monmouth","Approve 17, Disapprove 73",-56,"2017-05-24",2017,"A+"
"535",535,534,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 65",-52,"2017-05-24",2017,"B"
"536",536,535,"Congressional Job Approval","Reuters/Ipsos","Approve 23, Disapprove 64",-41,"2017-05-24",2017,"B+"
"537",537,536,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 63",-52,"2017-05-31",2017,"B"
"538",538,537,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 68",-46,"2017-05-31",2017,"B+"
"539",539,538,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 63",-52,"2017-06-07",2017,"B"
"540",540,539,"Congressional Job Approval","Reuters/Ipsos","Approve 28, Disapprove 61",-33,"2017-06-08",2017,"B+"
"541",541,540,"Congressional Job Approval","PPP (D)","Approve 11, Disapprove 71",-60,"2017-06-12",2017,"B"
"542",542,541,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 61",-50,"2017-06-14",2017,"B"
"543",543,542,"Congressional Job Approval","Reuters/Ipsos","Approve 28, Disapprove 61",-33,"2017-06-14",2017,"B+"
"544",544,543,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 61",-49,"2017-06-21",2017,"B"
"545",545,544,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 66",-44,"2017-06-28",2017,"B+"
"546",546,545,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 63",-50,"2017-06-28",2017,"B"
"547",547,546,"Congressional Job Approval","Reuters/Ipsos","Approve 25, Disapprove 63",-38,"2017-07-05",2017,"B+"
"548",548,547,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 61",-47,"2017-07-05",2017,"B"
"549",549,548,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 65",-52,"2017-07-12",2017,"B"
"550",550,549,"Congressional Job Approval","Reuters/Ipsos","Approve 26, Disapprove 65",-39,"2017-07-12",2017,"B+"
"551",551,550,"Congressional Job Approval","Gallup","Approve 20, Disapprove 74",-54,"2017-07-13",2017,"B"
"552",552,551,"Congressional Job Approval","Monmouth","Approve 18, Disapprove 72",-54,"2017-07-18",2017,"A+"
"553",553,552,"Congressional Job Approval","PPP (D)","Approve 11, Disapprove 75",-64,"2017-07-18",2017,"B"
"554",554,553,"Congressional Job Approval","Reuters/Ipsos","Approve 23, Disapprove 66",-43,"2017-07-19",2017,"B+"
"555",555,554,"Congressional Job Approval","Economist/YouGov","Approve 10, Disapprove 64",-54,"2017-07-19",2017,"B"
"556",556,555,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 67",-56,"2017-07-26",2017,"B"
"557",557,556,"Congressional Job Approval","Reuters/Ipsos","Approve 21, Disapprove 68",-47,"2017-07-26",2017,"B+"
"558",558,557,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 68",-59,"2017-08-02",2017,"B"
"559",559,558,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 67",-45,"2017-08-02",2017,"B+"
"560",560,559,"Congressional Job Approval","Quinnipiac","Approve 10, Disapprove 84",-74,"2017-08-03",2017,"A-"
"561",561,560,"Congressional Job Approval","CBS News","Approve 19, Disapprove 73",-54,"2017-08-08",2017,"A-"
"562",562,561,"Congressional Job Approval","Reuters/Ipsos","Approve 21, Disapprove 71",-50,"2017-08-09",2017,"B+"
"563",563,562,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 67",-56,"2017-08-09",2017,"B"
"564",564,563,"Congressional Job Approval","Economist/YouGov","Approve 8, Disapprove 68",-60,"2017-08-16",2017,"B"
"565",565,564,"Congressional Job Approval","Reuters/Ipsos","Approve 21, Disapprove 66",-45,"2017-08-16",2017,"B+"
"566",566,565,"Congressional Job Approval","Quinnipiac","Approve 10, Disapprove 85",-75,"2017-08-17",2017,"A-"
"567",567,566,"Congressional Job Approval","Quinnipiac","Approve 10, Disapprove 83",-73,"2017-08-23",2017,"A-"
"568",568,567,"Congressional Job Approval","PPP (D)","Approve 9, Disapprove 73",-64,"2017-08-23",2017,"B"
"569",569,568,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 67",-56,"2017-08-23",2017,"B"
"570",570,569,"Congressional Job Approval","Reuters/Ipsos","Approve 21, Disapprove 67",-46,"2017-08-23",2017,"B+"
"571",571,570,"Congressional Job Approval","FOX News","Approve 15, Disapprove 74",-59,"2017-08-30",2017,"A"
"572",572,571,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 69",-58,"2017-08-30",2017,"B"
"573",573,572,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 66",-44,"2017-08-30",2017,"B+"
"574",574,573,"Congressional Job Approval","Economist/YouGov","Approve 10, Disapprove 63",-53,"2017-09-06",2017,"B"
"575",575,574,"Congressional Job Approval","Reuters/Ipsos","Approve 25, Disapprove 64",-39,"2017-09-06",2017,"B+"
"576",576,575,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 62",-38,"2017-09-13",2017,"B+"
"577",577,576,"Congressional Job Approval","Economist/YouGov","Approve 10, Disapprove 65",-55,"2017-09-13",2017,"B"
"578",578,577,"Congressional Job Approval","Gallup","Approve 16, Disapprove 80",-64,"2017-09-16",2017,"B"
"579",579,578,"Congressional Job Approval","Reuters/Ipsos","Approve 21, Disapprove 68",-47,"2017-09-20",2017,"B+"
"580",580,579,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 66",-57,"2017-09-20",2017,"B"
"581",581,580,"Congressional Job Approval","Monmouth","Approve 15, Disapprove 73",-58,"2017-09-20",2017,"A+"
"582",582,581,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 67",-58,"2017-09-27",2017,"B"
"583",583,582,"Congressional Job Approval","Reuters/Ipsos","Approve 20, Disapprove 69",-49,"2017-09-27",2017,"B+"
"584",584,583,"Congressional Job Approval","PPP (D)","Approve 9, Disapprove 76",-67,"2017-09-28",2017,"B"
"585",585,584,"Congressional Job Approval","Reuters/Ipsos","Approve 20, Disapprove 68",-48,"2017-10-04",2017,"B+"
"586",586,585,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 66",-57,"2017-10-04",2017,"B"
"587",587,586,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 66",-42,"2017-10-11",2017,"B+"
"588",588,587,"Congressional Job Approval","Economist/YouGov","Approve 7, Disapprove 69",-62,"2017-10-11",2017,"B"
"589",589,588,"Congressional Job Approval","Reuters/Ipsos","Approve 19, Disapprove 68",-49,"2017-10-18",2017,"B+"
"590",590,589,"Congressional Job Approval","Economist/YouGov","Approve 8, Disapprove 71",-63,"2017-10-18",2017,"B"
"591",591,590,"Congressional Job Approval","Gallup","Approve 13, Disapprove 80",-67,"2017-10-20",2017,"B"
"592",592,591,"Congressional Job Approval","Economist/YouGov","Approve 8, Disapprove 69",-61,"2017-10-25",2017,"B"
"593",593,592,"Congressional Job Approval","Reuters/Ipsos","Approve 17, Disapprove 71",-54,"2017-10-25",2017,"B+"
"594",594,593,"Congressional Job Approval","PPP (D)","Approve 9, Disapprove 77",-68,"2017-10-31",2017,"B"
"595",595,594,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 69",-60,"2017-11-01",2017,"B"
"596",596,595,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 69",-47,"2017-11-01",2017,"B+"
"597",597,596,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 68",-59,"2017-11-08",2017,"B"
"598",598,597,"Congressional Job Approval","Reuters/Ipsos","Approve 21, Disapprove 67",-46,"2017-11-08",2017,"B+"
"599",599,598,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 69",-60,"2017-11-15",2017,"B"
"600",600,599,"Congressional Job Approval","Reuters/Ipsos","Approve 19, Disapprove 68",-49,"2017-11-15",2017,"B+"
"601",601,600,"Congressional Job Approval","Reuters/Ipsos","Approve 19, Disapprove 69",-50,"2017-11-22",2017,"B+"
"602",602,601,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 69",-60,"2017-11-22",2017,"B"
"603",603,602,"Congressional Job Approval","Reuters/Ipsos","Approve 19, Disapprove 69",-50,"2017-11-29",2017,"B+"
"604",604,603,"Congressional Job Approval","Economist/YouGov","Approve 10, Disapprove 70",-60,"2017-11-29",2017,"B"
"605",605,604,"Congressional Job Approval","Quinnipiac","Approve 12, Disapprove 80",-68,"2017-12-05",2017,"A-"
"606",606,605,"Congressional Job Approval","Reuters/Ipsos","Approve 20, Disapprove 70",-50,"2017-12-06",2017,"B+"
"607",607,606,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 68",-57,"2017-12-06",2017,"B"
"608",608,607,"Congressional Job Approval","Monmouth","Approve 15, Disapprove 69",-54,"2017-12-13",2017,"A+"
"609",609,608,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 69",-57,"2017-12-13",2017,"B"
"610",610,609,"Congressional Job Approval","Reuters/Ipsos","Approve 20, Disapprove 67",-47,"2017-12-13",2017,"B+"
"611",611,610,"Congressional Job Approval","Gallup","Approve 17, Disapprove 78",-61,"2017-12-14",2017,"B"
"612",612,611,"Congressional Job Approval","PPP (D)","Approve 10, Disapprove 78",-68,"2017-12-14",2017,"B"
"613",613,612,"Congressional Job Approval","Quinnipiac","Approve 13, Disapprove 79",-66,"2017-12-19",2017,"A-"
"614",614,613,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 68",-56,"2017-12-20",2017,"B"
"615",615,614,"Congressional Job Approval","Reuters/Ipsos","Approve 21, Disapprove 68",-47,"2017-12-20",2017,"B+"
"616",616,615,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 64",-50,"2017-12-27",2017,"B"
"617",617,616,"Congressional Job Approval","Economist/YouGov","Approve 15, Disapprove 64",-49,"2018-01-03",2018,"B"
"618",618,617,"Congressional Job Approval","Reuters/Ipsos","Approve 25, Disapprove 63",-38,"2018-01-03",2018,"B+"
"619",619,618,"Congressional Job Approval","Reuters/Ipsos","Approve 23, Disapprove 66",-43,"2018-01-10",2018,"B+"
"620",620,619,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 67",-53,"2018-01-10",2018,"B"
"621",621,620,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 69",-58,"2018-01-17",2018,"B"
"622",622,621,"Congressional Job Approval","Reuters/Ipsos","Approve 23, Disapprove 63",-40,"2018-01-17",2018,"B+"
"623",623,622,"Congressional Job Approval","CBS News","Approve 18, Disapprove 75",-57,"2018-01-18",2018,"A-"
"624",624,623,"Congressional Job Approval","Quinnipiac","Approve 16, Disapprove 78",-62,"2018-01-18",2018,"A-"
"625",625,624,"Congressional Job Approval","CNN","Approve 16, Disapprove 78",-62,"2018-01-19",2018,"B+"
"626",626,625,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 76",-67,"2018-01-24",2018,"B"
"627",627,626,"Congressional Job Approval","Reuters/Ipsos","Approve 18, Disapprove 72",-54,"2018-01-24",2018,"B+"
"628",628,627,"Congressional Job Approval","FOX News","Approve 15, Disapprove 70",-55,"2018-01-24",2018,"A"
"629",629,628,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 74",-65,"2018-01-31",2018,"B"
"630",630,629,"Congressional Job Approval","Reuters/Ipsos","Approve 25, Disapprove 66",-41,"2018-01-31",2018,"B+"
"631",631,630,"Congressional Job Approval","Monmouth","Approve 20, Disapprove 69",-49,"2018-01-31",2018,"A+"
"632",632,631,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 70",-59,"2018-02-07",2018,"B"
"633",633,632,"Congressional Job Approval","Reuters/Ipsos","Approve 21, Disapprove 68",-47,"2018-02-07",2018,"B+"
"634",634,633,"Congressional Job Approval","Quinnipiac","Approve 15, Disapprove 77",-62,"2018-02-07",2018,"A-"
"635",635,634,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 68",-56,"2018-02-14",2018,"B"
"636",636,635,"Congressional Job Approval","Reuters/Ipsos","Approve 23, Disapprove 66",-43,"2018-02-14",2018,"B+"
"637",637,636,"Congressional Job Approval","Gallup","Approve 15, Disapprove 81",-66,"2018-02-14",2018,"B"
"638",638,637,"Congressional Job Approval","PPP (D)","Approve 10, Disapprove 73",-63,"2018-02-14",2018,"B"
"639",639,638,"Congressional Job Approval","Reuters/Ipsos","Approve 19, Disapprove 66",-47,"2018-02-21",2018,"B+"
"640",640,639,"Congressional Job Approval","Economist/YouGov","Approve 10, Disapprove 70",-60,"2018-02-21",2018,"B"
"641",641,640,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 70",-57,"2018-02-28",2018,"B"
"642",642,641,"Congressional Job Approval","Reuters/Ipsos","Approve 23, Disapprove 66",-43,"2018-02-28",2018,"B+"
"643",643,642,"Congressional Job Approval","USA Today/Suffolk","Approve 15, Disapprove 75",-60,"2018-03-01",2018,"B+"
"644",644,643,"Congressional Job Approval","Monmouth","Approve 17, Disapprove 75",-58,"2018-03-07",2018,"A+"
"645",645,644,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 65",-41,"2018-03-07",2018,"B+"
"646",646,645,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 67",-56,"2018-03-07",2018,"B"
"647",647,646,"Congressional Job Approval","Quinnipiac","Approve 13, Disapprove 80",-67,"2018-03-07",2018,"A-"
"648",648,647,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 64",-40,"2018-03-14",2018,"B+"
"649",649,648,"Congressional Job Approval","Economist/YouGov","Approve 10, Disapprove 68",-58,"2018-03-14",2018,"B"
"650",650,649,"Congressional Job Approval","Gallup","Approve 15, Disapprove 79",-64,"2018-03-19",2018,"B"
"651",651,650,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 69",-58,"2018-03-21",2018,"B"
"652",652,651,"Congressional Job Approval","Reuters/Ipsos","Approve 23, Disapprove 69",-46,"2018-03-22",2018,"B+"
"653",653,652,"Congressional Job Approval","PPP (D)","Approve 10, Disapprove 73",-63,"2018-03-27",2018,"B"
"654",654,653,"Congressional Job Approval","Economist/YouGov","Approve 8, Disapprove 74",-66,"2018-03-28",2018,"B"
"655",655,654,"Congressional Job Approval","Reuters/Ipsos","Approve 20, Disapprove 73",-53,"2018-03-29",2018,"B+"
"656",656,655,"Congressional Job Approval","Reuters/Ipsos","Approve 20, Disapprove 69",-49,"2018-04-04",2018,"B+"
"657",657,656,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 70",-59,"2018-04-04",2018,"B"
"658",658,657,"Congressional Job Approval","Economist/YouGov","Approve 8, Disapprove 74",-66,"2018-04-11",2018,"B"
"659",659,658,"Congressional Job Approval","Quinnipiac","Approve 12, Disapprove 81",-69,"2018-04-11",2018,"A-"
"660",660,659,"Congressional Job Approval","Reuters/Ipsos","Approve 19, Disapprove 72",-53,"2018-04-11",2018,"B+"
"661",661,660,"Congressional Job Approval","Reuters/Ipsos","Approve 19, Disapprove 75",-56,"2018-04-18",2018,"B+"
"662",662,661,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 67",-56,"2018-04-18",2018,"B"
"663",663,662,"Congressional Job Approval","Gallup","Approve 18, Disapprove 78",-60,"2018-04-19",2018,"B"
"664",664,663,"Congressional Job Approval","Economist/YouGov","Approve 10, Disapprove 68",-58,"2018-04-25",2018,"B"
"665",665,664,"Congressional Job Approval","Reuters/Ipsos","Approve 27, Disapprove 67",-40,"2018-04-25",2018,"B+"
"666",666,665,"Congressional Job Approval","FOX News","Approve 19, Disapprove 70",-51,"2018-04-25",2018,"A"
"667",667,666,"Congressional Job Approval","Economist/YouGov","Approve 10, Disapprove 69",-59,"2018-05-02",2018,"B"
"668",668,667,"Congressional Job Approval","Monmouth","Approve 16, Disapprove 74",-58,"2018-05-03",2018,"A+"
"669",669,668,"Congressional Job Approval","Reuters/Ipsos","Approve 31, Disapprove 63",-32,"2018-05-05",2018,"B+"
"670",670,669,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 67",-58,"2018-05-09",2018,"B"
"671",671,670,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 72",-50,"2018-05-09",2018,"B+"
"672",672,671,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 68",-57,"2018-05-16",2018,"B"
"673",673,672,"Congressional Job Approval","Reuters/Ipsos","Approve 25, Disapprove 70",-45,"2018-05-16",2018,"B+"
"674",674,673,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 70",-48,"2018-05-23",2018,"B+"
"675",675,674,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 68",-59,"2018-05-23",2018,"B"
"676",676,675,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 70",-61,"2018-05-30",2018,"B"
"677",677,676,"Congressional Job Approval","Reuters/Ipsos","Approve 23, Disapprove 66",-43,"2018-05-31",2018,"B+"
"678",678,677,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 62",-38,"2018-06-06",2018,"B+"
"679",679,678,"Congressional Job Approval","Quinnipiac","Approve 13, Disapprove 78",-65,"2018-06-06",2018,"A-"
"680",680,679,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 69",-58,"2018-06-06",2018,"B"
"681",681,680,"Congressional Job Approval","Gallup","Approve 17, Disapprove 79",-62,"2018-06-07",2018,"B"
"682",682,681,"Congressional Job Approval","PPP (D)","Approve 6, Disapprove 75",-69,"2018-06-13",2018,"B"
"683",683,682,"Congressional Job Approval","Reuters/Ipsos","Approve 26, Disapprove 66",-40,"2018-06-13",2018,"B+"
"684",684,683,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 66",-53,"2018-06-13",2018,"B"
"685",685,684,"Congressional Job Approval","Monmouth","Approve 19, Disapprove 69",-50,"2018-06-18",2018,"A+"
"686",686,685,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 68",-44,"2018-06-20",2018,"B+"
"687",687,686,"Congressional Job Approval","Economist/YouGov","Approve 10, Disapprove 66",-56,"2018-06-20",2018,"B"
"688",688,687,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 71",-62,"2018-06-27",2018,"B"
"689",689,688,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 66",-42,"2018-06-27",2018,"B+"
"690",690,689,"Congressional Job Approval","Quinnipiac","Approve 15, Disapprove 78",-63,"2018-07-02",2018,"A-"
"691",691,690,"Congressional Job Approval","Reuters/Ipsos","Approve 26, Disapprove 65",-39,"2018-07-04",2018,"B+"
"692",692,691,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 66",-55,"2018-07-05",2018,"B"
"693",693,692,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 67",-43,"2018-07-11",2018,"B+"
"694",694,693,"Congressional Job Approval","Economist/YouGov","Approve 10, Disapprove 68",-58,"2018-07-11",2018,"B"
"695",695,694,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 67",-43,"2018-07-18",2018,"B+"
"696",696,695,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 67",-56,"2018-07-18",2018,"B"
"697",697,696,"Congressional Job Approval","Reuters/Ipsos","Approve 23, Disapprove 70",-47,"2018-07-25",2018,"B+"
"698",698,697,"Congressional Job Approval","Economist/YouGov","Approve 9, Disapprove 71",-62,"2018-07-25",2018,"B"
"699",699,698,"Congressional Job Approval","Gallup","Approve 17, Disapprove 77",-60,"2018-08-01",2018,"B"
"700",700,699,"Congressional Job Approval","Reuters/Ipsos","Approve 20, Disapprove 72",-52,"2018-08-01",2018,"B+"
"701",701,700,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 70",-58,"2018-08-01",2018,"B"
"702",702,701,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 68",-56,"2018-08-08",2018,"B"
"703",703,702,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 69",-45,"2018-08-09",2018,"B+"
"704",704,703,"Congressional Job Approval","Gallup","Approve 17, Disapprove 78",-61,"2018-08-14",2018,"B"
"705",705,704,"Congressional Job Approval","Quinnipiac","Approve 15, Disapprove 78",-63,"2018-08-15",2018,"A-"
"706",706,705,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 70",-59,"2018-08-15",2018,"B"
"707",707,706,"Congressional Job Approval","Reuters/Ipsos","Approve 27, Disapprove 65",-38,"2018-08-16",2018,"B+"
"708",708,707,"Congressional Job Approval","FOX News","Approve 23, Disapprove 68",-45,"2018-08-22",2018,"A"
