"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"454",454,453,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 61",-31,"2013-09-11",2013,"C+"
"455",455,454,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 60",-32,"2013-09-11",2013,"B"
"456",456,455,"Direction of Country","Reuters/Ipsos","Right Direction 21, Wrong Track 62",-41,"2013-09-12",2013,"B+"
"457",457,456,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 61",-31,"2013-09-18",2013,"C+"
"458",458,457,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 58",-28,"2013-09-18",2013,"B"
"459",459,458,"Direction of Country","Bloomberg","Right Direction 25, Wrong Track 68",-43,"2013-09-24",2013,"unknown"
"460",460,459,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 65",-37,"2013-09-25",2013,"C+"
"461",461,460,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 62",-33,"2013-09-25",2013,"B"
"462",462,461,"Direction of Country","CBS News/NY Times","Right Direction 29, Wrong Track 66",-37,"2013-09-26",2013,"A-"
"463",463,462,"Direction of Country","Reuters/Ipsos","Right Direction 22, Wrong Track 64",-42,"2013-09-26",2013,"B+"
"464",464,463,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 63",-35,"2013-10-02",2013,"C+"
"465",465,464,"Direction of Country","The Economist/YouGov","Right Direction 25, Wrong Track 65",-40,"2013-10-02",2013,"B"
"466",466,465,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 60",-36,"2013-10-04",2013,"B+"
"467",467,466,"Direction of Country","Democracy Corps (D)","Right Direction 18, Wrong Track 76",-58,"2013-10-09",2013,"B-"
"468",468,467,"Direction of Country","Associated Press/GfK","Right Direction 22, Wrong Track 78",-56,"2013-10-09",2013,"B"
"469",469,468,"Direction of Country","Rasmussen Reports","Right Direction 17, Wrong Track 76",-59,"2013-10-09",2013,"C+"
"470",470,469,"Direction of Country","The Economist/YouGov","Right Direction 18, Wrong Track 73",-55,"2013-10-09",2013,"B"
"471",471,470,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 14, Wrong Track 78",-64,"2013-10-10",2013,"A-"
"472",472,471,"Direction of Country","Reuters/Ipsos","Right Direction 15, Wrong Track 68",-53,"2013-10-10",2013,"B+"
"473",473,472,"Direction of Country","Rasmussen Reports","Right Direction 13, Wrong Track 80",-67,"2013-10-16",2013,"C+"
"474",474,473,"Direction of Country","The Economist/YouGov","Right Direction 15, Wrong Track 76",-61,"2013-10-16",2013,"B"
"475",475,474,"Direction of Country","CBS News","Right Direction 23, Wrong Track 72",-49,"2013-10-22",2013,"A-"
"476",476,475,"Direction of Country","ABC News/Wash Post","Right Direction 26, Wrong Track 71",-45,"2013-10-22",2013,"A+"
"477",477,476,"Direction of Country","Rasmussen Reports","Right Direction 17, Wrong Track 75",-58,"2013-10-22",2013,"C+"
"478",478,477,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 66",-40,"2013-10-23",2013,"B"
"479",479,478,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 22, Wrong Track 70",-48,"2013-10-30",2013,"A-"
"480",480,479,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 68",-43,"2013-10-30",2013,"C+"
"481",481,480,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 64",-38,"2013-10-30",2013,"B"
"482",482,481,"Direction of Country","Reuters/Ipsos","Right Direction 19, Wrong Track 66",-47,"2013-11-01",2013,"B+"
"483",483,482,"Direction of Country","GWU/Battleground","Right Direction 19, Wrong Track 73",-54,"2013-11-04",2013,"B"
"484",484,483,"Direction of Country","The Economist/YouGov","Right Direction 23, Wrong Track 63",-40,"2013-11-06",2013,"B"
"485",485,484,"Direction of Country","Rasmussen Reports","Right Direction 24, Wrong Track 69",-45,"2013-11-06",2013,"C+"
"486",486,485,"Direction of Country","Rasmussen Reports","Right Direction 24, Wrong Track 69",-45,"2013-11-13",2013,"C+"
"487",487,486,"Direction of Country","The Economist/YouGov","Right Direction 25, Wrong Track 65",-40,"2013-11-13",2013,"B"
"488",488,487,"Direction of Country","National Journal","Right Direction 23, Wrong Track 65",-42,"2013-11-18",2013,"A"
"489",489,488,"Direction of Country","ABC News/Wash Post","Right Direction 27, Wrong Track 70",-43,"2013-11-19",2013,"A+"
"490",490,489,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 63",-37,"2013-11-19",2013,"B"
"491",491,490,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 68",-43,"2013-11-20",2013,"C+"
"492",492,491,"Direction of Country","CBS News","Right Direction 27, Wrong Track 68",-41,"2013-11-21",2013,"A-"
"493",493,492,"Direction of Country","The Economist/YouGov","Right Direction 24, Wrong Track 66",-42,"2013-11-27",2013,"B"
"494",494,493,"Direction of Country","Reuters/Ipsos","Right Direction 19, Wrong Track 64",-45,"2013-11-27",2013,"B+"
"495",495,494,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2013-11-27",2013,"C+"
"496",496,495,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 67",-42,"2013-12-04",2013,"C+"
"497",497,496,"Direction of Country","The Economist/YouGov","Right Direction 24, Wrong Track 62",-38,"2013-12-04",2013,"B"
"498",498,497,"Direction of Country","Reuters/Ipsos","Right Direction 22, Wrong Track 63",-41,"2013-12-05",2013,"B+"
"499",499,498,"Direction of Country","McClatchy/Marist","Right Direction 30, Wrong Track 67",-37,"2013-12-09",2013,"A"
"500",500,499,"Direction of Country","Bloomberg","Right Direction 27, Wrong Track 67",-40,"2013-12-10",2013,"unknown"
"501",501,500,"Direction of Country","CBS News/NY Times","Right Direction 30, Wrong Track 63",-33,"2013-12-10",2013,"A-"
"502",502,501,"Direction of Country","Reason-Rupe/PSRAI","Right Direction 35, Wrong Track 56",-21,"2013-12-11",2013,"unknown"
"503",503,502,"Direction of Country","Associated Press/GfK","Right Direction 34, Wrong Track 66",-32,"2013-12-11",2013,"B"
"504",504,503,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 29, Wrong Track 64",-35,"2013-12-11",2013,"A-"
"505",505,504,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 60",-33,"2013-12-11",2013,"B"
"506",506,505,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 65",-37,"2013-12-11",2013,"C+"
"507",507,506,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 61",-32,"2013-12-24",2013,"B"
"508",508,507,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 64",-35,"2013-12-25",2013,"C+"
"509",509,508,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 60",-34,"2013-12-31",2013,"B"
"510",510,509,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 63",-33,"2014-01-01",2014,"C+"
"511",511,510,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 60",-32,"2014-01-07",2014,"B"
"512",512,511,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 62",-33,"2014-01-08",2014,"C+"
"513",513,512,"Direction of Country","Reuters/Ipsos","Right Direction 22, Wrong Track 60",-38,"2014-01-09",2014,"B+"
"514",514,513,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 61",-34,"2014-01-14",2014,"B"
"515",515,514,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 63",-34,"2014-01-15",2014,"C+"
"516",516,515,"Direction of Country","Reuters/Ipsos","Right Direction 20, Wrong Track 62",-42,"2014-01-16",2014,"B+"
"517",517,516,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 60",-33,"2014-01-22",2014,"B"
"518",518,517,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 62",-32,"2014-01-22",2014,"C+"
"519",519,518,"Direction of Country","GWU/Battleground","Right Direction 24, Wrong Track 67",-43,"2014-01-22",2014,"B"
"520",520,519,"Direction of Country","Associated Press/GfK","Right Direction 35, Wrong Track 64",-29,"2014-01-23",2014,"B"
"521",521,520,"Direction of Country","CBS News","Right Direction 33, Wrong Track 61",-28,"2014-01-23",2014,"A-"
"522",522,521,"Direction of Country","ABC News/Wash Post","Right Direction 34, Wrong Track 64",-30,"2014-01-26",2014,"A+"
"523",523,522,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 28, Wrong Track 63",-35,"2014-01-28",2014,"A-"
"524",524,523,"Direction of Country","Reuters/Ipsos","Right Direction 22, Wrong Track 62",-40,"2014-01-29",2014,"B+"
"525",525,524,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 60",-30,"2014-01-29",2014,"B"
"526",526,525,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 63",-33,"2014-01-29",2014,"C+"
"527",527,526,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 61",-34,"2014-02-05",2014,"B"
"528",528,527,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 64",-35,"2014-02-05",2014,"C+"
"529",529,528,"Direction of Country","NBC News/Marist","Right Direction 30, Wrong Track 62",-32,"2014-02-05",2014,"A"
"530",530,529,"Direction of Country","Reuters/Ipsos","Right Direction 23, Wrong Track 62",-39,"2014-02-11",2014,"B+"
"531",531,530,"Direction of Country","McClatchy/Marist","Right Direction 31, Wrong Track 66",-35,"2014-02-12",2014,"A"
"532",532,531,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 62",-33,"2014-02-12",2014,"B"
"533",533,532,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 63",-34,"2014-02-12",2014,"C+"
"534",534,533,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 62",-36,"2014-02-19",2014,"B"
"535",535,534,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 62",-32,"2014-02-19",2014,"C+"
"536",536,535,"Direction of Country","CBS News/NY Times","Right Direction 32, Wrong Track 63",-31,"2014-02-26",2014,"A-"
"537",537,536,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 59",-30,"2014-02-26",2014,"B"
"538",538,537,"Direction of Country","Rasmussen Reports","Right Direction 32, Wrong Track 61",-29,"2014-02-26",2014,"C+"
"539",539,538,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 62",-36,"2014-03-05",2014,"B"
"540",540,539,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 64",-36,"2014-03-05",2014,"C+"
"541",541,540,"Direction of Country","Bloomberg","Right Direction 30, Wrong Track 62",-32,"2014-03-11",2014,"unknown"
"542",542,541,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 26, Wrong Track 65",-39,"2014-03-12",2014,"A-"
"543",543,542,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 64",-35,"2014-03-12",2014,"C+"
"544",544,543,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 61",-33,"2014-03-12",2014,"B"
"545",545,544,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 58",-34,"2014-03-14",2014,"B+"
"546",546,545,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 61",-33,"2014-03-19",2014,"B"
"547",547,546,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 62",-33,"2014-03-19",2014,"C+"
"548",548,547,"Direction of Country","Reuters/Ipsos","Right Direction 22, Wrong Track 59",-37,"2014-03-21",2014,"B+"
"549",549,548,"Direction of Country","CBS News","Right Direction 36, Wrong Track 61",-25,"2014-03-25",2014,"A-"
"550",550,549,"Direction of Country","GWU/Battleground","Right Direction 28, Wrong Track 64",-36,"2014-03-25",2014,"B"
"551",551,550,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 63",-34,"2014-03-26",2014,"C+"
"552",552,551,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 57",-27,"2014-03-26",2014,"B"
"553",553,552,"Direction of Country","Associated Press/GfK","Right Direction 37, Wrong Track 62",-25,"2014-03-26",2014,"B"
"554",554,553,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 61",-31,"2014-04-02",2014,"B"
"555",555,554,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 64",-36,"2014-04-02",2014,"C+"
"556",556,555,"Direction of Country","NPR/GQR/Resurgent","Right Direction 29, Wrong Track 63",-34,"2014-04-03",2014,"B-"
"557",557,556,"Direction of Country","Reason-Rupe/PSRAI","Right Direction 30, Wrong Track 60",-30,"2014-04-03",2014,"unknown"
"558",558,557,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 62",-32,"2014-04-09",2014,"C+"
"559",559,558,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 62",-36,"2014-04-11",2014,"B"
"560",560,559,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 59",-29,"2014-04-16",2014,"B"
"561",561,560,"Direction of Country","McClatchy/Marist","Right Direction 33, Wrong Track 64",-31,"2014-04-16",2014,"A"
"562",562,561,"Direction of Country","Rasmussen Reports","Right Direction 31, Wrong Track 61",-30,"2014-04-16",2014,"C+"
"563",563,562,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 58",-33,"2014-04-18",2014,"B+"
"564",564,563,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 63",-34,"2014-04-23",2014,"C+"
"565",565,564,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 60",-31,"2014-04-24",2014,"B"
"566",566,565,"Direction of Country","National Journal","Right Direction 27, Wrong Track 62",-35,"2014-04-28",2014,"A"
"567",567,566,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 60",-30,"2014-04-29",2014,"B"
"568",568,567,"Direction of Country","ABC News/Wash Post","Right Direction 28, Wrong Track 69",-41,"2014-04-29",2014,"A+"
"569",569,568,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 27, Wrong Track 63",-36,"2014-04-30",2014,"A-"
"570",570,569,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 66",-39,"2014-04-30",2014,"C+"
"571",571,570,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 60",-32,"2014-05-07",2014,"B"
"572",572,571,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 65",-38,"2014-05-07",2014,"C+"
"573",573,572,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 63",-34,"2014-05-14",2014,"C+"
"574",574,573,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 58",-30,"2014-05-14",2014,"B"
"575",575,574,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 63",-34,"2014-05-21",2014,"C+"
"576",576,575,"Direction of Country","CBS News","Right Direction 30, Wrong Track 62",-32,"2014-05-22",2014,"A-"
"577",577,576,"Direction of Country","Associated Press/GfK","Right Direction 37, Wrong Track 62",-25,"2014-05-27",2014,"B"
"578",578,577,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 62",-33,"2014-05-28",2014,"C+"
"579",579,578,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 63",-33,"2014-06-04",2014,"C+"
"580",580,579,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 62",-32,"2014-06-11",2014,"C+"
"581",581,580,"Direction of Country","Bloomberg","Right Direction 26, Wrong Track 64",-38,"2014-06-12",2014,"unknown"
"582",582,581,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 63",-37,"2014-06-13",2014,"B"
"583",583,582,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2014-06-18",2014,"C+"
"584",584,583,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 25, Wrong Track 63",-38,"2014-06-18",2014,"A-"
"585",585,584,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 63",-36,"2014-06-19",2014,"B"
"586",586,585,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 59",-30,"2014-06-24",2014,"B"
"587",587,586,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 65",-38,"2014-06-25",2014,"C+"
"588",588,587,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 59",-30,"2014-07-02",2014,"B"
"589",589,588,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2014-07-03",2014,"C+"
"590",590,589,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 60",-32,"2014-07-09",2014,"B"
"591",591,590,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 67",-42,"2014-07-09",2014,"C+"
"592",592,591,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 67",-42,"2014-07-16",2014,"C+"
"593",593,592,"Direction of Country","The Economist/YouGov","Right Direction 25, Wrong Track 63",-38,"2014-07-17",2014,"B"
"594",594,593,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 61",-34,"2014-07-22",2014,"B"
"595",595,594,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2014-07-23",2014,"C+"
"596",596,595,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 63",-36,"2014-07-29",2014,"B"
"597",597,596,"Direction of Country","Rasmussen Reports","Right Direction 24, Wrong Track 68",-44,"2014-07-30",2014,"C+"
"598",598,597,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 22, Wrong Track 71",-49,"2014-08-06",2014,"A-"
"599",599,598,"Direction of Country","CBS News","Right Direction 25, Wrong Track 67",-42,"2014-08-06",2014,"A-"
"600",600,599,"Direction of Country","Rasmussen Reports","Right Direction 23, Wrong Track 69",-46,"2014-08-06",2014,"C+"
"601",601,600,"Direction of Country","Associated Press/GfK","Right Direction 28, Wrong Track 72",-44,"2014-08-07",2014,"B"
"602",602,601,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 58",-29,"2014-08-08",2014,"B"
"603",603,602,"Direction of Country","McClatchy/Marist","Right Direction 27, Wrong Track 66",-39,"2014-08-12",2014,"A"
"604",604,603,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 65",-38,"2014-08-13",2014,"C+"
"605",605,604,"Direction of Country","Reason-Rupe/PSRAI","Right Direction 33, Wrong Track 60",-27,"2014-08-14",2014,"unknown"
"606",606,605,"Direction of Country","Rasmussen Reports","Right Direction 24, Wrong Track 67",-43,"2014-08-20",2014,"C+"
"607",607,606,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 60",-30,"2014-08-22",2014,"B"
"608",608,607,"Direction of Country","Rasmussen Reports","Right Direction 23, Wrong Track 69",-46,"2014-08-27",2014,"C+"
"609",609,608,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 63",-37,"2014-08-28",2014,"B"
"610",610,609,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 66",-41,"2014-09-03",2014,"C+"
"611",611,610,"Direction of Country","GWU/Battleground","Right Direction 21, Wrong Track 70",-49,"2014-09-03",2014,"B"
"612",612,611,"Direction of Country","The Economist/YouGov","Right Direction 25, Wrong Track 63",-38,"2014-09-04",2014,"B"
"613",613,612,"Direction of Country","ABC News/Wash Post","Right Direction 31, Wrong Track 66",-35,"2014-09-09",2014,"A+"
"614",614,613,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 23, Wrong Track 67",-44,"2014-09-10",2014,"A-"
"615",615,614,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 65",-39,"2014-09-10",2014,"C+"
"616",616,615,"Direction of Country","The Economist/YouGov","Right Direction 24, Wrong Track 62",-38,"2014-09-12",2014,"B"
"617",617,616,"Direction of Country","CBS News/NY Times","Right Direction 27, Wrong Track 66",-39,"2014-09-17",2014,"A-"
"618",618,617,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 64",-36,"2014-09-17",2014,"C+"
"619",619,618,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 60",-32,"2014-09-18",2014,"B"
"620",620,619,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 65",-40,"2014-09-24",2014,"C+"
"621",621,620,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 62",-32,"2014-09-26",2014,"B"
"622",622,621,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 65",-40,"2014-10-01",2014,"C+"
"623",623,622,"Direction of Country","Associated Press/GfK","Right Direction 32, Wrong Track 68",-36,"2014-10-02",2014,"B"
"624",624,623,"Direction of Country","McClatchy/Marist","Right Direction 35, Wrong Track 62",-27,"2014-10-03",2014,"A"
"625",625,624,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 58",-31,"2014-10-04",2014,"B"
"626",626,625,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 63",-34,"2014-10-08",2014,"C+"
"627",627,626,"Direction of Country","CBS News","Right Direction 29, Wrong Track 65",-36,"2014-10-08",2014,"A-"
"628",628,627,"Direction of Country","Reason-Rupe/PSRAI","Right Direction 30, Wrong Track 58",-28,"2014-10-09",2014,"unknown"
"629",629,628,"Direction of Country","Reuters/Ipsos","Right Direction 23, Wrong Track 58",-35,"2014-10-10",2014,"B+"
"630",630,629,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 60",-33,"2014-10-10",2014,"B"
"631",631,630,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 65",-38,"2014-10-15",2014,"C+"
"632",632,631,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 61",-31,"2014-10-15",2014,"B"
"633",633,632,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 25, Wrong Track 65",-40,"2014-10-15",2014,"A-"
"634",634,633,"Direction of Country","ABC News/Wash Post","Right Direction 29, Wrong Track 68",-39,"2014-10-15",2014,"A+"
"635",635,634,"Direction of Country","CBS News","Right Direction 26, Wrong Track 65",-39,"2014-10-18",2014,"A-"
"636",636,635,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 66",-40,"2014-10-22",2014,"C+"
"637",637,636,"Direction of Country","Associated Press/GfK","Right Direction 31, Wrong Track 69",-38,"2014-10-22",2014,"B"
"638",638,637,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 62",-34,"2014-10-23",2014,"B"
"639",639,638,"Direction of Country","ABC News/Wash Post","Right Direction 26, Wrong Track 70",-44,"2014-10-28",2014,"A+"
"640",640,639,"Direction of Country","CBS News","Right Direction 27, Wrong Track 66",-39,"2014-10-29",2014,"A-"
"641",641,640,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 66",-40,"2014-10-29",2014,"C+"
"642",642,641,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 62",-32,"2014-10-31",2014,"B"
"643",643,642,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 27, Wrong Track 63",-36,"2014-11-02",2014,"A-"
"644",644,643,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 66",-39,"2014-11-05",2014,"C+"
"645",645,644,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 59",-31,"2014-11-07",2014,"B"
"646",646,645,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 65",-38,"2014-11-12",2014,"C+"
"647",647,646,"Direction of Country","The Economist/YouGov","Right Direction 24, Wrong Track 62",-38,"2014-11-13",2014,"B"
"648",648,647,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 65",-38,"2014-11-19",2014,"C+"
"649",649,648,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 25, Wrong Track 65",-40,"2014-11-19",2014,"A-"
"650",650,649,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 64",-38,"2014-11-20",2014,"B"
"651",651,650,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2014-11-26",2014,"C+"
"652",652,651,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 63",-36,"2014-11-29",2014,"B"
"653",653,652,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 67",-42,"2014-12-03",2014,"C+"
"654",654,653,"Direction of Country","The Economist/YouGov","Right Direction 23, Wrong Track 67",-44,"2014-12-04",2014,"B"
"655",655,654,"Direction of Country","Bloomberg","Right Direction 24, Wrong Track 65",-41,"2014-12-09",2014,"unknown"
"656",656,655,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 65",-39,"2014-12-10",2014,"C+"
"657",657,656,"Direction of Country","New York Times","Right Direction 26, Wrong Track 67",-41,"2014-12-11",2014,"A-"
"658",658,657,"Direction of Country","Associated Press/GfK","Right Direction 33, Wrong Track 66",-33,"2014-12-11",2014,"B"
"659",659,658,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 63",-37,"2014-12-13",2014,"B"
"660",660,659,"Direction of Country","McClatchy/Marist","Right Direction 29, Wrong Track 66",-37,"2014-12-16",2014,"A"
"661",661,660,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 67",-42,"2014-12-17",2014,"C+"
"662",662,661,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 27, Wrong Track 64",-37,"2014-12-17",2014,"A-"
"663",663,662,"Direction of Country","GWU/Battleground","Right Direction 21, Wrong Track 69",-48,"2014-12-18",2014,"B"
"664",664,663,"Direction of Country","The Economist/YouGov","Right Direction 22, Wrong Track 68",-46,"2014-12-18",2014,"B"
"665",665,664,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 63",-36,"2014-12-24",2014,"C+"
"666",666,665,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 64",-37,"2014-12-29",2014,"B"
"667",667,666,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 61",-31,"2014-12-31",2014,"C+"
"668",668,667,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 56",-26,"2015-01-02",2015,"B"
"669",669,668,"Direction of Country","The Economist/YouGov","Right Direction 32, Wrong Track 57",-25,"2015-01-07",2015,"B"
"670",670,669,"Direction of Country","Rasmussen Reports","Right Direction 33, Wrong Track 58",-25,"2015-01-07",2015,"C+"
"671",671,670,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 61",-31,"2015-01-14",2015,"C+"
"672",672,671,"Direction of Country","CBS News","Right Direction 38, Wrong Track 56",-18,"2015-01-14",2015,"A-"
"673",673,672,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 56",-30,"2015-01-19",2015,"B+"
"674",674,673,"Direction of Country","ABC News/Wash Post","Right Direction 37, Wrong Track 60",-23,"2015-01-19",2015,"A+"
"675",675,674,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 31, Wrong Track 59",-28,"2015-01-20",2015,"A-"
"676",676,675,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 60",-30,"2015-01-21",2015,"C+"
"677",677,676,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 59",-30,"2015-01-21",2015,"B"
"678",678,677,"Direction of Country","Reuters/Ipsos","Right Direction 28, Wrong Track 59",-31,"2015-01-23",2015,"B+"
"679",679,678,"Direction of Country","Rasmussen Reports","Right Direction 35, Wrong Track 57",-22,"2015-01-28",2015,"C+"
"680",680,679,"Direction of Country","USA Today/Suffolk","Right Direction 36, Wrong Track 53",-17,"2015-01-28",2015,"B+"
"681",681,680,"Direction of Country","The Economist/YouGov","Right Direction 32, Wrong Track 60",-28,"2015-02-01",2015,"B"
"682",682,681,"Direction of Country","Reuters/Ipsos","Right Direction 33, Wrong Track 54",-21,"2015-02-01",2015,"B+"
