"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"1578",1578,1577,"New Jersey Senate Special - Lonegan vs. Booker","Rutgers-Eagleton","Booker 58, Lonegan 36",22,"2013-10-14",2013,"unknown"
"1579",1579,1578,"New Jersey Senate Special - Lonegan vs. Booker","Monmouth","Booker 52, Lonegan 42",10,"2013-10-14",2013,"A+"
"1580",1580,1579,"New Jersey Senate Special - Lonegan vs. Booker","Quinnipiac","Booker 54, Lonegan 40",14,"2013-10-15",2013,"A-"
"1581",1581,1580,"New Hampshire Senate - Bass vs. Shaheen","WMUR/UNH","Shaheen 51, Bass 34",17,"2013-10-21",2013,"unknown"
"1582",1582,1581,"New Hampshire Senate - Rubens vs. Shaheen","WMUR/UNH","Shaheen 53, Rubens 28",25,"2013-10-21",2013,"unknown"
"1583",1583,1582,"Arkansas Senate - Cotton vs. Pryor","The Arkansas Poll","Cotton 37, Pryor 36",1,"2013-10-24",2013,"unknown"
"1584",1584,1583,"South Carolina Senate - Republican Primary","Harper (R)","Graham 51, Bright 15, Mace 4, Cash 4",36,"2013-10-30",2013,"B"
"1585",1585,1584,"Michigan Senate - Land vs. Peters","Inside Michigan Politics","Peters 43, Land 38",5,"2013-11-08",2013,"unknown"
"1586",1586,1585,"North Carolina Senate - Tillis vs. Hagan","PPP (D)","Hagan 44, Tillis 42",2,"2013-11-12",2013,"B"
"1587",1587,1586,"North Carolina Senate - Brannon vs. Hagan","PPP (D)","Brannon 44, Hagan 43",1,"2013-11-12",2013,"B"
"1588",1588,1587,"North Carolina Senate - Grant vs. Hagan","PPP (D)","Hagan 43, Grant 40",3,"2013-11-12",2013,"B"
"1589",1589,1588,"North Carolina Senate - Harris vs. Hagan","PPP (D)","Hagan 43, Harris 41",2,"2013-11-12",2013,"B"
"1590",1590,1589,"Maine Senate - Collins vs. Bellows","PPP (D)","Collins 59, Bellows 20",39,"2013-11-13",2013,"B"
"1591",1591,1590,"Montana Senate - Daines vs. Walsh","PPP (D)","Daines 52, Walsh 35",17,"2013-11-19",2013,"B"
"1592",1592,1591,"Montana Senate - Daines vs. Bohlinger","PPP (D)","Daines 51, Bohlinger 36",15,"2013-11-19",2013,"B"
"1593",1593,1592,"Michigan Senate - Land vs. Peters","LE&A;/Denno Research","Peters 37, Land 36",1,"2013-11-20",2013,"unknown"
"1594",1594,1593,"Colorado Senate - Buck vs. Udall","Quinnipiac","Udall 45, Buck 42",3,"2013-11-20",2013,"A-"
"1595",1595,1594,"Colorado Senate - Baumgardner vs. Udall","Quinnipiac","Udall 44, Baumgardner 39",5,"2013-11-20",2013,"A-"
"1596",1596,1595,"Colorado Senate - McMillan vs. Udall","Quinnipiac","Udall 43, McMillan 40",3,"2013-11-20",2013,"A-"
"1597",1597,1596,"Colorado Senate - Stephens vs. Udall","Quinnipiac","Udall 45, Stephens 38",7,"2013-11-20",2013,"A-"
"1598",1598,1597,"Colorado Senate - Aspiri vs. Udall","Quinnipiac","Udall 45, Aspiri 36",9,"2013-11-20",2013,"A-"
"1599",1599,1598,"Colorado Senate - Hill vs. Udall","Quinnipiac","Udall 45, Hill 39",6,"2013-11-20",2013,"A-"
"1600",1600,1599,"Louisiana Senate Primary","SMOR","Landrieu 41, Cassidy 34, Maness 10",7,"2013-11-22",2013,"unknown"
"1601",1601,1600,"Iowa Senate - Ernst vs. Braley","Harper (R)","Braley 42, Ernst 36",6,"2013-11-25",2013,"B"
"1602",1602,1601,"Iowa Senate - Clovis vs. Braley","Harper (R)","Braley 40, Clovis 35",5,"2013-11-25",2013,"B"
"1603",1603,1602,"Iowa Senate - Whitaker vs. Braley","Harper (R)","Braley 41, Whitaker 38",3,"2013-11-25",2013,"B"
"1604",1604,1603,"Iowa Senate - Young vs. Braley","Harper (R)","Braley 41, Young 35",6,"2013-11-25",2013,"B"
"1605",1605,1604,"Iowa Senate - Jacobs vs. Braley","Harper (R)","Braley 41, Jacobs 37",4,"2013-11-25",2013,"B"
"1606",1606,1605,"Illinois Senate - Oberweis vs. Durbin","PPP (D)","Durbin 51, Oberweis 36",15,"2013-11-26",2013,"B"
"1607",1607,1606,"Illinois Senate - Koppie vs. Durbin","PPP (D)","Durbin 52, Koppie 35",17,"2013-11-26",2013,"B"
"1608",1608,1607,"Illinois Senate - Truax vs. Durbin","PPP (D)","Durbin 51, Truax 33",18,"2013-11-26",2013,"B"
"1609",1609,1608,"Colorado Senate - Buck vs. Udall","PPP (D)","Udall 46, Buck 42",4,"2013-12-06",2013,"B"
"1610",1610,1609,"Colorado Senate - Stephens vs. Udall","PPP (D)","Udall 44, Stephens 37",7,"2013-12-06",2013,"B"
"1611",1611,1610,"Colorado Senate - Hill vs. Udall","PPP (D)","Udall 44, Hill 37",7,"2013-12-06",2013,"B"
"1612",1612,1611,"Colorado Senate - Baumgardner vs. Udall","PPP (D)","Udall 47, Baumgardner 40",7,"2013-12-06",2013,"B"
"1613",1613,1612,"Michigan Senate - Land vs. Peters","PPP (D)","Peters 40, Land 42",2,"2013-12-10",2013,"B"
"1614",1614,1613,"North Carolina Senate - Harris vs. Hagan","PPP (D)","Hagan 43, Harris 43",0,"2013-12-10",2013,"B"
"1615",1615,1614,"North Carolina Senate - Tillis vs. Hagan","PPP (D)","Hagan 44, Tillis 42",2,"2013-12-10",2013,"B"
"1616",1616,1615,"North Carolina Senate - Flynn vs. Hagan","PPP (D)","Flynn 45, Hagan 43",2,"2013-12-10",2013,"B"
"1617",1617,1616,"North Carolina Senate - Grant vs. Hagan","PPP (D)","Hagan 43, Grant 43",0,"2013-12-10",2013,"B"
"1618",1618,1617,"North Carolina Senate - Brannon vs. Hagan","PPP (D)","Brannon 45, Hagan 43",2,"2013-12-10",2013,"B"
"1619",1619,1618,"Michigan Senate - Land vs. Peters","Harper (R)","Land 44, Peters 36",8,"2014-01-13",2014,"B"
"1620",1620,1619,"North Carolina Senate - Tillis vs. Hagan","PPP (D)","Tillis 43, Hagan 42",1,"2014-01-14",2014,"B"
"1621",1621,1620,"North Carolina Senate - Brannon vs. Hagan","PPP (D)","Brannon 43, Hagan 41",2,"2014-01-14",2014,"B"
"1622",1622,1621,"North Carolina Senate - Grant vs. Hagan","PPP (D)","Grant 42, Hagan 41",1,"2014-01-14",2014,"B"
"1623",1623,1622,"North Carolina Senate - Harris vs. Hagan","PPP (D)","Harris 43, Hagan 41",2,"2014-01-14",2014,"B"
"1624",1624,1623,"North Carolina Senate - Flynn vs. Hagan","PPP (D)","Flynn 44, Hagan 42",2,"2014-01-14",2014,"B"
"1625",1625,1624,"New Hampshire Senate - Brown vs. Shaheen","PPP (D)","Shaheen 46, Brown 43",3,"2014-01-15",2014,"B"
"1626",1626,1625,"New Hampshire Senate - Smith vs. Shaheen","PPP (D)","Shaheen 48, Smith 34",14,"2014-01-15",2014,"B"
"1627",1627,1626,"New Hampshire Senate - Testerman vs. Shaheen","PPP (D)","Shaheen 47, Testerman 30",17,"2014-01-15",2014,"B"
"1628",1628,1627,"New Hampshire Senate - Rubens vs. Shaheen","PPP (D)","Shaheen 49, Rubens 33",16,"2014-01-15",2014,"B"
"1629",1629,1628,"Michigan Senate - Land vs. Peters","Rasmussen Reports","Land 37, Peters 35",2,"2014-01-17",2014,"C+"
"1630",1630,1629,"Virginia Senate - Gillespie vs. Warner","Roanoke College","Warner 50, Gillespie 21",29,"2014-01-21",2014,"C"
"1631",1631,1630,"Virginia Senate - Gillespie vs. Warner","Rasmussen Reports","Warner 51, Gillespie 37",14,"2014-01-23",2014,"C+"
"1632",1632,1631,"Virginia Senate - Gillespie vs. Warner","Christopher Newport Univ.","Warner 50, Gillespie 30",20,"2014-01-23",2014,"B+"
"1633",1633,1632,"North Carolina Senate - Tillis vs. Hagan","Rasmussen Reports","Tillis 47, Hagan 40",7,"2014-01-27",2014,"C+"
"1634",1634,1633,"North Carolina Senate - Brannon vs. Hagan","Rasmussen Reports","Brannon 43, Hagan 39",4,"2014-01-27",2014,"C+"
"1635",1635,1634,"Louisiana Senate - Cassidy vs. Landrieu","Rasmussen Reports","Cassidy 44, Landrieu 40",4,"2014-01-30",2014,"C+"
"1636",1636,1635,"New Hampshire Senate - Brown vs. Shaheen","Purple Strategies","Shaheen 44, Brown 44",0,"2014-01-30",2014,"C+"
"1637",1637,1636,"New Hampshire Senate - Brown vs. Shaheen","WMUR/UNH","Shaheen 47, Brown 37",10,"2014-02-03",2014,"unknown"
"1638",1638,1637,"Kentucky Senate - McConnell vs. Grimes","Rasmussen Reports","Grimes 42, McConnell 42",0,"2014-02-03",2014,"C+"
"1639",1639,1638,"Oklahoma Senate - Republican Primary","Harper (R)","Lankford 54, Shannon 18, Weger 1",36,"2014-02-03",2014,"B"
"1640",1640,1639,"Alaska Senate - Treadwell vs. Begich","PPP (D)**","Begich 43, Treadwell 37",6,"2014-02-04",2014,"B"
"1641",1641,1640,"Alaska Senate - Sullivan vs. Begich","PPP (D)**","Begich 41, Sullivan 37",4,"2014-02-04",2014,"B"
"1642",1642,1641,"Nebraska Senate - Republican Primary","Harper (R)","Osborn 30, Sasse 29, Dinsdale 13, McLeay 4",1,"2014-02-05",2014,"B"
"1643",1643,1642,"Colorado Senate - Buck vs. Udall","Quinnipiac","Udall 45, Buck 42",3,"2014-02-06",2014,"A-"
"1644",1644,1643,"Colorado Senate - Baumgardner vs. Udall","Quinnipiac","Udall 43, Baumgardner 41",2,"2014-02-06",2014,"A-"
"1645",1645,1644,"Colorado Senate - Stephens vs. Udall","Quinnipiac","Udall 43, Stephens 41",2,"2014-02-06",2014,"A-"
"1646",1646,1645,"Colorado Senate - Hill vs. Udall","Quinnipiac","Udall 44, Hill 39",5,"2014-02-06",2014,"A-"
"1647",1647,1646,"Arkansas Senate - Cotton vs. Pryor","Rasmussen Reports","Cotton 45, Pryor 40",5,"2014-02-06",2014,"C+"
"1648",1648,1647,"Colorado Senate - McMillan vs. Udall","Quinnipiac","Udall 45, McMillan 38",7,"2014-02-06",2014,"A-"
"1649",1649,1648,"Kentucky Senate - McConnell vs. Grimes","Courier-Journal/SurveyUSA","Grimes 46, McConnell 42",4,"2014-02-07",2014,"A"
"1650",1650,1649,"Louisiana Senate - Cassidy vs. Landrieu","PPP (D)","Cassidy 44, Landrieu 45",1,"2014-02-11",2014,"B"
"1651",1651,1650,"Louisiana Senate Primary","PPP (D)","Landrieu 43, Cassidy 25, Hollis 5, Maness 3",18,"2014-02-11",2014,"B"
"1652",1652,1651,"North Carolina Senate - Tillis vs. Hagan","PPP (D)","Tillis 42, Hagan 40",2,"2014-02-13",2014,"B"
"1653",1653,1652,"North Carolina Senate - Alexander vs. Hagan","PPP (D)","Alexander 45, Hagan 38",7,"2014-02-13",2014,"B"
"1654",1654,1653,"North Carolina Senate - Grant vs. Hagan","PPP (D)","Grant 41, Hagan 39",2,"2014-02-13",2014,"B"
"1655",1655,1654,"North Carolina Senate - Brannon vs. Hagan","PPP (D)","Brannon 43, Hagan 40",3,"2014-02-13",2014,"B"
"1656",1656,1655,"North Carolina Senate - Harris vs. Hagan","PPP (D)","Harris 42, Hagan 40",2,"2014-02-13",2014,"B"
"1657",1657,1656,"Kentucky Senate - McConnell vs. Grimes","Wenzel Strategies (R)","Grimes 42, McConnell 43",1,"2014-02-13",2014,"C"
"1658",1658,1657,"Michigan Senate - Land vs. Peters","EPIC-MRA","Land 41, Peters 38",3,"2014-02-14",2014,"B+"
"1659",1659,1658,"Hawaii Senate - Democratic Primary","Honolulu Star-Advertiser","Hanabusa 48, Schatz 40",8,"2014-02-17",2014,"B+"
"1660",1660,1659,"Kansas Senate - Wolf vs. Taylor","PPP (D)","Wolf 33, Taylor 32",1,"2014-02-21",2014,"B"
"1661",1661,1660,"Kansas Senate - Roberts vs. Taylor","PPP (D)","Roberts 48, Taylor 32",16,"2014-02-21",2014,"B"
"1662",1662,1661,"Kansas Senate - Republican Primary","PPP (D)","Roberts 49, Wolf 23",26,"2014-02-21",2014,"B"
"1663",1663,1662,"Arkansas Senate - Cotton vs. Pryor","Impact Management Group (R)","Cotton 46, Pryor 42",4,"2014-02-21",2014,"unknown"
"1664",1664,1663,"West Virginia Senate - Capito vs. Tennant","Rasmussen Reports","Capito 49, Tennant 35",14,"2014-02-24",2014,"C+"
"1665",1665,1664,"Hawaii Senate - Democratic Primary","Honolulu Civil Beat/MRG","Hanabusa 40, Schatz 40",0,"2014-02-25",2014,"C+"
"1666",1666,1665,"Iowa Senate - Clovis vs. Braley","PPP (D)","Braley 42, Clovis 34",8,"2014-02-25",2014,"B"
"1667",1667,1666,"Iowa Senate - Whitaker vs. Braley","PPP (D)","Braley 40, Whitaker 34",6,"2014-02-25",2014,"B"
"1668",1668,1667,"Iowa Senate - Ernst vs. Braley","PPP (D)","Braley 41, Ernst 35",6,"2014-02-25",2014,"B"
"1669",1669,1668,"Iowa Senate - Jacobs vs. Braley","PPP (D)","Braley 41, Jacobs 35",6,"2014-02-25",2014,"B"
"1670",1670,1669,"South Carolina Senate - Republican Primary","Winthrop","Graham 45, Bright 9, Mace 4, Connor 4, Cash 3",36,"2014-02-26",2014,"B+"
"1671",1671,1670,"South Dakota Senate - Rounds vs. Weiland","Rasmussen Reports","Rounds 51, Weiland 31",20,"2014-02-28",2014,"C+"
"1672",1672,1671,"New Jersey Senate - Sabrin vs. Booker","Monmouth","Booker 58, Sabrin 25",33,"2014-03-03",2014,"A+"
"1673",1673,1672,"Minnesota Senate - Ortman vs. Franken","KSTP/SurveyUSA","Franken 49, Ortman 41",8,"2014-03-04",2014,"A"
"1674",1674,1673,"Minnesota Senate - McFadden vs. Franken","KSTP/SurveyUSA","Franken 50, McFadden 40",10,"2014-03-04",2014,"A"
"1675",1675,1674,"Minnesota Senate - Dahlberg vs. Franken","KSTP/SurveyUSA","Franken 49, Dahlberg 41",8,"2014-03-04",2014,"A"
"1676",1676,1675,"Minnesota Senate - Abeler vs. Franken","KSTP/SurveyUSA","Franken 49, Abeler 37",12,"2014-03-04",2014,"A"
"1677",1677,1676,"Virginia Senate - Gillespie vs. Warner","Roanoke College","Warner 56, Gillespie 29",27,"2014-03-05",2014,"C"
"1678",1678,1677,"New Hampshire Senate - Brown vs. Shaheen","Suffolk/Boston Herald","Shaheen 52, Brown 39",13,"2014-03-06",2014,"B+"
"1679",1679,1678,"Colorado Senate - Gardner vs. Udall","Rasmussen Reports","Udall 42, Gardner 41",1,"2014-03-10",2014,"C+"
"1680",1680,1679,"North Carolina Senate - Tillis vs. Hagan","PPP (D)","Hagan 45, Tillis 43",2,"2014-03-11",2014,"B"
"1681",1681,1680,"North Carolina Senate - Grant vs. Hagan","PPP (D)","Grant 42, Hagan 43",1,"2014-03-11",2014,"B"
"1682",1682,1681,"North Carolina Senate - Alexander vs. Hagan","PPP (D)","Alexander 45, Hagan 43",2,"2014-03-11",2014,"B"
"1683",1683,1682,"North Carolina Senate - Harris vs. Hagan","PPP (D)","Harris 43, Hagan 43",0,"2014-03-11",2014,"B"
"1684",1684,1683,"North Carolina Senate - Republican Primary (May 6)","PPP (D)","Tillis 14, Brannon 14, Harris 7, Grant 11, Alexander 7",0,"2014-03-11",2014,"B"
"1685",1685,1684,"North Carolina Senate - Brannon vs. Hagan","PPP (D)","Brannon 43, Hagan 43",0,"2014-03-11",2014,"B"
"1686",1686,1685,"Iowa Senate - Jacobs vs. Braley","Quinnipiac","Braley 40, Jacobs 31",9,"2014-03-13",2014,"A-"
"1687",1687,1686,"Iowa Senate - Ernst vs. Braley","Quinnipiac","Braley 42, Ernst 29",13,"2014-03-13",2014,"A-"
"1688",1688,1687,"Iowa Senate - Whitaker vs. Braley","Quinnipiac","Braley 42, Whitaker 30",12,"2014-03-13",2014,"A-"
"1689",1689,1688,"Iowa Senate - Clovis vs. Braley","Quinnipiac","Braley 42, Clovis 27",15,"2014-03-13",2014,"A-"
"1690",1690,1689,"New Hampshire Senate - Brown vs. Shaheen","ARG","Shaheen 50, Brown 38",12,"2014-03-17",2014,"B"
"1691",1691,1690,"New Hampshire Senate - Brown vs. Shaheen","Rasmussen Reports","Shaheen 50, Brown 41",9,"2014-03-17",2014,"C+"
"1692",1692,1691,"Michigan Senate - Land vs. Peters","LE&A;/Denno Research (D)","Peters 40, Land 37",3,"2014-03-17",2014,"unknown"
"1693",1693,1692,"Colorado Senate - Gardner vs. Udall","PPP (D)","Udall 42, Gardner 40",2,"2014-03-18",2014,"B"
"1694",1694,1693,"Montana Senate - Daines vs. Walsh","Rasmussen Reports","Daines 51, Walsh 37",14,"2014-03-19",2014,"C+"
"1695",1695,1694,"North Carolina Senate - Republican Primary (May 6)","SurveyUSA","Tillis 28, Brannon 15, Harris 6, Grant 11, Alexander 7",13,"2014-03-20",2014,"A"
"1696",1696,1695,"Georgia Senate - Republican Primary (May 20)","SurveyUSA","Perdue 29, Kingston 19, Broun 11, Gingrey 12, Handel 10",10,"2014-03-20",2014,"A"
"1697",1697,1696,"Alaska Senate - Miller vs. Begich","Rasmussen Reports","Begich 49, Miller 38",11,"2014-03-24",2014,"C+"
"1698",1698,1697,"Alaska Senate - Treadwell vs. Begich","Rasmussen Reports","Treadwell 47, Begich 43",4,"2014-03-24",2014,"C+"
"1699",1699,1698,"Alaska Senate - Sullivan vs. Begich","Rasmussen Reports","Begich 44, Sullivan 44",0,"2014-03-24",2014,"C+"
"1700",1700,1699,"New Mexico Senate - Weh vs. Udall","PPP (D)","Udall 53, Weh 33",20,"2014-03-25",2014,"B"
"1701",1701,1700,"New Mexico Senate - Clements vs. Udall","PPP (D)","Udall 55, Clements 33",22,"2014-03-25",2014,"B"
"1702",1702,1701,"Iowa Senate - Whitaker vs. Braley","Rasmussen Reports","Braley 40, Whitaker 36",4,"2014-03-27",2014,"C+"
"1703",1703,1702,"Iowa Senate - Ernst vs. Braley","Rasmussen Reports","Braley 40, Ernst 37",3,"2014-03-27",2014,"C+"
"1704",1704,1703,"Iowa Senate - Clovis vs. Braley","Rasmussen Reports","Braley 44, Clovis 31",13,"2014-03-27",2014,"C+"
"1705",1705,1704,"Iowa Senate - Jacobs vs. Braley","Rasmussen Reports","Braley 41, Jacobs 38",3,"2014-03-27",2014,"C+"
"1706",1706,1705,"Virginia Senate - Gillespie vs. Warner","Quinnipiac*","Warner 46, Gillespie 31",15,"2014-03-27",2014,"A-"
"1707",1707,1706,"Georgia Senate - Republican Primary (May 20)","Landmark/Rosetta Stone","Perdue 21, Kingston 15, Broun 15, Gingrey 13, Handel 10",6,"2014-03-28",2014,"B"
"1708",1708,1707,"Mississippi Senate - Cochran vs. Childers","Rasmussen Reports","Cochran 48, Childers 31",17,"2014-03-31",2014,"C+"
"1709",1709,1708,"Mississippi Senate - McDaniel vs. Childers","Rasmussen Reports","McDaniel 47, Childers 35",12,"2014-03-31",2014,"C+"
"1710",1710,1709,"North Carolina Senate - Tillis vs. Hagan","SurveyUSA","Hagan 45, Tillis 46",1,"2014-04-02",2014,"A"
"1711",1711,1710,"North Carolina Senate - Brannon vs. Hagan","SurveyUSA","Brannon 47, Hagan 45",2,"2014-04-02",2014,"A"
"1712",1712,1711,"North Carolina Senate - Republican Primary (May 6)","SurveyUSA","Tillis 23, Brannon 15, Harris 11, Grant 6, Alexander 6",8,"2014-04-02",2014,"A"
"1713",1713,1712,"North Carolina Senate - Grant vs. Hagan","SurveyUSA","Grant 46, Hagan 44",2,"2014-04-02",2014,"A"
"1714",1714,1713,"North Carolina Senate - Alexander vs. Hagan","SurveyUSA","Alexander 46, Hagan 44",2,"2014-04-02",2014,"A"
"1715",1715,1714,"Georgia Senate - Perdue vs. Nunn","Landmark/Rosetta Stone","Perdue 38, Nunn 33",5,"2014-04-02",2014,"B"
"1716",1716,1715,"Georgia Senate - Kingston vs. Nunn","Landmark/Rosetta Stone","Kingston 38, Nunn 37",1,"2014-04-02",2014,"B"
"1717",1717,1716,"Georgia Senate - Gingrey vs. Nunn","Landmark/Rosetta Stone","Gingrey 41, Nunn 38",3,"2014-04-02",2014,"B"
"1718",1718,1717,"Georgia Senate - Broun vs. Nunn","Landmark/Rosetta Stone","Broun 39, Nunn 38",1,"2014-04-02",2014,"B"
"1719",1719,1718,"Georgia Senate - Handel vs. Nunn","Landmark/Rosetta Stone","Nunn 38, Handel 37",1,"2014-04-02",2014,"B"
"1720",1720,1719,"North Carolina Senate - Harris vs. Hagan","SurveyUSA","Harris 47, Hagan 43",4,"2014-04-02",2014,"A"
"1721",1721,1720,"Michigan Senate - Land vs. Peters","MRG (R)","Peters 38, Land 40",2,"2014-04-03",2014,"C+"
"1722",1722,1721,"Oregon Senate - Wheby vs. Merkley","Harper (R)","Merkley 46, Wheby 34",12,"2014-04-04",2014,"B"
"1723",1723,1722,"Oregon Senate - Conger vs. Merkley","Harper (R)","Merkley 47, Conger 40",7,"2014-04-04",2014,"B"
"1724",1724,1723,"Mississippi Senate - GOP Primary (June 3)","Harper (R)","Cochran 52, McDaniel 35",17,"2014-04-08",2014,"B"
"1725",1725,1724,"North Carolina Senate - GOP Primary (May 6)","PPP (D)","Tillis 18, Brannon 15, Harris 11, Grant 7",3,"2014-04-08",2014,"B"
"1726",1726,1725,"North Carolina Senate - Grant vs. Hagan","PPP (D)","Grant 43, Hagan 39",4,"2014-04-08",2014,"B"
"1727",1727,1726,"North Carolina Senate - Tillis vs. Hagan","PPP (D)","Hagan 43, Tillis 41",2,"2014-04-08",2014,"B"
"1728",1728,1727,"North Carolina Senate - Brannon vs. Hagan","PPP (D)","Brannon 42, Hagan 40",2,"2014-04-08",2014,"B"
"1729",1729,1728,"North Carolina Senate - Harris vs. Hagan","PPP (D)","Harris 44, Hagan 40",4,"2014-04-08",2014,"B"
"1730",1730,1729,"North Carolina Senate - Alexander vs. Hagan","PPP (D)","Alexander 43, Hagan 42",1,"2014-04-08",2014,"B"
"1731",1731,1730,"North Carolina Senate - Republican Primary (May 6)","PPP (D)","Tillis 18, Brannon 15, Harris 11, Grant 7, Alexander 6",3,"2014-04-08",2014,"B"
"1732",1732,1731,"Arkansas Senate - Cotton vs. Pryor","Talk Business Poll*","Cotton 43, Pryor 46",3,"2014-04-08",2014,"unknown"
"1733",1733,1732,"Arkansas Senate - Cotton vs. Pryor","Talk Business Poll*","Pryor 46, Cotton 43",3,"2014-04-08",2014,"unknown"
"1734",1734,1733,"Michigan Senate - Land vs. Peters","PPP (D)","Peters 41, Land 36",5,"2014-04-08",2014,"B"
"1735",1735,1734,"Iowa Senate - Republican Primary (June 3)","Suffolk","Ernst 25, Jacobs 23, Clovis 7, Whitaker 4",2,"2014-04-09",2014,"B+"
"1736",1736,1735,"Iowa Senate - Jacobs vs. Braley","Suffolk","Braley 37, Jacobs 31",6,"2014-04-09",2014,"B+"
"1737",1737,1736,"Iowa Senate - Clovis vs. Braley","Suffolk","Braley 38, Clovis 25",13,"2014-04-09",2014,"B+"
"1738",1738,1737,"Nebraska Senate - Sasse vs. Domina","Rasmussen Reports","Sasse 52, Domina 27",25,"2014-04-09",2014,"C+"
"1739",1739,1738,"Iowa Senate - Ernst vs. Braley","Suffolk","Braley 38, Ernst 30",8,"2014-04-09",2014,"B+"
"1740",1740,1739,"Iowa Senate - Whitaker vs. Braley","Suffolk","Braley 38, Whitaker 27",11,"2014-04-09",2014,"B+"
"1741",1741,1740,"Nebraska Senate - Osborn vs. Domina","Rasmussen Reports","Osborn 48, Domina 27",21,"2014-04-09",2014,"C+"
"1742",1742,1741,"Iowa Senate - Republican Primary (June 3)","Suffolk","Jacobs 23, Ernst 25, Clovis 7, Whitaker 4, Schaben 1",2,"2014-04-09",2014,"B+"
"1743",1743,1742,"Arkansas Senate - Cotton vs. Pryor","Opinion Research Associates","Pryor 48, Cotton 38",10,"2014-04-09",2014,"C-"
"1744",1744,1743,"New Hampshire Senate - Brown vs. Shaheen","WMUR/UNH","Shaheen 45, Brown 39",6,"2014-04-10",2014,"unknown"
"1745",1745,1744,"Illinois Senate - Oberweis vs. Durbin","Rasmussen Reports","Durbin 51, Oberweis 37",14,"2014-04-11",2014,"C+"
"1746",1746,1745,"Iowa Senate - Republican Primary (June 3)","Loras College","Ernst 18, Jacobs 19, Clovis 7, Whitaker 4",1,"2014-04-14",2014,"B-"
"1747",1747,1746,"Texas Senate - Cornyn vs. Alameel","PPP (D)","Cornyn 49, Alameel 32",17,"2014-04-15",2014,"B"
"1748",1748,1747,"Michigan Senate - Land vs. Peters","Mitchell Research","Peters 38, Land 44",6,"2014-04-15",2014,"D-"
"1749",1749,1748,"Iowa Senate - Republican Primary (June 3)","WFB/The Polling Company (R)","Ernst 23, Jacobs 20, Clovis 6, Whitaker 7",3,"2014-04-17",2014,"C"
"1750",1750,1749,"Georgia Senate - Republican Primary (May 20)","InsiderAdvantage","Perdue 19, Kingston 15, Handel 13, Broun 11, Gingrey 9",4,"2014-04-18",2014,"C+"
"1751",1751,1750,"Kansas Senate - Roberts vs. Sebelius","Rasmussen Reports","Roberts 54, Sebelius 37",17,"2014-04-18",2014,"C+"
"1752",1752,1751,"Kansas Senate - Roberts vs. Taylor","Rasmussen Reports","Roberts 50, Taylor 32",18,"2014-04-18",2014,"C+"
"1753",1753,1752,"North Carolina Senate - Tillis vs. Hagan","NY Times/Kaiser","Hagan 42, Tillis 40",2,"2014-04-23",2014,"unknown"
"1754",1754,1753,"North Carolina Senate - Brannon vs. Hagan","NY Times/Kaiser","Brannon 39, Hagan 41",2,"2014-04-23",2014,"unknown"
"1755",1755,1754,"Arkansas Senate - Cotton vs. Pryor","NY Times/Kaiser","Pryor 46, Cotton 36",10,"2014-04-23",2014,"unknown"
"1756",1756,1755,"Kentucky Senate - McConnell vs. Grimes","NY Times/Kaiser","McConnell 44, Grimes 43",1,"2014-04-23",2014,"unknown"
"1757",1757,1756,"Louisiana Senate Open Primary (Nov. 4)","NY Times/Kaiser","Landrieu 42, Cassidy 18, Maness 4, Hollis 5",24,"2014-04-23",2014,"unknown"
"1758",1758,1757,"North Carolina Senate - GOP Primary (May 6)","SurveyUSA/Civitas (R)","Tillis 39, Brannon 20, Harris 15, Grant 2",19,"2014-04-24",2014,"A"
"1759",1759,1758,"Colorado Senate - Gardner vs. Udall","Quinnipiac","Udall 45, Gardner 44",1,"2014-04-24",2014,"A-"
"1760",1760,1759,"Nebraska Senate - Republican Primary (May 13)","NSON Opinion Strategy","Sasse 29, Dinsdale 13, Osborn 27",2,"2014-04-24",2014,"unknown"
"1761",1761,1760,"Maine Senate - Collins vs. Bellows","Rasmussen Reports","Collins 60, Bellows 24",36,"2014-04-28",2014,"C+"
"1762",1762,1761,"North Carolina Senate - GOP Primary (May 6)","PPP (D)","Tillis 46, Brannon 20, Harris 11, Grant 5",26,"2014-04-29",2014,"B"
"1763",1763,1762,"Michigan Senate - Land vs. Peters","Magellan Strategies (R)","Peters 46, Land 41",5,"2014-04-29",2014,"C+"
"1764",1764,1763,"Colorado Senate - Gardner vs. Udall","Magellan Strategies (R)","Udall 45, Gardner 42",3,"2014-04-29",2014,"C+"
"1765",1765,1764,"Alaska Senate - Sullivan vs. Begich","Magellan Strategies (R)","Sullivan 46, Begich 41",5,"2014-04-29",2014,"C+"
"1766",1766,1765,"Louisiana Senate - Cassidy vs. Landrieu","Magellan Strategies (R)","Cassidy 44, Landrieu 42",2,"2014-04-29",2014,"C+"
"1767",1767,1766,"Georgia Senate - Republican Primary (May 20)","SurveyUSA","Perdue 26, Kingston 20, Handel 15, Broun 13, Gingrey 6",6,"2014-04-29",2014,"A"
"1768",1768,1767,"Arkansas Senate - Cotton vs. Pryor","Magellan Strategies (R)","Pryor 43, Cotton 46",3,"2014-04-29",2014,"C+"
"1769",1769,1768,"Iowa Senate - Jacobs vs. Braley","Magellan Strategies (R)","Braley 40, Jacobs 41",1,"2014-04-29",2014,"C+"
