,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
926,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 52",-11,2015-03-05,2015,10.0
927,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 51",-4,2015-03-06,2015,9.0
928,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 46, Disapprove 50",-4,2015-03-09,2015,11.0
929,President Obama Job Approval,McClatchy/Marist,"Approve 46, Disapprove 50",-4,2015-03-10,2015,12.0
930,President Obama Job Approval,Gallup,"Approve 46, Disapprove 49",-3,2015-03-10,2015,9.0
931,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 50",-1,2015-03-10,2015,7.0
932,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 51",-8,2015-03-13,2015,10.0
933,President Obama Job Approval,National Journal,"Approve 46, Disapprove 48",-2,2015-03-16,2015,12.0
934,President Obama Job Approval,CNN/Opinion Research,"Approve 46, Disapprove 51",-5,2015-03-19,2015,10.0
935,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 50",-6,2015-03-20,2015,10.0
936,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 52",-7,2015-03-22,2015,9.0
937,President Obama Job Approval,CBS News,"Approve 45, Disapprove 46",-1,2015-03-26,2015,11.0
938,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 51",-4,2015-03-26,2015,9.0
939,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 52",-9,2015-03-27,2015,10.0
940,President Obama Job Approval,FOX News,"Approve 45, Disapprove 50",-5,2015-04-01,2015,12.0
941,President Obama Job Approval,ABC News/Wash Post,"Approve 46, Disapprove 49",-3,2015-04-01,2015,13.0
942,President Obama Job Approval,Pew Research,"Approve 46, Disapprove 47",-1,2015-04-02,2015,8.0
943,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",-10,2015-04-02,2015,9.0
944,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 53",-12,2015-04-03,2015,10.0
945,President Obama Job Approval,PPP (D),"Approve 42, Disapprove 53",-11,2015-04-07,2015,9.0
946,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 50",-3,2015-04-10,2015,9.0
947,President Obama Job Approval,USA Today/Suffolk,"Approve 42, Disapprove 48",-6,2015-04-14,2015,10.0
948,President Obama Job Approval,The Economist/YouGov,"Approve 48, Disapprove 51",-3,2015-04-15,2015,9.0
949,President Obama Job Approval,Gallup,"Approve 46, Disapprove 49",-3,2015-04-15,2015,9.0
950,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 50",-2,2015-04-15,2015,7.0
951,President Obama Job Approval,Bloomberg,"Approve 47, Disapprove 46",1,2015-04-16,2015,0.0
952,President Obama Job Approval,CNN/Opinion Research,"Approve 48, Disapprove 47",1,2015-04-21,2015,10.0
953,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 51",-10,2015-04-21,2015,10.0
954,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",-11,2015-04-22,2015,12.0
955,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 52",-7,2015-04-24,2015,9.0
956,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",-4,2015-04-24,2015,10.0
957,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 49",-5,2015-04-27,2015,11.0
958,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 49",-5,2015-04-30,2015,10.0
959,President Obama Job Approval,The Economist/YouGov,"Approve 49, Disapprove 49",0,2015-05-02,2015,9.0
960,President Obama Job Approval,Associated Press/GfK,"Approve 45, Disapprove 55",-10,2015-05-02,2015,9.0
961,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 48, Disapprove 47",1,2015-05-04,2015,11.0
962,President Obama Job Approval,CBS News/NY Times,"Approve 45, Disapprove 44",1,2015-05-06,2015,11.0
963,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",-8,2015-05-08,2015,9.0
964,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 49",-5,2015-05-11,2015,10.0
965,President Obama Job Approval,GWU/Battleground,"Approve 45, Disapprove 49",-4,2015-05-11,2015,9.0
966,President Obama Job Approval,FOX News,"Approve 44, Disapprove 51",-7,2015-05-14,2015,12.0
967,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",-10,2015-05-19,2015,10.0
968,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 52",-5,2015-05-19,2015,9.0
969,President Obama Job Approval,Pew Research,"Approve 46, Disapprove 48",-2,2015-05-21,2015,8.0
970,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 51",-8,2015-05-22,2015,10.0
971,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",-8,2015-05-22,2015,9.0
972,President Obama Job Approval,Gallup,"Approve 47, Disapprove 49",-2,2015-05-26,2015,9.0
973,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 53",-7,2015-05-26,2015,7.0
974,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 50",-8,2015-05-29,2015,10.0
975,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 53",-7,2015-05-29,2015,9.0
976,President Obama Job Approval,Quinnipiac,"Approve 43, Disapprove 50",-7,2015-06-01,2015,11.0
977,President Obama Job Approval,CBS News/NY Times,"Approve 42, Disapprove 48",-6,2015-06-02,2015,11.0
978,President Obama Job Approval,ABC News/Wash Post,"Approve 43, Disapprove 53",-10,2015-06-03,2015,13.0
979,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 52",-7,2015-06-03,2015,10.0
980,President Obama Job Approval,FOX News,"Approve 45, Disapprove 48",-3,2015-06-04,2015,12.0
981,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 53",-7,2015-06-05,2015,9.0
982,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 48",-3,2015-06-05,2015,10.0
983,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",-10,2015-06-12,2015,10.0
984,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 55",-13,2015-06-13,2015,9.0
985,President Obama Job Approval,PPP (D),"Approve 45, Disapprove 50",-5,2015-06-16,2015,9.0
986,President Obama Job Approval,National Journal,"Approve 46, Disapprove 46",0,2015-06-17,2015,12.0
987,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2015-06-19,2015,9.0
988,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 48, Disapprove 48",0,2015-06-22,2015,11.0
989,President Obama Job Approval,FOX News,"Approve 44, Disapprove 50",-6,2015-06-24,2015,12.0
990,President Obama Job Approval,Reuters/Ipsos,"Approve 46, Disapprove 48",-2,2015-06-26,2015,10.0
991,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 55",-11,2015-06-26,2015,9.0
992,President Obama Job Approval,Gallup,"Approve 48, Disapprove 47",1,2015-06-29,2015,9.0
993,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 51",-3,2015-06-29,2015,7.0
994,President Obama Job Approval,CNN/Opinion Research,"Approve 50, Disapprove 48",2,2015-06-30,2015,10.0
995,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 49",-5,2015-07-02,2015,10.0
996,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",-8,2015-07-02,2015,9.0
997,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",-4,2015-07-09,2015,10.0
998,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",-12,2015-07-13,2015,9.0
999,President Obama Job Approval,USA Today/Suffolk,"Approve 44, Disapprove 46",-2,2015-07-15,2015,10.0
1000,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",-4,2015-07-17,2015,10.0
1001,President Obama Job Approval,FOX News,"Approve 47, Disapprove 48",-1,2015-07-17,2015,12.0
1002,President Obama Job Approval,Associated Press-GfK,"Approve 43, Disapprove 55",-12,2015-07-17,2015,0.0
1003,President Obama Job Approval,ABC News/Wash Post,"Approve 45, Disapprove 52",-7,2015-07-20,2015,13.0
1004,President Obama Job Approval,PPP (D),"Approve 45, Disapprove 49",-4,2015-07-22,2015,9.0
1005,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 52",-11,2015-07-24,2015,10.0
1006,President Obama Job Approval,Pew Research,"Approve 48, Disapprove 45",3,2015-07-24,2015,8.0
1007,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 50",-4,2015-07-24,2015,9.0
1008,President Obama Job Approval,CNN/Opinion Research,"Approve 48, Disapprove 48",0,2015-07-28,2015,10.0
1009,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 51",-7,2015-07-30,2015,10.0
1010,President Obama Job Approval,FOX News,"Approve 46, Disapprove 46",0,2015-08-03,2015,12.0
1011,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 45, Disapprove 50",-5,2015-08-03,2015,11.0
1012,President Obama Job Approval,Quinnipiac,"Approve 43, Disapprove 52",-9,2015-08-03,2015,11.0
1013,President Obama Job Approval,CBS News,"Approve 44, Disapprove 47",-3,2015-08-04,2015,11.0
1014,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 51",-7,2015-08-06,2015,10.0
1015,President Obama Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",-5,2015-08-07,2015,7.0
1016,President Obama Job Approval,Gallup,"Approve 45, Disapprove 50",-5,2015-08-08,2015,9.0
1017,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",-4,2015-08-14,2015,10.0
1018,President Obama Job Approval,FOX News,"Approve 42, Disapprove 51",-9,2015-08-14,2015,12.0
1019,President Obama Job Approval,CNN/Opinion Research,"Approve 47, Disapprove 51",-4,2015-08-21,2015,10.0
1020,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 52",-9,2015-08-21,2015,10.0
1021,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 53",-10,2015-08-21,2015,9.0
1022,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 49",-5,2015-08-28,2015,10.0
1023,President Obama Job Approval,Quinnipiac,"Approve 45, Disapprove 53",-8,2015-08-31,2015,11.0
1024,President Obama Job Approval,Reuters/Ipsos,"Approve 47, Disapprove 47",0,2015-09-04,2015,10.0
1025,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",-9,2015-09-04,2015,9.0
1026,President Obama Job Approval,PPP (D),"Approve 45, Disapprove 49",-4,2015-09-04,2015,9.0
1027,President Obama Job Approval,Monmouth,"Approve 45, Disapprove 51",-6,2015-09-10,2015,13.0
1028,President Obama Job Approval,Reuters/Ipsos,"Approve 47, Disapprove 48",-1,2015-09-11,2015,10.0
1029,President Obama Job Approval,Rasmussen Reports,"Approve 50, Disapprove 48",2,2015-09-11,2015,7.0
1030,President Obama Job Approval,Gallup,"Approve 45, Disapprove 50",-5,2015-09-12,2015,9.0
1031,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 52",-7,2015-09-14,2015,10.0
1032,President Obama Job Approval,ABC News/Wash Post,"Approve 47, Disapprove 49",-2,2015-09-14,2015,13.0
1033,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 50",-3,2015-09-17,2015,9.0
1034,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 49",-5,2015-09-17,2015,10.0
1035,President Obama Job Approval,CNN/Opinion Research,"Approve 44, Disapprove 50",-6,2015-09-21,2015,10.0
1036,President Obama Job Approval,Bloomberg,"Approve 46, Disapprove 47",-1,2015-09-23,2015,0.0
1037,President Obama Job Approval,FOX News,"Approve 44, Disapprove 50",-6,2015-09-25,2015,12.0
1038,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 51",-8,2015-09-25,2015,10.0
1039,President Obama Job Approval,National Journal,"Approve 44, Disapprove 47",-3,2015-09-26,2015,12.0
1040,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 53",-9,2015-09-28,2015,11.0
1041,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 47, Disapprove 47",0,2015-09-28,2015,11.0
1042,President Obama Job Approval,USA Today/Suffolk,"Approve 47, Disapprove 46",1,2015-09-30,2015,10.0
1043,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 52",-7,2015-10-02,2015,9.0
1044,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 49",-6,2015-10-02,2015,10.0
1045,President Obama Job Approval,Pew Research,"Approve 46, Disapprove 48",-2,2015-10-02,2015,8.0
1046,President Obama Job Approval,PPP (D),"Approve 45, Disapprove 50",-5,2015-10-07,2015,9.0
1047,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 53",-13,2015-10-08,2015,10.0
1048,President Obama Job Approval,CBS News,"Approve 45, Disapprove 46",-1,2015-10-11,2015,11.0
1049,President Obama Job Approval,Gallup,"Approve 46, Disapprove 49",-3,2015-10-12,2015,9.0
1050,President Obama Job Approval,Rasmussen Reports,"Approve 45, Disapprove 55",-10,2015-10-12,2015,7.0
1051,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",-11,2015-10-15,2015,12.0
1052,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",-4,2015-10-15,2015,10.0
1053,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",-9,2015-10-16,2015,9.0
1054,President Obama Job Approval,ABC News/Wash Post,"Approve 48, Disapprove 48",0,2015-10-19,2015,13.0
1055,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 46, Disapprove 49",-3,2015-10-20,2015,11.0
1056,President Obama Job Approval,CNN/Opinion Research,"Approve 46, Disapprove 51",-5,2015-10-22,2015,10.0
1057,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 51",-9,2015-10-23,2015,10.0
1058,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2015-10-28,2015,9.0
1059,President Obama Job Approval,Associated Press-GfK,"Approve 46, Disapprove 54",-8,2015-10-28,2015,0.0
1060,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 50",-7,2015-10-29,2015,10.0
1061,President Obama Job Approval,Gallup,"Approve 47, Disapprove 48",-1,2015-10-29,2015,9.0
1062,President Obama Job Approval,Rasmussen Reports,"Approve 50, Disapprove 48",2,2015-10-29,2015,7.0
1063,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 45, Disapprove 49",-4,2015-11-03,2015,11.0
1064,President Obama Job Approval,Quinnipiac,"Approve 42, Disapprove 54",-12,2015-11-05,2015,11.0
1065,President Obama Job Approval,Monmouth,"Approve 44, Disapprove 48",-4,2015-11-05,2015,13.0
1066,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",-10,2015-11-05,2015,10.0
1067,President Obama Job Approval,FOX News,"Approve 45, Disapprove 50",-5,2015-11-07,2015,12.0
1068,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",-8,2015-11-11,2015,9.0
1069,President Obama Job Approval,CBS News/NYT,"Approve 45, Disapprove 48",-3,2015-11-12,2015,11.0
1070,President Obama Job Approval,McClatchy/Marist,"Approve 48, Disapprove 48",0,2015-11-15,2015,12.0
1071,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 50",-7,2015-11-16,2015,10.0
1072,President Obama Job Approval,Bloomberg,"Approve 44, Disapprove 51",-7,2015-11-18,2015,0.0
1073,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 51",-9,2015-11-19,2015,10.0
1074,President Obama Job Approval,PPP (D),"Approve 43, Disapprove 52",-9,2015-11-19,2015,9.0
1075,President Obama Job Approval,FOX News,"Approve 40, Disapprove 54",-14,2015-11-22,2015,12.0
1076,President Obama Job Approval,CBS News,"Approve 42, Disapprove 47",-5,2015-11-24,2015,11.0
1077,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",-9,2015-11-24,2015,9.0
1078,President Obama Job Approval,ABC News/Wash Post,"Approve 46, Disapprove 50",-4,2015-11-24,2015,13.0
1079,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 53",-11,2015-11-25,2015,10.0
1080,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 51",-7,2015-12-03,2015,11.0
1081,President Obama Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",-5,2015-12-03,2015,7.0
1082,President Obama Job Approval,Gallup,"Approve 47, Disapprove 50",-3,2015-12-03,2015,9.0
1083,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 50",-6,2015-12-03,2015,10.0
1084,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 53",-8,2015-12-06,2015,10.0
1085,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2015-12-09,2015,9.0
1086,President Obama Job Approval,CBS/NY Times,"Approve 44, Disapprove 48",-4,2015-12-10,2015,11.0
1087,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 53",-12,2015-12-10,2015,10.0
1088,President Obama Job Approval,NBC/WSJ,"Approve 43, Disapprove 51",-8,2015-12-14,2015,11.0
1089,President Obama Job Approval,USA Today/Suffolk,"Approve 44, Disapprove 50",-6,2015-12-14,2015,10.0
1090,President Obama Job Approval,Monmouth,"Approve 40, Disapprove 54",-14,2015-12-15,2015,13.0
1091,President Obama Job Approval,Pew Research,"Approve 46, Disapprove 49",-3,2015-12-16,2015,8.0
1092,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 53",-11,2015-12-17,2015,10.0
1093,President Obama Job Approval,FOX News,"Approve 43, Disapprove 51",-8,2015-12-18,2015,12.0
1094,President Obama Job Approval,PPP (D),"Approve 44, Disapprove 48",-4,2015-12-21,2015,9.0
1095,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 52",-8,2015-12-23,2015,11.0
1096,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",-10,2015-12-23,2015,10.0
1097,President Obama Job Approval,CNN/Opinion Research,"Approve 47, Disapprove 52",-5,2015-12-28,2015,10.0
1098,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2015-12-28,2015,9.0
1099,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 51",-10,2015-12-30,2015,10.0
1100,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 51",-7,2016-01-07,2016,10.0
1101,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 54",-11,2016-01-08,2016,9.0
1102,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",-11,2016-01-08,2016,12.0
1103,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 53",-7,2016-01-08,2016,7.0
1104,President Obama Job Approval,Gallup,"Approve 46, Disapprove 49",-3,2016-01-09,2016,9.0
1105,President Obama Job Approval,IBD/TIPP,"Approve 43, Disapprove 48",-5,2016-01-11,2016,11.0
1106,President Obama Job Approval,CBS/NY Times,"Approve 46, Disapprove 47",-1,2016-01-12,2016,11.0
1107,President Obama Job Approval,Reuters/Ipsos,"Approve 48, Disapprove 48",0,2016-01-14,2016,10.0
1108,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 47, Disapprove 49",-2,2016-01-18,2016,11.0
1109,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",-12,2016-01-21,2016,9.0
1110,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 51",-6,2016-01-21,2016,10.0
1111,President Obama Job Approval,Pew Research,"Approve 46, Disapprove 48",-2,2016-01-22,2016,8.0
1112,President Obama Job Approval,FOX News,"Approve 45, Disapprove 48",-3,2016-01-25,2016,12.0
1113,President Obama Job Approval,Monmouth,"Approve 45, Disapprove 48",-3,2016-01-25,2016,13.0
1114,President Obama Job Approval,CNN/ORC,"Approve 47, Disapprove 49",-2,2016-01-27,2016,10.0
1115,President Obama Job Approval,ABC News/Wash Post,"Approve 50, Disapprove 46",4,2016-01-27,2016,13.0
1116,President Obama Job Approval,National Journal,"Approve 47, Disapprove 47",0,2016-01-27,2016,12.0
1117,President Obama Job Approval,IBD/TIPP,"Approve 49, Disapprove 43",6,2016-01-28,2016,11.0
1118,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2016-02-02,2016,9.0
1119,President Obama Job Approval,Reuters/Ipsos,"Approve 46, Disapprove 49",-3,2016-02-04,2016,10.0
1120,President Obama Job Approval,Gallup,"Approve 47, Disapprove 49",-2,2016-02-05,2016,9.0
1121,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 50",-1,2016-02-05,2016,7.0
1122,President Obama Job Approval,PPP (D),"Approve 45, Disapprove 51",-6,2016-02-08,2016,9.0
1123,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 52",-7,2016-02-11,2016,10.0
1124,President Obama Job Approval,USA Today/Suffolk,"Approve 40, Disapprove 51",-11,2016-02-17,2016,10.0
1125,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",-12,2016-02-18,2016,9.0
1126,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 51",-6,2016-02-18,2016,10.0
1127,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 54",-10,2016-02-18,2016,11.0
1128,President Obama Job Approval,FOX News,"Approve 49, Disapprove 47",2,2016-02-18,2016,12.0
1129,President Obama Job Approval,CBS News,"Approve 47, Disapprove 45",2,2016-02-18,2016,11.0
1130,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 49, Disapprove 47",2,2016-02-18,2016,11.0
1131,President Obama Job Approval,Reuters/Ipsos,"Approve 47, Disapprove 48",-1,2016-02-25,2016,10.0
1132,President Obama Job Approval,IBD/TIPP,"Approve 46, Disapprove 47",-1,2016-02-25,2016,11.0
1133,President Obama Job Approval,Associated Press-GfK,"Approve 44, Disapprove 55",-11,2016-02-26,2016,0.0
1134,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 51",-3,2016-02-26,2016,7.0
1135,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",-10,2016-03-01,2016,9.0
1136,President Obama Job Approval,Reuters/Ipsos,"Approve 47, Disapprove 47",0,2016-03-03,2016,10.0
1137,President Obama Job Approval,CNN/ORC,"Approve 50, Disapprove 46",4,2016-03-03,2016,10.0
1138,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 49, Disapprove 46",3,2016-03-09,2016,11.0
1139,President Obama Job Approval,ABC News/Wash Post,"Approve 51, Disapprove 43",8,2016-03-09,2016,13.0
1140,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",-4,2016-03-10,2016,10.0
1141,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",-10,2016-03-15,2016,9.0
1142,President Obama Job Approval,Reuters/Ipsos,"Approve 46, Disapprove 51",-5,2016-03-17,2016,10.0
1143,President Obama Job Approval,CBS News/NY Times,"Approve 48, Disapprove 44",4,2016-03-21,2016,11.0
1144,President Obama Job Approval,Monmouth,"Approve 48, Disapprove 45",3,2016-03-21,2016,13.0
1145,President Obama Job Approval,FOX News,"Approve 48, Disapprove 46",2,2016-03-23,2016,12.0
1146,President Obama Job Approval,Bloomberg,"Approve 50, Disapprove 44",6,2016-03-24,2016,0.0
1147,President Obama Job Approval,Quinnipiac,"Approve 49, Disapprove 48",1,2016-03-24,2016,11.0
1148,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 50",-5,2016-03-24,2016,10.0
1149,President Obama Job Approval,CNN/ORC,"Approve 51, Disapprove 46",5,2016-03-25,2016,10.0
1150,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 50",-1,2016-03-25,2016,7.0
1151,President Obama Job Approval,Gallup,"Approve 53, Disapprove 44",9,2016-03-26,2016,9.0
1152,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",-8,2016-04-12,2016,9.0
1153,President Obama Job Approval,CBS News,"Approve 46, Disapprove 45",1,2016-04-14,2016,11.0
1154,President Obama Job Approval,FOX News,"Approve 49, Disapprove 47",2,2016-04-14,2016,12.0
1155,President Obama Job Approval,Reuters/Ipsos,"Approve 48, Disapprove 48",0,2016-04-14,2016,10.0
1156,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 49, Disapprove 48",1,2016-04-18,2016,11.0
1157,President Obama Job Approval,Reuters/Ipsos,"Approve 49, Disapprove 45",4,2016-04-21,2016,10.0
1158,President Obama Job Approval,GWU/Battleground,"Approve 51, Disapprove 46",5,2016-04-25,2016,9.0
1159,President Obama Job Approval,USA Today/Suffolk,"Approve 46, Disapprove 45",1,2016-04-25,2016,10.0
1160,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 51",-6,2016-04-27,2016,9.0
1161,President Obama Job Approval,Reuters/Ipsos,"Approve 46, Disapprove 49",-3,2016-04-29,2016,10.0
1162,President Obama Job Approval,IBD/TIPP,"Approve 49, Disapprove 44",5,2016-04-29,2016,11.0
1163,President Obama Job Approval,Pew Research,"Approve 48, Disapprove 47",1,2016-05-05,2016,8.0
1164,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 50",-1,2016-05-05,2016,7.0
1165,President Obama Job Approval,Gallup,"Approve 50, Disapprove 46",4,2016-05-05,2016,9.0
1166,President Obama Job Approval,Reuters/Ipsos,"Approve 49, Disapprove 45",4,2016-05-06,2016,10.0
1167,President Obama Job Approval,CNN/ORC,"Approve 51, Disapprove 46",5,2016-05-06,2016,10.0
1168,President Obama Job Approval,PPP (D),"Approve 49, Disapprove 48",1,2016-05-10,2016,9.0
1169,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 52",-6,2016-05-11,2016,9.0
1170,President Obama Job Approval,Reuters/Ipsos,"Approve 47, Disapprove 50",-3,2016-05-13,2016,10.0
1171,President Obama Job Approval,FOX News,"Approve 48, Disapprove 49",-1,2016-05-18,2016,12.0
1172,President Obama Job Approval,CBS News/NY Times,"Approve 50, Disapprove 43",7,2016-05-19,2016,11.0
1173,President Obama Job Approval,Reuters/Ipsos,"Approve 48, Disapprove 47",1,2016-05-19,2016,10.0
1174,President Obama Job Approval,ABC News/Wash Post,"Approve 47, Disapprove 51",-4,2016-05-22,2016,13.0
1175,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 51, Disapprove 46",5,2016-05-23,2016,11.0
1176,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 52",-7,2016-05-25,2016,9.0
1177,President Obama Job Approval,Reuters/Ipsos,"Approve 47, Disapprove 46",1,2016-05-26,2016,10.0
1178,President Obama Job Approval,Gallup,"Approve 51, Disapprove 45",6,2016-06-01,2016,9.0
1179,President Obama Job Approval,Rasmussen Reports,"Approve 51, Disapprove 47",4,2016-06-01,2016,7.0
1180,President Obama Job Approval,Quinnipiac,"Approve 49, Disapprove 48",1,2016-06-02,2016,11.0
1181,President Obama Job Approval,Reuters/Ipsos,"Approve 52, Disapprove 44",8,2016-06-03,2016,10.0
1182,President Obama Job Approval,IBD/TIPP,"Approve 51, Disapprove 42",9,2016-06-06,2016,11.0
1183,President Obama Job Approval,Reuters/Ipsos,"Approve 49, Disapprove 47",2,2016-06-09,2016,10.0
1184,President Obama Job Approval,Economist/YouGov,"Approve 46, Disapprove 52",-6,2016-06-10,2016,9.0
