,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
1526,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",Disapprove +10,2015-06-12,2015.0
1527,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 55",Disapprove +13,2015-06-13,2015.0
1528,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 65",Disapprove +53,2015-06-13,2015.0
1529,President Obama Job Approval,PPP (D),"Approve 45, Disapprove 50",Disapprove +5,2015-06-16,2015.0
1530,President Obama Job Approval,National Journal,"Approve 46, Disapprove 46",Tie,2015-06-17,2015.0
1531,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",Disapprove +14,2015-06-19,2015.0
1532,Congressional Job Approval,PPP (D),"Approve 12, Disapprove 77",Disapprove +65,2015-06-19,2015.0
1533,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 59",Disapprove +45,2015-06-19,2015.0
1534,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 48, Disapprove 48",Tie,2015-06-22,2015.0
1535,Public Approval of Health Care Law,CBS News/NY Times,"For/Favor 47, Against/Oppose 44",For/Favor +3,2015-06-22,2015.0
1536,President Obama Job Approval,FOX News,"Approve 44, Disapprove 50",Disapprove +6,2015-06-24,2015.0
1537,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 65",Disapprove +51,2015-06-26,2015.0
1538,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 55",Disapprove +11,2015-06-26,2015.0
1539,President Obama Job Approval,Reuters/Ipsos,"Approve 46, Disapprove 48",Disapprove +2,2015-06-26,2015.0
1540,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 51",Disapprove +3,2015-06-29,2015.0
1541,President Obama Job Approval,Gallup,"Approve 48, Disapprove 47",Approve +1,2015-06-29,2015.0
1542,President Obama Job Approval,CNN/Opinion Research,"Approve 50, Disapprove 48",Approve +2,2015-06-30,2015.0
1543,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 49",Disapprove +5,2015-07-02,2015.0
1544,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 61",Disapprove +47,2015-07-02,2015.0
1545,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",Disapprove +8,2015-07-02,2015.0
1546,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",Disapprove +4,2015-07-09,2015.0
1547,Public Approval of Health Care Law,Gallup,"For/Favor 47, Against/Oppose 48",Against/Oppose +1,2015-07-10,2015.0
1548,Congressional Job Approval,Gallup,"Approve 17, Disapprove 78",Disapprove +61,2015-07-13,2015.0
1549,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 63",Disapprove +50,2015-07-13,2015.0
1550,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",Disapprove +12,2015-07-13,2015.0
1551,President Obama Job Approval,USA Today/Suffolk,"Approve 44, Disapprove 46",Disapprove +2,2015-07-15,2015.0
1552,Public Approval of Health Care Law,USA Today/Suffolk,"For/Favor 45, Against/Oppose 44",For/Favor +1,2015-07-15,2015.0
1553,Public Approval of Health Care Law,Associated Press-GfK,"For/Favor 30, Against/Oppose 39",Against/Oppose +9,2015-07-17,2015.0
1554,President Obama Job Approval,Associated Press-GfK,"Approve 43, Disapprove 55",Disapprove +12,2015-07-17,2015.0
1555,Congressional Job Approval,Associated Press-GfK,"Approve 17, Disapprove 82",Disapprove +65,2015-07-17,2015.0
1556,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",Disapprove +4,2015-07-17,2015.0
1557,President Obama Job Approval,FOX News,"Approve 47, Disapprove 48",Disapprove +1,2015-07-17,2015.0
1558,President Obama Job Approval,ABC News/Wash Post,"Approve 45, Disapprove 52",Disapprove +7,2015-07-20,2015.0
1559,President Obama Job Approval,PPP (D),"Approve 45, Disapprove 49",Disapprove +4,2015-07-22,2015.0
1560,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 52",Disapprove +11,2015-07-24,2015.0
1561,President Obama Job Approval,Pew Research,"Approve 48, Disapprove 45",Approve +3,2015-07-24,2015.0
1562,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 50",Disapprove +4,2015-07-24,2015.0
1563,Congressional Job Approval,The Economist/YouGov,"Approve 18, Disapprove 56",Disapprove +38,2015-07-24,2015.0
1564,President Obama Job Approval,CNN/Opinion Research,"Approve 48, Disapprove 48",Tie,2015-07-28,2015.0
1565,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 42, Against/Oppose 53",Against/Oppose +11,2015-07-29,2015.0
1566,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 51",Disapprove +7,2015-07-30,2015.0
1567,Public Approval of Health Care Law,Quinnipiac,"For/Favor 43, Against/Oppose 52",Against/Oppose +9,2015-08-03,2015.0
1568,President Obama Job Approval,FOX News,"Approve 46, Disapprove 46",Tie,2015-08-03,2015.0
1569,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 45, Disapprove 50",Disapprove +5,2015-08-03,2015.0
1570,President Obama Job Approval,Quinnipiac,"Approve 43, Disapprove 52",Disapprove +9,2015-08-03,2015.0
1571,Congressional Job Approval,CBS News,"Approve 17, Disapprove 74",Disapprove +57,2015-08-04,2015.0
1572,President Obama Job Approval,CBS News,"Approve 44, Disapprove 47",Disapprove +3,2015-08-04,2015.0
1573,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 51",Disapprove +7,2015-08-06,2015.0
1574,President Obama Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",Disapprove +5,2015-08-07,2015.0
1575,President Obama Job Approval,Gallup,"Approve 45, Disapprove 50",Disapprove +5,2015-08-08,2015.0
1576,Congressional Job Approval,Gallup,"Approve 14, Disapprove 82",Disapprove +68,2015-08-12,2015.0
1577,Public Approval of Health Care Law,FOX News*,"For/Favor 41, Against/Oppose 54",Against/Oppose +13,2015-08-14,2015.0
1578,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",Disapprove +4,2015-08-14,2015.0
1579,President Obama Job Approval,FOX News,"Approve 42, Disapprove 51",Disapprove +9,2015-08-14,2015.0
1580,President Obama Job Approval,CNN/Opinion Research,"Approve 47, Disapprove 51",Disapprove +4,2015-08-21,2015.0
1581,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 52",Disapprove +9,2015-08-21,2015.0
1582,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 53",Disapprove +10,2015-08-21,2015.0
1583,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 62",Disapprove +49,2015-08-21,2015.0
1584,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 49",Disapprove +5,2015-08-28,2015.0
1585,President Obama Job Approval,Quinnipiac,"Approve 45, Disapprove 53",Disapprove +8,2015-08-31,2015.0
1586,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 65",Disapprove +54,2015-09-04,2015.0
1587,President Obama Job Approval,Reuters/Ipsos,"Approve 47, Disapprove 47",Tie,2015-09-04,2015.0
1588,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2015-09-04,2015.0
1589,President Obama Job Approval,PPP (D),"Approve 45, Disapprove 49",Disapprove +4,2015-09-04,2015.0
1590,Congressional Job Approval,Monmouth,"Approve 17, Disapprove 74",Disapprove +57,2015-09-10,2015.0
1591,President Obama Job Approval,Monmouth,"Approve 45, Disapprove 51",Disapprove +6,2015-09-10,2015.0
1592,President Obama Job Approval,Reuters/Ipsos,"Approve 47, Disapprove 48",Disapprove +1,2015-09-11,2015.0
1593,President Obama Job Approval,Rasmussen Reports,"Approve 50, Disapprove 48",Approve +2,2015-09-11,2015.0
1594,President Obama Job Approval,Gallup,"Approve 45, Disapprove 50",Disapprove +5,2015-09-12,2015.0
1595,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 52",Disapprove +7,2015-09-14,2015.0
1596,President Obama Job Approval,ABC News/Wash Post,"Approve 47, Disapprove 49",Disapprove +2,2015-09-14,2015.0
1597,Congressional Job Approval,Gallup,"Approve 14, Disapprove 83",Disapprove +69,2015-09-17,2015.0
1598,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 50",Disapprove +3,2015-09-17,2015.0
1599,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 49",Disapprove +5,2015-09-17,2015.0
1600,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 66",Disapprove +55,2015-09-17,2015.0
1601,President Obama Job Approval,CNN/Opinion Research,"Approve 44, Disapprove 50",Disapprove +6,2015-09-21,2015.0
1602,President Obama Job Approval,Bloomberg,"Approve 46, Disapprove 47",Disapprove +1,2015-09-23,2015.0
1603,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 51",Disapprove +8,2015-09-25,2015.0
1604,President Obama Job Approval,FOX News,"Approve 44, Disapprove 50",Disapprove +6,2015-09-25,2015.0
1605,President Obama Job Approval,National Journal,"Approve 44, Disapprove 47",Disapprove +3,2015-09-26,2015.0
1606,Congressional Job Approval,National Journal,"Approve 13, Disapprove 78",Disapprove +65,2015-09-26,2015.0
1607,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 47, Disapprove 47",Tie,2015-09-28,2015.0
1608,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 53",Disapprove +9,2015-09-28,2015.0
1609,President Obama Job Approval,USA Today/Suffolk,"Approve 47, Disapprove 46",Approve +1,2015-09-30,2015.0
1610,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 67",Disapprove +56,2015-10-02,2015.0
1611,President Obama Job Approval,Pew Research,"Approve 46, Disapprove 48",Disapprove +2,2015-10-02,2015.0
1612,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 49",Disapprove +6,2015-10-02,2015.0
1613,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 52",Disapprove +7,2015-10-02,2015.0
1614,Public Approval of Health Care Law,PPP (D),"For/Favor 42, Against/Oppose 40",For/Favor +2,2015-10-07,2015.0
1615,President Obama Job Approval,PPP (D),"Approve 45, Disapprove 50",Disapprove +5,2015-10-07,2015.0
1616,Congressional Job Approval,PPP (D),"Approve 11, Disapprove 82",Disapprove +71,2015-10-07,2015.0
1617,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 53",Disapprove +13,2015-10-08,2015.0
1618,President Obama Job Approval,CBS News,"Approve 45, Disapprove 46",Disapprove +1,2015-10-11,2015.0
1619,Congressional Job Approval,CBS News,"Approve 12, Disapprove 79",Disapprove +67,2015-10-11,2015.0
1620,Congressional Job Approval,Gallup,"Approve 13, Disapprove 82",Disapprove +69,2015-10-12,2015.0
1621,President Obama Job Approval,Gallup,"Approve 46, Disapprove 49",Disapprove +3,2015-10-12,2015.0
1622,President Obama Job Approval,Rasmussen Reports,"Approve 45, Disapprove 55",Disapprove +10,2015-10-12,2015.0
1623,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",Disapprove +11,2015-10-15,2015.0
1624,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",Disapprove +4,2015-10-15,2015.0
1625,Congressional Job Approval,FOX News,"Approve 13, Disapprove 78",Disapprove +65,2015-10-15,2015.0
1626,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 69",Disapprove +60,2015-10-16,2015.0
1627,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2015-10-16,2015.0
1628,President Obama Job Approval,ABC News/Wash Post,"Approve 48, Disapprove 48",Tie,2015-10-19,2015.0
1629,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 46, Disapprove 49",Disapprove +3,2015-10-20,2015.0
1630,President Obama Job Approval,CNN/Opinion Research,"Approve 46, Disapprove 51",Disapprove +5,2015-10-22,2015.0
1631,Congressional Job Approval,Associated Press-GfK,"Approve 16, Disapprove 83",Disapprove +67,2015-10-22,2015.0
1632,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 51",Disapprove +9,2015-10-23,2015.0
1633,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 43, Against/Oppose 52",Against/Oppose +9,2015-10-26,2015.0
1634,President Obama Job Approval,Associated Press-GfK,"Approve 46, Disapprove 54",Disapprove +8,2015-10-28,2015.0
1635,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",Disapprove +14,2015-10-28,2015.0
1636,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 68",Disapprove +57,2015-10-28,2015.0
1637,President Obama Job Approval,Gallup,"Approve 47, Disapprove 48",Disapprove +1,2015-10-29,2015.0
1638,President Obama Job Approval,Rasmussen Reports,"Approve 50, Disapprove 48",Approve +2,2015-10-29,2015.0
1639,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 50",Disapprove +7,2015-10-29,2015.0
1640,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 45, Disapprove 49",Disapprove +4,2015-11-03,2015.0
1641,President Obama Job Approval,Quinnipiac,"Approve 42, Disapprove 54",Disapprove +12,2015-11-05,2015.0
1642,President Obama Job Approval,Monmouth,"Approve 44, Disapprove 48",Disapprove +4,2015-11-05,2015.0
1643,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",Disapprove +10,2015-11-05,2015.0
1644,Congressional Job Approval,Monmouth,"Approve 13, Disapprove 77",Disapprove +64,2015-11-05,2015.0
1645,President Obama Job Approval,FOX News,"Approve 45, Disapprove 50",Disapprove +5,2015-11-07,2015.0
1646,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 69",Disapprove +59,2015-11-11,2015.0
1647,Congressional Job Approval,Gallup,"Approve 11, Disapprove 86",Disapprove +75,2015-11-11,2015.0
1648,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",Disapprove +8,2015-11-11,2015.0
1649,President Obama Job Approval,CBS News/NYT,"Approve 45, Disapprove 48",Disapprove +3,2015-11-12,2015.0
1650,President Obama Job Approval,McClatchy/Marist,"Approve 48, Disapprove 48",Tie,2015-11-15,2015.0
1651,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 50",Disapprove +7,2015-11-16,2015.0
1652,President Obama Job Approval,Bloomberg,"Approve 44, Disapprove 51",Disapprove +7,2015-11-18,2015.0
1653,Public Approval of Health Care Law,Gallup,"For/Favor 44, Against/Oppose 52",Against/Oppose +8,2015-11-19,2015.0
1654,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 51",Disapprove +9,2015-11-19,2015.0
1655,President Obama Job Approval,PPP (D),"Approve 43, Disapprove 52",Disapprove +9,2015-11-19,2015.0
1656,Congressional Job Approval,PPP (D),"Approve 12, Disapprove 76",Disapprove +64,2015-11-20,2015.0
1657,President Obama Job Approval,FOX News,"Approve 40, Disapprove 54",Disapprove +14,2015-11-22,2015.0
1658,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2015-11-24,2015.0
1659,President Obama Job Approval,ABC News/Wash Post,"Approve 46, Disapprove 50",Disapprove +4,2015-11-24,2015.0
1660,President Obama Job Approval,CBS News,"Approve 42, Disapprove 47",Disapprove +5,2015-11-24,2015.0
1661,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 65",Disapprove +52,2015-11-24,2015.0
1662,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 53",Disapprove +11,2015-11-25,2015.0
1663,Public Approval of Health Care Law,Rasmussen Reports,"For/Favor 45, Against/Oppose 51",Against/Oppose +6,2015-12-01,2015.0
1664,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 51",Disapprove +7,2015-12-03,2015.0
1665,President Obama Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",Disapprove +5,2015-12-03,2015.0
1666,President Obama Job Approval,Gallup,"Approve 47, Disapprove 50",Disapprove +3,2015-12-03,2015.0
1667,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 50",Disapprove +6,2015-12-03,2015.0
1668,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 53",Disapprove +8,2015-12-06,2015.0
1669,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 67",Disapprove +57,2015-12-09,2015.0
1670,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",Disapprove +14,2015-12-09,2015.0
1671,Congressional Job Approval,CBS/NY Times,"Approve 15, Disapprove 74",Disapprove +59,2015-12-10,2015.0
1672,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 53",Disapprove +12,2015-12-10,2015.0
1673,President Obama Job Approval,CBS/NY Times,"Approve 44, Disapprove 48",Disapprove +4,2015-12-10,2015.0
1674,Public Approval of Health Care Law,CBS/NY Times,"For/Favor 40, Against/Oppose 52",Against/Oppose +12,2015-12-10,2015.0
1675,President Obama Job Approval,USA Today/Suffolk,"Approve 44, Disapprove 50",Disapprove +6,2015-12-14,2015.0
1676,President Obama Job Approval,NBC/WSJ,"Approve 43, Disapprove 51",Disapprove +8,2015-12-14,2015.0
1677,Congressional Job Approval,Monmouth,"Approve 16, Disapprove 77",Disapprove +61,2015-12-15,2015.0
1678,President Obama Job Approval,Monmouth,"Approve 40, Disapprove 54",Disapprove +14,2015-12-15,2015.0
1679,President Obama Job Approval,Pew Research,"Approve 46, Disapprove 49",Disapprove +3,2015-12-16,2015.0
1680,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 53",Disapprove +11,2015-12-17,2015.0
1681,President Obama Job Approval,FOX News,"Approve 43, Disapprove 51",Disapprove +8,2015-12-18,2015.0
1682,Congressional Job Approval,Gallup,"Approve 13, Disapprove 82",Disapprove +69,2015-12-18,2015.0
1683,President Obama Job Approval,PPP (D),"Approve 44, Disapprove 48",Disapprove +4,2015-12-21,2015.0
1684,Congressional Job Approval,PPP (D),"Approve 13, Disapprove 78",Disapprove +65,2015-12-21,2015.0
1685,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 52",Disapprove +8,2015-12-23,2015.0
1686,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",Disapprove +10,2015-12-23,2015.0
1687,President Obama Job Approval,CNN/Opinion Research,"Approve 47, Disapprove 52",Disapprove +5,2015-12-28,2015.0
1688,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 70",Disapprove +60,2015-12-28,2015.0
1689,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",Disapprove +14,2015-12-28,2015.0
1690,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 51",Disapprove +10,2015-12-30,2015.0
1691,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 51",Disapprove +7,2016-01-07,2016.0
1692,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",Disapprove +11,2016-01-08,2016.0
1693,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 54",Disapprove +11,2016-01-08,2016.0
1694,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 67",Disapprove +57,2016-01-08,2016.0
1695,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 53",Disapprove +7,2016-01-08,2016.0
1696,President Obama Job Approval,Gallup,"Approve 46, Disapprove 49",Disapprove +3,2016-01-09,2016.0
1697,President Obama Job Approval,IBD/TIPP,"Approve 43, Disapprove 48",Disapprove +5,2016-01-11,2016.0
1698,Congressional Job Approval,CBS/NY Times,"Approve 15, Disapprove 75",Disapprove +60,2016-01-12,2016.0
1699,Public Approval of Health Care Law,CBS/NY Times,"For/Favor 41, Against/Oppose 52",Against/Oppose +11,2016-01-12,2016.0
1700,President Obama Job Approval,CBS/NY Times,"Approve 46, Disapprove 47",Disapprove +1,2016-01-12,2016.0
1701,President Obama Job Approval,Reuters/Ipsos,"Approve 48, Disapprove 48",Tie,2016-01-14,2016.0
1702,Congressional Job Approval,Gallup,"Approve 16, Disapprove 80",Disapprove +64,2016-01-15,2016.0
1703,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 47, Disapprove 49",Disapprove +2,2016-01-18,2016.0
1704,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",Disapprove +12,2016-01-21,2016.0
1705,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 51",Disapprove +6,2016-01-21,2016.0
1706,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 66",Disapprove +54,2016-01-21,2016.0
1707,President Obama Job Approval,Pew Research,"Approve 46, Disapprove 48",Disapprove +2,2016-01-22,2016.0
1708,President Obama Job Approval,FOX News,"Approve 45, Disapprove 48",Disapprove +3,2016-01-25,2016.0
1709,President Obama Job Approval,Monmouth,"Approve 45, Disapprove 48",Disapprove +3,2016-01-25,2016.0
1710,Congressional Job Approval,Monmouth,"Approve 15, Disapprove 78",Disapprove +63,2016-01-25,2016.0
1711,President Obama Job Approval,CNN/ORC,"Approve 47, Disapprove 49",Disapprove +2,2016-01-27,2016.0
1712,President Obama Job Approval,ABC News/Wash Post,"Approve 50, Disapprove 46",Approve +4,2016-01-27,2016.0
1713,President Obama Job Approval,National Journal,"Approve 47, Disapprove 47",Tie,2016-01-27,2016.0
1714,Congressional Job Approval,National Journal,"Approve 15, Disapprove 77",Disapprove +62,2016-01-27,2016.0
1715,President Obama Job Approval,IBD/TIPP,"Approve 49, Disapprove 43",Approve +6,2016-01-28,2016.0
1716,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",Disapprove +14,2016-02-02,2016.0
1717,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 69",Disapprove +59,2016-02-02,2016.0
1718,President Obama Job Approval,Reuters/Ipsos,"Approve 46, Disapprove 49",Disapprove +3,2016-02-04,2016.0
1719,President Obama Job Approval,Gallup,"Approve 47, Disapprove 49",Disapprove +2,2016-02-05,2016.0
1720,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 50",Disapprove +1,2016-02-05,2016.0
1721,Congressional Job Approval,PPP (D),"Approve 9, Disapprove 82",Disapprove +73,2016-02-08,2016.0
1722,President Obama Job Approval,PPP (D),"Approve 45, Disapprove 51",Disapprove +6,2016-02-08,2016.0
1723,Congressional Job Approval,Gallup,"Approve 14, Disapprove 81",Disapprove +67,2016-02-10,2016.0
1724,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 52",Disapprove +7,2016-02-11,2016.0
1725,President Obama Job Approval,USA Today/Suffolk,"Approve 40, Disapprove 51",Disapprove +11,2016-02-17,2016.0
1726,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 70",Disapprove +61,2016-02-18,2016.0
1727,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",Disapprove +12,2016-02-18,2016.0
1728,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 51",Disapprove +6,2016-02-18,2016.0
1729,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 54",Disapprove +10,2016-02-18,2016.0
1730,President Obama Job Approval,FOX News,"Approve 49, Disapprove 47",Approve +2,2016-02-18,2016.0
1731,President Obama Job Approval,CBS News,"Approve 47, Disapprove 45",Approve +2,2016-02-18,2016.0
1732,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 49, Disapprove 47",Approve +2,2016-02-18,2016.0
1733,President Obama Job Approval,IBD/TIPP,"Approve 46, Disapprove 47",Disapprove +1,2016-02-25,2016.0
1734,President Obama Job Approval,Reuters/Ipsos,"Approve 47, Disapprove 48",Disapprove +1,2016-02-25,2016.0
1735,Public Approval of Health Care Law,Associated Press-GfK,"For/Favor 26, Against/Oppose 42",Against/Oppose +16,2016-02-26,2016.0
1736,President Obama Job Approval,Associated Press-GfK,"Approve 44, Disapprove 55",Disapprove +11,2016-02-26,2016.0
1737,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 51",Disapprove +3,2016-02-26,2016.0
1738,Congressional Job Approval,Associated Press-GfK,"Approve 15, Disapprove 84",Disapprove +69,2016-02-26,2016.0
1739,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 67",Disapprove +57,2016-03-01,2016.0
1740,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",Disapprove +10,2016-03-01,2016.0
1741,President Obama Job Approval,Reuters/Ipsos,"Approve 47, Disapprove 47",Tie,2016-03-03,2016.0
1742,President Obama Job Approval,CNN/ORC,"Approve 50, Disapprove 46",Approve +4,2016-03-03,2016.0
1743,Public Approval of Health Care Law,Rasmussen Reports,"For/Favor 43, Against/Oppose 54",Against/Oppose +11,2016-03-04,2016.0
1744,Congressional Job Approval,Gallup,"Approve 13, Disapprove 84",Disapprove +71,2016-03-09,2016.0
1745,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 49, Disapprove 46",Approve +3,2016-03-09,2016.0
1746,President Obama Job Approval,ABC News/Wash Post,"Approve 51, Disapprove 43",Approve +8,2016-03-09,2016.0
1747,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",Disapprove +4,2016-03-10,2016.0
1748,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 65",Disapprove +53,2016-03-15,2016.0
1749,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",Disapprove +10,2016-03-15,2016.0
1750,President Obama Job Approval,Reuters/Ipsos,"Approve 46, Disapprove 51",Disapprove +5,2016-03-17,2016.0
1751,President Obama Job Approval,CBS News/NY Times,"Approve 48, Disapprove 44",Approve +4,2016-03-21,2016.0
1752,President Obama Job Approval,Monmouth,"Approve 48, Disapprove 45",Approve +3,2016-03-21,2016.0
1753,Congressional Job Approval,Monmouth,"Approve 19, Disapprove 72",Disapprove +53,2016-03-21,2016.0
1754,Congressional Job Approval,CBS News/NY Times,"Approve 17, Disapprove 75",Disapprove +58,2016-03-22,2016.0
1755,Congressional Job Approval,FOX News,"Approve 14, Disapprove 77",Disapprove +63,2016-03-23,2016.0
1756,President Obama Job Approval,FOX News,"Approve 48, Disapprove 46",Approve +2,2016-03-23,2016.0
1757,President Obama Job Approval,Bloomberg,"Approve 50, Disapprove 44",Approve +6,2016-03-24,2016.0
1758,President Obama Job Approval,Quinnipiac,"Approve 49, Disapprove 48",Approve +1,2016-03-24,2016.0
1759,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 50",Disapprove +5,2016-03-24,2016.0
1760,Congressional Job Approval,CNN/ORC,"Approve 15, Disapprove 81",Disapprove +66,2016-03-25,2016.0
1761,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 50",Disapprove +1,2016-03-25,2016.0
1762,President Obama Job Approval,CNN/ORC,"Approve 51, Disapprove 46",Approve +5,2016-03-25,2016.0
1763,President Obama Job Approval,Gallup,"Approve 53, Disapprove 44",Approve +9,2016-03-26,2016.0
1764,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 70",Disapprove +59,2016-04-12,2016.0
1765,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 53",Disapprove +8,2016-04-12,2016.0
1766,Congressional Job Approval,Gallup,"Approve 17, Disapprove 79",Disapprove +62,2016-04-13,2016.0
1767,President Obama Job Approval,FOX News,"Approve 49, Disapprove 47",Approve +2,2016-04-14,2016.0
1768,President Obama Job Approval,CBS News,"Approve 46, Disapprove 45",Approve +1,2016-04-14,2016.0
1769,President Obama Job Approval,Reuters/Ipsos,"Approve 48, Disapprove 48",Tie,2016-04-14,2016.0
1770,Congressional Job Approval,CBS News,"Approve 14, Disapprove 77",Disapprove +63,2016-04-14,2016.0
