,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
472,Generic Congressional Vote,FOX News,"Democrats 45, Republicans 37",Democrats +8,2013-10-23,2013.0
473,Generic Congressional Vote,ABC News/Wash Post,"Democrats 48, Republicans 40",Democrats +8,2013-10-22,2013.0
474,Generic Congressional Vote,CNN/Opinion Research,"Democrats 50, Republicans 42",Democrats +8,2013-10-21,2013.0
475,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 36",Democrats +7,2013-10-21,2013.0
476,Generic Congressional Vote,Pew Research,"Democrats 49, Republicans 43",Democrats +6,2013-10-15,2013.0
477,Generic Congressional Vote,Rasmussen Reports,"Democrats 45, Republicans 38",Democrats +7,2013-10-14,2013.0
478,Generic Congressional Vote,Democracy Corps (D),"Democrats 47, Republicans 43",Democrats +4,2013-10-09,2013.0
479,Generic Congressional Vote,PPP (D),"Democrats 46, Republicans 41",Democrats +5,2013-10-09,2013.0
480,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 40",Tie,2013-10-08,2013.0
481,Generic Congressional Vote,Quinnipiac,"Democrats 43, Republicans 34",Democrats +9,2013-10-01,2013.0
482,Generic Congressional Vote,PPP (D),"Democrats 45, Republicans 40",Democrats +5,2013-10-01,2013.0
483,Generic Congressional Vote,Rasmussen Reports,"Democrats 42, Republicans 38",Democrats +4,2013-09-30,2013.0
484,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 37",Democrats +3,2013-09-23,2013.0
485,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 38",Tie,2013-09-16,2013.0
486,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 39",Tie,2013-09-09,2013.0
487,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 37",Democrats +2,2013-09-02,2013.0
488,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 39",Republicans +1,2013-08-26,2013.0
489,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 38",Tie,2013-08-19,2013.0
490,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 39",Tie,2013-08-12,2013.0
491,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 41",Republicans +3,2013-08-05,2013.0
492,Generic Congressional Vote,Quinnipiac,"Democrats 40, Republicans 36",Democrats +4,2013-08-02,2013.0
493,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 38",Democrats +1,2013-07-29,2013.0
494,Generic Congressional Vote,Democracy Corps (D),"Democrats 43, Republicans 44",Republicans +1,2013-07-23,2013.0
495,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",Democrats +2,2013-07-22,2013.0
496,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 39",Republicans +1,2013-07-15,2013.0
497,Generic Congressional Vote,Quinnipiac,"Democrats 39, Republicans 34",Democrats +5,2013-07-12,2013.0
498,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 40",Republicans +1,2013-07-08,2013.0
499,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 39",Republicans +1,2013-07-01,2013.0
500,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 39",Democrats +1,2013-06-24,2013.0
501,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 39",Tie,2013-06-17,2013.0
502,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",Democrats +2,2013-06-10,2013.0
503,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 40",Tie,2013-06-03,2013.0
504,Generic Congressional Vote,Quinnipiac,"Democrats 38, Republicans 38",Tie,2013-05-30,2013.0
505,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 39",Democrats +2,2013-05-27,2013.0
506,Generic Congressional Vote,ABC News/Wash Post,"Democrats 48, Republicans 40",Democrats +8,2013-05-23,2013.0
507,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 40",Republicans +1,2013-05-20,2013.0
508,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",Democrats +2,2013-05-13,2013.0
509,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",Democrats +2,2013-05-06,2013.0
510,Generic Congressional Vote,Quinnipiac,"Democrats 41, Republicans 37",Democrats +4,2013-05-01,2013.0
511,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 40",Republicans +1,2013-04-29,2013.0
512,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 39",Democrats +2,2013-04-22,2013.0
513,Generic Congressional Vote,Rasmussen Reports,"Democrats 42, Republicans 38",Democrats +4,2013-04-15,2013.0
514,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 38",Democrats +3,2013-04-08,2013.0
515,Generic Congressional Vote,Quinnipiac,"Democrats 43, Republicans 35",Democrats +8,2013-04-03,2013.0
516,Generic Congressional Vote,Rasmussen Reports,"Democrats 44, Republicans 37",Democrats +7,2013-04-01,2013.0
517,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 38",Democrats +5,2013-03-25,2013.0
518,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 38",Democrats +5,2013-03-18,2013.0
519,Generic Congressional Vote,Democracy Corps (D),"Democrats 46, Republicans 42",Democrats +4,2013-03-14,2013.0
520,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 40",Democrats +3,2013-03-11,2013.0
521,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 40",Democrats +3,2013-03-04,2013.0
522,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 38",Democrats +5,2013-02-25,2013.0
523,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 37",Democrats +6,2013-02-18,2013.0
524,Generic Congressional Vote,Rasmussen Reports,"Democrats 42, Republicans 39",Democrats +3,2013-02-11,2013.0
525,Generic Congressional Vote,Rasmussen Reports,"Democrats 44, Republicans 38",Democrats +6,2013-02-04,2013.0
526,Generic Congressional Vote,Rasmussen Reports,"Democrats 45, Republicans 37",Democrats +8,2013-01-28,2013.0
527,Generic Congressional Vote,Rasmussen Reports,"Democrats 44, Republicans 39",Democrats +5,2013-01-21,2013.0
528,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 37",Democrats +6,2013-01-14,2013.0
529,Generic Congressional Vote,Rasmussen Reports,"Democrats 44, Republicans 38",Democrats +6,2013-01-08,2013.0
530,Generic Congressional Vote,Rasmussen Reports,"Democrats 46, Republicans 35",Democrats +11,2012-12-31,2012.0
531,Generic Congressional Vote,Gallup,"Republicans 48, Democrats 49",Democrats +1,2012-11-06,2012.0
532,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 47, Democrats 46",Republicans +1,2012-11-06,2012.0
533,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 46",Tie,2012-11-05,2012.0
534,Generic Congressional Vote,CNN/Opinion Research,"Republicans 49, Democrats 48",Republicans +1,2012-11-04,2012.0
535,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 46, Democrats 46",Tie,2012-11-04,2012.0
536,Generic Congressional Vote,CBS News/NY Times,"Republicans 46, Democrats 48",Democrats +2,2012-10-30,2012.0
537,Generic Congressional Vote,NPR,"Republicans 43, Democrats 43",Tie,2012-10-30,2012.0
538,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 46, Democrats 45",Republicans +1,2012-10-29,2012.0
539,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 43",Republicans +3,2012-10-29,2012.0
540,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 46, Republicans 46",Tie,2012-10-22,2012.0
541,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 44",Republicans +1,2012-10-22,2012.0
542,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 46, Republicans 44",Democrats +2,2012-10-15,2012.0
543,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 42",Democrats +1,2012-10-15,2012.0
544,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 46, Republicans 45",Democrats +1,2012-10-08,2012.0
545,Generic Congressional Vote,Rasmussen Reports,"Democrats 44, Republicans 43",Democrats +1,2012-10-08,2012.0
546,Generic Congressional Vote,USA Today/Gallup,"Democrats 47, Republicans 46",Democrats +1,2012-10-06,2012.0
547,Generic Congressional Vote,NPR,"Democrats 48, Republicans 45",Democrats +3,2012-10-03,2012.0
548,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 46, Republicans 44",Democrats +2,2012-10-01,2012.0
549,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 45",Republicans +4,2012-10-01,2012.0
550,Generic Congressional Vote,Bloomberg,"Democrats 43, Republicans 45",Republicans +2,2012-09-27,2012.0
551,Generic Congressional Vote,NPR,"Republicans 45, Democrats 48",Democrats +3,2012-10-03,2012.0
552,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 44, Democrats 46",Democrats +2,2012-10-01,2012.0
553,Generic Congressional Vote,Rasmussen Reports,"Republicans 45, Democrats 41",Republicans +4,2012-10-01,2012.0
554,Generic Congressional Vote,Bloomberg,"Republicans 45, Democrats 43",Republicans +2,2012-09-27,2012.0
555,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 43",Republicans +1,2012-09-24,2012.0
556,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 45, Democrats 47",Democrats +2,2012-09-24,2012.0
557,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 43",Republicans +1,2012-09-17,2012.0
558,Generic Congressional Vote,Democracy Corps (D),"Republicans 46, Democrats 46",Tie,2012-09-13,2012.0
559,Generic Congressional Vote,Reuters/Ipsos,"Republicans 43, Democrats 49",Democrats +6,2012-09-12,2012.0
560,Generic Congressional Vote,Rasmussen Reports,"Republicans 42, Democrats 44",Democrats +2,2012-09-10,2012.0
561,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 42",Republicans +1,2012-09-04,2012.0
562,Generic Congressional Vote,Democracy Corps (D),"Democrats 46, Republicans 47",Republicans +1,2012-08-28,2012.0
563,Generic Congressional Vote,Resurgent Republic (R),"Democrats 44, Republicans 40",Democrats +4,2012-08-28,2012.0
564,Generic Congressional Vote,Rasmussen Reports,"Democrats 42, Republicans 42",Tie,2012-08-27,2012.0
565,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 42",Republicans +1,2012-08-20,2012.0
566,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 43, Republicans 45",Republicans +2,2012-08-13,2012.0
567,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 42",Republicans +3,2012-08-13,2012.0
568,Generic Congressional Vote,Reuters/Ipsos,"Democrats 46, Republicans 46",Tie,2012-08-08,2012.0
569,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 42",Republicans +3,2012-08-06,2012.0
570,Generic Congressional Vote,Democracy Corps (D),"Democrats 46, Republicans 46",Tie,2012-07-30,2012.0
571,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 43",Republicans +3,2012-07-30,2012.0
572,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 40",Republicans +3,2012-07-23,2012.0
573,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 40",Republicans +3,2012-07-16,2012.0
574,Generic Congressional Vote,Quinnipiac,"Republicans 40, Democrats 43",Democrats +3,2012-07-11,2012.0
575,Generic Congressional Vote,Reuters/Ipsos,"Republicans 48, Democrats 44",Republicans +4,2012-07-10,2012.0
576,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 40",Republicans +3,2012-07-09,2012.0
577,Generic Congressional Vote,Rasmussen Reports,"Republicans 41, Democrats 40",Republicans +1,2012-07-02,2012.0
578,Generic Congressional Vote,Newsweek/Daily Beast,"Republicans 38, Democrats 36",Republicans +2,2012-06-29,2012.0
579,Generic Congressional Vote,Democracy Corps (D),"Republicans 46, Democrats 45",Republicans +1,2012-06-29,2012.0
580,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 39",Republicans +5,2012-06-25,2012.0
581,Generic Congressional Vote,Pew Research,"Democrats 47, Republicans 43",Democrats +4,2012-06-21,2012.0
582,Generic Congressional Vote,Bloomberg,"Democrats 48, Republicans 41",Democrats +7,2012-06-20,2012.0
583,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 45",Republicans +7,2012-06-18,2012.0
584,Generic Congressional Vote,Reuters/Ipsos,"Democrats 47, Republicans 44",Democrats +3,2012-06-12,2012.0
585,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 45",Republicans +6,2012-06-11,2012.0
586,Generic Congressional Vote,Rasmussen Reports,"Democrats 37, Republicans 44",Republicans +7,2012-06-04,2012.0
587,Generic Congressional Vote,CNN/Opinion Research,"Democrats 48, Republicans 45",Democrats +3,2012-06-01,2012.0
588,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 42",Republicans +3,2012-05-28,2012.0
589,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 43",Republicans +4,2012-05-21,2012.0
590,Generic Congressional Vote,USA Today/Gallup,"Republicans 50, Democrats 44",Republicans +6,2012-05-16,2012.0
591,Generic Congressional Vote,Rasmussen Reports,"Republicans 45, Democrats 38",Republicans +7,2012-05-14,2012.0
592,Generic Congressional Vote,Reuters/Ipsos,"Republicans 44, Democrats 46",Democrats +2,2012-05-08,2012.0
593,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 45, Democrats 43",Republicans +2,2012-05-07,2012.0
594,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 41",Republicans +3,2012-05-07,2012.0
595,Generic Congressional Vote,Democracy Corps (D),"Republicans 45, Democrats 46",Democrats +1,2012-05-03,2012.0
596,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 40",Republicans +3,2012-04-30,2012.0
597,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 40",Republicans +3,2012-04-23,2012.0
598,Generic Congressional Vote,Quinnipiac,"Republicans 39, Democrats 40",Democrats +1,2012-04-19,2012.0
599,Generic Congressional Vote,Reuters/Ipsos,"Republicans 41, Democrats 42",Democrats +1,2012-04-16,2012.0
600,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 36",Republicans +10,2012-04-16,2012.0
601,Generic Congressional Vote,Rasmussen Reports,"Republicans 45, Democrats 40",Republicans +5,2012-04-09,2012.0
602,Generic Congressional Vote,Rasmussen Reports,"Republicans 45, Democrats 39",Republicans +6,2012-04-02,2012.0
603,Generic Congressional Vote,McClatchy/Marist,"Republicans 47, Democrats 43",Republicans +4,2012-03-27,2012.0
604,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 38",Republicans +5,2012-03-26,2012.0
605,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 40",Republicans +4,2012-03-19,2012.0
606,Generic Congressional Vote,Bloomberg,"Republicans 46, Democrats 44",Republicans +2,2012-03-14,2012.0
607,Generic Congressional Vote,Reuters/Ipsos,"Republicans 43, Democrats 47",Democrats +4,2012-03-14,2012.0
608,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 38",Republicans +6,2012-03-12,2012.0
609,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 41",Republicans +3,2012-03-05,2012.0
610,Generic Congressional Vote,USA Today/Gallup,"Republicans 47, Democrats 47",Tie,2012-03-02,2012.0
611,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 45, Democrats 46",Democrats +1,2012-02-27,2012.0
612,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 39",Republicans +4,2012-02-27,2012.0
613,Generic Congressional Vote,Quinnipiac,"Republicans 40, Democrats 38",Republicans +2,2012-02-22,2012.0
614,Generic Congressional Vote,Rasmussen Reports,"Republicans 42, Democrats 41",Republicans +1,2012-02-20,2012.0
615,Generic Congressional Vote,Democracy Corps (D),"Republicans 45, Democrats 47",Democrats +2,2012-02-15,2012.0
616,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 41",Republicans +2,2012-02-13,2012.0
617,Generic Congressional Vote,Reuters/Ipsos,"Republicans 44, Democrats 46",Democrats +2,2012-02-07,2012.0
618,Generic Congressional Vote,Reuters/Ipsos,"Democrats 46, Republicans 44",Democrats +2,2012-02-07,2012.0
619,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 43",Republicans +2,2012-02-06,2012.0
620,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 40",Democrats +1,2012-01-30,2012.0
621,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 42",Republicans +3,2012-01-24,2012.0
622,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 44",Republicans +6,2012-01-17,2012.0
623,Generic Congressional Vote,Democracy Corps (D),"Democrats 47, Republicans 44",Democrats +3,2012-01-13,2012.0
624,Generic Congressional Vote,Reuters/Ipsos,"Democrats 48, Republicans 44",Democrats +4,2012-01-10,2012.0
625,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 44",Republicans +6,2012-01-10,2012.0
626,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 43",Republicans +5,2012-01-03,2012.0
627,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 43",Republicans +3,2011-12-27,2011.0
628,Generic Congressional Vote,PPP (D),"Democrats 46, Republicans 44",Democrats +2,2011-12-22,2011.0
629,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 43",Republicans +3,2011-12-20,2011.0
630,Generic Congressional Vote,Reuters/Ipsos,"Democrats 48, Republicans 42",Democrats +6,2011-12-14,2011.0
631,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 42",Republicans +3,2011-12-13,2011.0
632,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 43",Republicans +5,2011-12-06,2011.0
633,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 43",Republicans +5,2011-11-29,2011.0
634,Generic Congressional Vote,Quinnipiac,"Democrats 40, Republicans 36",Democrats +4,2011-11-23,2011.0
635,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 41",Republicans +1,2011-11-22,2011.0
636,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 41",Tie,2011-11-15,2011.0
637,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 44, Republicans 43",Democrats +1,2011-11-14,2011.0
638,Generic Congressional Vote,Rasmussen Reports,"Democrats 37, Republicans 44",Republicans +7,2011-11-08,2011.0
639,Generic Congressional Vote,Reuters/Ipsos,"Democrats 48, Republicans 43",Democrats +5,2011-11-04,2011.0
640,Generic Congressional Vote,Quinnipiac,"Democrats 42, Republicans 34",Democrats +8,2011-11-02,2011.0
641,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 43",Republicans +3,2011-11-01,2011.0
642,Generic Congressional Vote,Rasmussen Reports,"Democrats 36, Republicans 44",Republicans +8,2011-10-25,2011.0
643,Generic Congressional Vote,Democracy Corps (D),"Democrats 46, Republicans 46",Tie,2011-10-20,2011.0
644,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 42",Republicans +3,2011-10-18,2011.0
645,Generic Congressional Vote,Reuters/Ipsos,"Democrats 48, Republicans 40",Democrats +8,2011-10-12,2011.0
646,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 43",Republicans +5,2011-10-11,2011.0
647,Generic Congressional Vote,Quinnipiac,"Democrats 39, Republicans 39",Tie,2011-10-05,2011.0
648,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 44",Republicans +6,2011-10-04,2011.0
649,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 42",Republicans +2,2011-09-27,2011.0
650,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 42",Republicans +3,2011-09-20,2011.0
651,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 43",Republicans +5,2011-09-13,2011.0
652,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 41, Republicans 40",Democrats +1,2011-09-06,2011.0
653,Generic Congressional Vote,Rasmussen Reports,"Democrats 37, Republicans 44",Republicans +7,2011-09-06,2011.0
654,Generic Congressional Vote,Quinnipiac,"Democrats 38, Republicans 38",Tie,2011-08-31,2011.0
655,Generic Congressional Vote,Rasmussen Reports,"Democrats 36, Republicans 45",Republicans +9,2011-08-30,2011.0
656,Generic Congressional Vote,Pew Research,"Democrats 48, Republicans 44",Democrats +4,2011-08-25,2011.0
657,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 44",Republicans +6,2011-08-23,2011.0
658,Generic Congressional Vote,Rasmussen Reports,"Democrats 37, Republicans 44",Republicans +7,2011-08-15,2011.0
659,Generic Congressional Vote,Democracy Corps (D),"Democrats 46, Republicans 47",Republicans +1,2011-08-12,2011.0
660,Generic Congressional Vote,USA Today/Gallup,"Democrats 51, Republicans 44",Democrats +7,2011-08-11,2011.0
661,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 41",Republicans +2,2011-08-09,2011.0
662,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 43",Republicans +4,2011-08-01,2011.0
663,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 44",Republicans +6,2011-07-26,2011.0
664,Generic Congressional Vote,PPP (D),"Democrats 46, Republicans 44",Democrats +2,2011-07-21,2011.0
665,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 44",Republicans +6,2011-07-18,2011.0
666,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 39",Republicans +4,2011-08-01,2011.0
667,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 38",Republicans +6,2011-07-26,2011.0
668,Generic Congressional Vote,PPP (D),"Republicans 44, Democrats 46",Democrats +2,2011-07-21,2011.0
669,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 38",Republicans +6,2011-07-18,2011.0
670,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 38",Republicans +6,2011-07-11,2011.0
671,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 40",Republicans +3,2011-07-05,2011.0
672,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 37",Republicans +7,2011-06-28,2011.0
673,Generic Congressional Vote,Democracy Corps (D),"Republicans 47, Democrats 44",Republicans +3,2011-06-27,2011.0
674,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 37",Republicans +6,2011-06-20,2011.0
675,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 38",Republicans +5,2011-06-14,2011.0
676,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 37",Republicans +6,2011-06-07,2011.0
677,Generic Congressional Vote,Democracy Corps (D),"Republicans 45, Democrats 46",Democrats +1,2011-06-02,2011.0
678,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 37",Republicans +6,2011-05-31,2011.0
679,Generic Congressional Vote,Rasmussen Reports,"Republicans 42, Democrats 40",Republicans +2,2011-05-23,2011.0
680,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 38, Republicans 31",Democrats +7,2011-03-08,2011.0
681,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 46, Republicans 40",Democrats +6,2011-03-08,2011.0
682,2018 Generic Congressional Vote,Monmouth,"Democrats 50, Republicans 41",Democrats +9,2011-03-07,2011.0
683,2018 Generic Congressional Vote,Quinnipiac,"Democrats 48, Republicans 38",Democrats +10,2011-03-07,2011.0
684,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 43, Republicans 37",Democrats +6,2011-03-07,2011.0
685,2018 Generic Congressional Vote,USA Today/Suffolk,"Democrats 47, Republicans 32",Democrats +15,2011-03-01,2011.0
686,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 37, Republicans 31",Democrats +6,2011-02-28,2011.0
687,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 40, Republicans 38",Democrats +2,2011-02-28,2011.0
688,2018 Generic Congressional Vote,CNN,"Democrats 54, Republicans 38",Democrats +16,2011-02-26,2011.0
689,2018 Generic Congressional Vote,Marist,"Democrats 46, Republicans 39",Democrats +7,2011-02-23,2011.0
690,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 43, Republicans 35",Democrats +8,2011-02-21,2011.0
691,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 38, Republicans 30",Democrats +8,2011-02-21,2011.0
692,2018 Generic Congressional Vote,Harvard-Harris,"Democrats 41, Republicans 36",Democrats +5,2011-02-21,2011.0
693,2018 Generic Congressional Vote,Quinnipiac,"Democrats 53, Republicans 38",Democrats +15,2011-02-20,2011.0
694,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 42, Republicans 38",Democrats +4,2011-02-14,2011.0
695,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 39, Republicans 30",Democrats +9,2011-02-14,2011.0
696,2018 Generic Congressional Vote,PPP (D),"Democrats 49, Republicans 41",Democrats +8,2011-02-14,2011.0
697,2018 Generic Congressional Vote,Marist,"Democrats 49, Republicans 38",Democrats +11,2011-02-09,2011.0
698,2018 Generic Congressional Vote,Quinnipiac,"Democrats 49, Republicans 40",Democrats +9,2011-02-07,2011.0
699,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 38, Republicans 31",Democrats +7,2011-02-07,2011.0
700,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 43, Republicans 37",Democrats +6,2011-02-07,2011.0
701,2018 Generic Congressional Vote,IBD/TIPP,"Democrats 46, Republicans 41",Democrats +5,2011-02-06,2011.0
702,2018 Generic Congressional Vote,Monmouth,"Democrats 47, Republicans 45",Democrats +2,2011-01-31,2011.0
703,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 37, Republicans 31",Democrats +6,2011-01-31,2011.0
704,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 42, Republicans 37",Democrats +5,2011-01-31,2011.0
705,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 45, Republicans 37",Democrats +8,2011-01-29,2011.0
706,2018 Generic Congressional Vote,FOX News,"Democrats 44, Republicans 38",Democrats +6,2011-01-24,2011.0
707,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 38, Republicans 30",Democrats +8,2011-01-24,2011.0
708,2018 Generic Congressional Vote,Quinnipiac,"Democrats 51, Republicans 38",Democrats +13,2011-01-24,2011.0
709,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 41, Republicans 37",Democrats +4,2011-01-24,2011.0
710,2018 Generic Congressional Vote,ABC News/Wash Post,"Democrats 51, Republicans 39",Democrats +12,2011-01-22,2011.0
711,2018 Generic Congressional Vote,CNN,"Democrats 49, Republicans 44",Democrats +5,2011-01-21,2011.0
712,Generic Congressional Vote,Gallup,"Republicans 55, Democrats 40",Republicans +15,2010-11-01,2010.0
713,Generic Congressional Vote,Rasmussen Reports,"Republicans 51, Democrats 39",Republicans +12,2010-11-01,2010.0
714,Generic Congressional Vote,Reuters/Ipsos,"Republicans 50, Democrats 44",Republicans +6,2010-11-01,2010.0
715,Generic Congressional Vote,Pew Research,"Republicans 48, Democrats 42",Republicans +6,2010-10-31,2010.0
716,Generic Congressional Vote,ABC News/Wash Post,"Republicans 49, Democrats 45",Republicans +4,2010-10-31,2010.0
717,Generic Congressional Vote,CNN/Opinion Research,"Republicans 52, Democrats 42",Republicans +10,2010-10-31,2010.0
